报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业利润(万元),50715,43283,25298,8607,40898,29472,17623,5488,18404,12459,7906,3743,14556,11778,8206,3263,12546,11015,6925,2461,8778,6312,4058,2128,3369,5924,4056,1838,13193,11263,7512,3315,17160,12558,8365,3645,13272,9318,2430,12383,7531,
营业外收入(万元),722,666,656,646,413,308,305,656,3369,2117,2875,611,4283,2911,1737,842,4671,2363,1488,806,4023,2207,1716,302,2005,1738,1046,705,1880,1048,426,148,590,426,305,201,482,316,78,83,229,
营业外支出(万元),404,79,65,10,549,538,302,217,313,254,241,196,331,279,91,58,269,282,17,6,94,72,11,1,123,61,1,0,286,72,36,26,201,112,48,11,12,10,0,37,0,
非流动资产处置损失(万元),--,--,--,--,337,327,291,206,279,231,229,194,279,264,90,58,235,228,--,--,1,0,0,--,1,1,1,0,203,41,6,6,149,69,23,0,10,9,0,17,0,
利润总额(万元),51034,43871,25889,9243,40762,29242,17626,5928,21460,14323,10539,4158,18508,14410,9852,4047,16948,13097,8396,3261,12708,8447,5763,2429,5252,7602,5101,2543,14787,12239,7901,3437,17549,12871,8621,3835,13743,9624,2508,12428,7759,
所得税费用(万元),7661,6404,3663,1313,6097,4513,2745,991,3910,2702,1690,638,3096,2130,1401,574,3551,4027,2707,1179,2369,1773,1156,570,1492,1255,825,425,2284,2999,1914,807,2619,1988,1341,580,1939,1429,351,1461,1258,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
净利润(万元),43373,37467,22225,7931,34665,24728,14881,4936,17550,11621,8849,3519,15412,12281,8450,3473,13397,9070,5689,2082,10338,6674,4607,1859,3760,6347,4276,2118,12503,9240,5988,2630,14930,10883,7280,3255,11804,8195,2157,10967,6502,
归属于母公司所有者的净利润(万元),44553,38348,22515,8039,35913,25841,15370,5176,19232,13090,9462,3743,16024,12280,8357,3454,14476,10044,6445,2486,11298,7422,4984,2232,3933,6329,4209,2082,12051,8903,5807,2551,14738,10738,7187,3205,11488,7966,2102,10657,6259,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
少数股东损益(万元),-1181,-881,-290,-109,-1249,-1112,-489,-240,-1682,-1469,-613,-223,-612,0,94,19,-1079,-974,-756,-404,-959,-748,-377,-373,-173,18,67,36,453,337,181,79,192,145,93,50,316,229,55,310,243,
基本每股收益,0.72,0.62,0.36,0.17,0.75,0.54,0.32,0.11,0.4,0.28,0.2,0.08,0.35,0.28,0.19,0.08,0.34,0.23,0.15,0.06,0.26,0.17,0.12,0.05,0.09,0.15,0.1,0.1,0.56,0.41,0.27,0.12,0.81,0.62,0.45,0.2,0.72,0.5,0.13,0.67,0.39,
稀释每股收益,0.72,0.62,0.36,0.17,0.75,0.54,0.32,0.11,0.4,0.28,0.2,0.08,0.35,0.28,0.19,0.08,0.34,0.23,0.15,0.06,0.26,0.17,0.12,0.05,0.09,0.15,0.1,0.1,0.56,0.41,0.27,0.12,0.81,0.62,0.45,0.2,0.72,0.5,0.13,0.67,0.39,
