报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
销售费用(万元),21208,9430,5686,1530,15516,6611,3851,1735,6945,4979,2752,1270,8659,7054,4898,1946,7254,3171,2042,1042,3512,2383,1335,612,3240,2122,1365,598,2347,1726,1059,489,2352,1668,1003,495,2342,1768,1177,593,3152,2017,1312,551,2117,1221,707,317,1688,1122,694,322,
管理费用(万元),17303,12623,8474,4182,19878,12430,8142,4051,18363,13760,8174,3576,20695,12646,8394,3540,15972,9314,5825,2460,13191,8379,5391,2442,11462,7689,5184,2734,8504,6449,4256,2199,8548,4542,3013,1561,6208,4377,2831,1344,7107,5209,3666,1443,6475,4611,3027,1185,8224,4578,3176,1604,
财务费用(万元),77,242,236,94,800,355,222,49,200,47,-15,-117,-241,-24,58,30,794,602,357,253,951,532,222,14,55,282,225,101,1479,1117,684,234,1867,1322,909,423,2833,2159,1286,548,3414,2166,1410,634,4738,3972,2307,1142,4541,3267,1927,951,
资产减值损失(万元),1011,-375,-337,--,2026,132,105,-0,1927,153,153,--,1130,1820,180,--,2261,-431,-262,--,3307,302,302,--,868,-0,-0,--,250,62,62,--,1401,191,191,-182,76,92,92,--,407,414,414,--,2052,176,176,0,3069,--,--,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13,-84,-70,17,-84,42,-12,-28,56,42,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,--,0,
投资收益(万元),701,429,-109,-65,-229,-35,-32,-16,15,43,32,4,126,2303,366,17,535,381,133,104,290,285,180,41,183,160,102,52,-77,-42,-42,--,-119,-30,-30,--,182,220,220,243,94,-34,-34,--,-265,-70,-14,0,-309,26,26,0,
对联营企业和合营企业的投资收益(万元),-52,-16,-109,-65,-229,-35,-32,-17,--,-6,-14,4,8,--,--,--,-43,--,--,--,--,-20,-28,--,--,--,--,--,--,-42,--,--,--,-30,--,--,0,-23,7016,--,--,-34,--,--,0,-14,-14,0,0,23,23,0,
汇兑收益(万元),--,-20,-12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,0,
营业利润(万元),62366,14478,11089,838,43881,-4862,-3822,-1847,-2102,1134,2638,1236,24617,23564,19828,1024,15319,2227,796,412,-4182,711,216,389,-787,229,-900,-1142,2829,434,-250,-129,-585,1363,685,752,7279,-224,-363,41,-2682,-697,-722,395,-3875,-579,-721,-205,-10002,-3429,-3025,-852,
营业外收入(万元),732,417,326,13,1160,400,196,44,4527,4665,268,48,1645,682,466,163,1427,646,393,120,5884,5882,5336,56,6220,3966,3895,1436,61656,806,666,593,271,166,78,57,556,400,367,322,7566,4483,3906,189,8329,1378,1354,70,817,486,474,111,
营业外支出(万元),2717,618,370,13,4580,1172,1142,605,385,85,72,3,344,277,234,11,224,54,31,8,596,281,253,184,523,311,27,3,1566,518,405,192,2974,187,117,14,400,258,256,4,283,389,362,2,444,98,98,30,2820,286,275,1,
非流动资产处置损失(万元),--,--,--,--,--,897,896,587,94,66,55,--,80,17,15,--,48,--,21,--,--,--,--,--,87,--,--,--,142,--,--,--,1,--,--,--,0,--,0,--,--,--,--,--,0,15,15,0,0,272,272,0,
利润总额(万元),60380,14278,11045,838,40460,-5634,-4768,-2408,2040,5714,2834,1280,25917,23970,20060,1177,16522,2819,1158,524,1107,6312,5298,261,4910,3884,2968,291,62919,721,12,273,-3288,1343,646,795,7435,-82,-252,359,4601,3397,2822,581,4009,700,535,-166,-12005,-3230,-2825,-742,
所得税费用(万元),15426,4096,3255,395,11106,-791,-760,-468,1439,2052,1067,405,4939,6209,5247,412,4505,1087,573,268,2101,2171,1787,90,1914,488,232,145,13740,439,104,168,947,791,570,402,2328,527,235,179,423,568,335,210,1009,470,219,101,423,381,210,97,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,--,--,0,
净利润(万元),44954,10182,7790,442,29354,-4843,-4009,-1940,600,3663,1767,875,20978,17760,14813,765,12017,1732,585,256,-994,4141,3511,171,2996,3396,2736,146,49178,282,-92,105,-4235,552,75,393,5107,-609,-486,180,4178,2830,2487,371,3001,230,315,-267,-12428,-3611,-3036,-839,
归属于母公司所有者的净利润(万元),43739,8930,6991,240,27676,-4678,-3198,-1848,596,3011,1465,750,20398,16834,14423,597,11380,1187,557,322,-902,3801,3566,137,2771,3162,2826,336,48305,123,-68,188,-4718,76,-125,323,4575,-946,-661,114,3612,2309,2184,252,2434,-178,132,-326,-12670,-3905,-3188,-769,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,
少数股东损益(万元),1214,1252,799,202,1678,-166,-810,-92,4,652,302,126,579,926,391,167,637,545,27,-66,-92,340,-55,35,225,234,-90,-190,873,159,-24,-83,483,476,201,70,532,337,175,66,566,521,303,120,566,408,183,58,242,293,152,41,
基本每股收益,1.12,0.23,0.18,0.01,0.71,-0.12,-0.08,-0.05,0.02,0.08,0.04,0.02,0.52,0.43,0.37,0.02,0.29,0.03,0.01,0.01,-0.02,0.1,0.09,0,0.07,0.08,0.07,0.01,1.24,0,-0,0,-0.12,0,-0,0.01,0.12,-0.02,-0.02,0,0.09,0.06,0.06,0.01,0.06,-0,0,-0.01,-0.32,-0.1,-0.08,-0.02,
稀释每股收益,1.12,0.23,0.18,0.01,0.71,-0.12,-0.08,-0.05,0.02,0.08,0.04,0.02,0.52,0.43,0.37,0.02,0.29,0.03,0.01,0.01,-0.02,0.1,0.09,0,0.07,0.08,0.07,0.01,1.24,0,-0,0,-0.12,0,-0,0.01,0.12,-0.02,-0.02,0,0.09,0.06,0.06,0.01,0.06,-0,0,0,-0.32,-0.1,-0.08,0,
