报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业利润(万元),16110,11647,5501,16958,12451,8719,4248,10579,8406,6062,2796,7539,6269,4476,2163,7282,5999,4316,2295,10611,9044,6685,2083,8513,7237,5041,1717,8609,6064,3870,7785,2087,3703,
营业外收入(万元),359,245,1,17,247,240,12,25,42,10,10,285,23,3,--,282,6,6,--,200,203,3,3,1229,1141,996,--,497,447,457,31,88,1,
营业外支出(万元),175,175,173,45,2,2,--,17,0,0,--,21,38,4,--,4,1,--,--,7,6,6,--,77,1,1,1,32,19,19,8,11,1019,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,--,--,--,11,5,4,--,4,--,--,--,4,--,--,--,2,--,--,--,--,--,--,--,--,--,
利润总额(万元),16294,11717,5329,16930,12696,8956,4259,10588,8447,6072,2806,7803,6254,4474,2163,7559,6004,4322,2295,10804,9242,6682,2086,9665,8377,6037,1716,9074,6491,4307,7808,2164,2684,
所得税费用(万元),2033,1477,727,2048,915,726,555,1362,960,690,345,1322,928,665,322,2080,1501,1081,574,2705,2322,1679,521,2308,2094,1509,334,2242,1345,1043,1777,703,476,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14261,10241,4602,14882,11781,8230,3704,9226,7487,5382,2462,6481,5326,3809,1841,5479,4503,3242,1722,8099,6920,5003,1564,7357,6283,4528,1382,6832,5146,3264,6031,1461,2208,
归属于母公司所有者的净利润(万元),12289,9263,4246,13254,10015,7093,3227,9495,7533,5387,2462,6481,5326,3809,1841,5479,4503,3242,1722,8099,6920,5003,1564,7357,6283,4528,1382,6832,5146,3264,6031,1461,2208,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1973,978,356,1628,1766,1137,477,-270,-45,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.34,0.26,0.12,0.37,0.28,0.2,0.22,0.72,0.59,0.45,0.21,0.54,0.44,0.32,0.15,0.46,0.38,0.27,0.14,0.67,0.58,0.42,0.13,0.61,0.52,0.57,0.17,1.05,0.86,0.54,1.01,0.24,0.42,
稀释每股收益,0.34,0.26,0.12,0.37,0.28,0.2,0.22,0.72,0.59,0.45,0.21,0.54,0.44,0.32,0.15,0.46,0.38,0.27,0.14,0.67,0.58,0.42,0.13,0.61,0.52,0.57,0.17,1.05,0.86,0.54,1.01,0.24,0.42,
