报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2437,5572,4202,3166,766,3800,2482,2103,791,4893,3444,2520,842,6508,3462,2187,598,6441,3713,7359,8415,
营业外收入(万元),5,3,41,39,138,2412,493,342,44,1133,201,132,47,1392,1006,847,215,1070,849,1701,1409,
营业外支出(万元),100,19,17,9,1,118,67,57,31,25,23,22,21,46,37,31,18,340,315,35,48,
非流动资产处置损失(万元),--,--,2,1,--,19,14,--,--,1,1,1,--,2,--,--,--,20,--,0,0,
利润总额(万元),2342,5556,4226,3196,902,6094,2908,2389,804,6000,3622,2630,868,7854,4431,3002,795,7170,4246,9025,9776,
所得税费用(万元),314,536,542,386,124,908,220,246,134,962,517,349,135,1353,581,394,95,913,579,1219,1458,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2028,5019,3684,2810,778,5185,2688,2143,670,5038,3105,2281,733,6502,3850,2608,700,6257,3668,7806,8318,
归属于母公司所有者的净利润(万元),2028,5019,3684,2810,778,5185,2688,2143,670,5038,3105,2281,733,6502,3850,2608,700,6257,3668,7806,8318,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.05,0.16,0.12,0.09,0.03,0.17,0.09,0.07,0.02,0.16,0.14,0.13,0.05,0.55,0.35,0.24,0.06,0.57,0.33,0.71,0.76,
稀释每股收益,0.05,0.16,0.12,0.09,0.03,0.17,0.09,0.07,0.02,0.16,0.14,0.13,0.05,0.55,0.27,0.24,0.06,0.57,0.33,0.71,0.76,
