报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业外收入(万元),--,3227,8,1,0,45,263,168,38,113,62,62,10,399,241,240,0,17,11,11,--,11,11,22,5,0,0,
营业外支出(万元),526,2656,2808,2768,497,6474,3068,2963,1,2104,40,40,0,2,1,1,0,0,0,0,0,1,1,1,1,--,4,
非流动资产处置损失(万元),--,--,--,--,--,--,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,--,4,
利润总额(万元),1048,3209,-645,-2188,-449,-2747,489,-25,1360,2073,3975,2839,1878,4255,2886,1864,1375,4315,3206,2392,1465,5446,2654,7396,6326,4108,3502,
所得税费用(万元),221,577,-285,-381,-75,-436,209,118,264,495,1032,743,482,663,549,351,241,582,495,361,221,884,676,858,960,675,947,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),827,2632,-359,-1807,-373,-2310,279,-143,1096,1578,2943,2096,1396,3592,2337,1513,1134,3733,2711,2031,1244,4562,1978,6538,5365,3433,2554,
归属于母公司所有者的净利润(万元),759,2510,-481,-1814,-295,-2468,284,-177,1069,1513,2862,2034,1355,3400,2186,1411,1086,3733,2711,2031,1244,4562,1978,6538,5365,3430,2554,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,51,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),68,122,122,7,-79,158,-4,34,27,65,81,61,41,192,152,102,47,--,--,--,0,--,--,--,1,4,0,
基本每股收益,0.04,0.13,-0.02,-0.09,-0.02,-0.16,0.02,-0.01,0.07,0.1,0.19,0.13,0.09,0.22,0.27,0.18,0.14,0.57,0.45,0.34,0.21,0.76,0.33,1.09,0.93,--,--,
稀释每股收益,0.04,0.13,-0.02,-0.09,-0.02,-0.16,0.02,-0.01,0.07,0.1,0.19,0.13,0.09,0.22,0.27,0.18,0.14,0.57,0.45,0.34,0.21,0.76,0.33,1.09,0.93,--,--,
