报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
财务费用(万元),-64,-203,-114,-80,-2,-577,-474,-394,-321,-577,-397,-293,-182,-811,-577,-444,-340,-760,-634,-547,-437,-241,-198,-71,-17,-32,-27,-19,-14,11,41,
资产减值损失(万元),--,547,141,141,--,372,123,123,--,1509,30,30,--,101,46,47,-37,42,2,3,-0,39,47,47,--,47,37,37,39,22,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),106,909,276,171,22,106,-27,-64,-64,47,13,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,403,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2383,11058,8486,5017,1296,7129,6105,3490,1148,5327,4934,2836,1065,6398,5354,3374,946,5850,4603,2741,716,3921,3546,1984,756,3812,3390,2076,3472,2246,1324,
营业外收入(万元),157,11,620,558,1007,2046,1545,1135,617,2065,1414,992,487,1997,1337,834,427,1571,903,568,292,1297,720,309,131,930,583,198,907,488,356,
营业外支出(万元),--,7,9,9,9,32,21,18,6,23,20,16,6,43,31,13,6,39,24,12,4,49,38,30,--,35,23,15,44,18,33,
非流动资产处置损失(万元),--,--,9,9,--,4,4,0,--,10,10,8,--,0,--,--,--,1,1,1,--,3,--,1,--,--,--,--,2,0,0,
利润总额(万元),2540,11063,9098,5567,2294,9143,7629,4607,1760,7369,6327,3811,1546,8352,6661,4195,1367,7381,5482,3297,1004,5169,4228,2264,887,4706,3950,2260,4335,2717,1647,
所得税费用(万元),423,1606,1309,747,298,1151,1091,658,224,1220,993,610,240,1205,926,579,190,1010,783,457,129,719,616,336,118,667,544,501,470,217,270,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2117,9457,7789,4820,1996,7992,6538,3949,1535,6149,5334,3201,1306,7147,5735,3616,1177,6371,4699,2840,875,4450,3612,1928,769,4039,3406,1758,3865,2500,1377,
归属于母公司所有者的净利润(万元),2117,9458,7790,4821,1997,8013,6551,3962,1548,6412,5427,3283,1406,7138,5658,3507,1174,6371,4699,2840,875,4450,3612,1928,769,4039,3406,1758,3865,2500,1376,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,--,--,--,--,--,--,--,
少数股东损益(万元),-0,-1,-1,-1,-0,-21,-13,-13,-13,-264,-93,-82,-100,9,77,109,3,--,--,--,--,--,--,0,--,--,--,--,--,--,1,
基本每股收益,0.15,0.67,0.55,0.34,0.14,0.57,0.47,0.28,0.11,0.46,0.38,0.23,0.1,0.51,0.4,0.25,0.08,0.9,0.67,0.41,0.13,0.65,0.53,0.28,0.22,1.55,1.31,0.68,1.71,1.14,0.94,
稀释每股收益,0.15,0.66,0.55,0.34,0.14,0.57,0.47,0.28,0.11,0.46,0.38,0.23,0.1,0.51,0.4,0.25,0.08,0.9,0.67,0.41,0.13,0.65,0.53,0.28,0.22,1.55,--,0.68,1.71,1.14,0.94,
