报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
研发费用(万元),146,688,486,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业税金及附加(万元),49,136,114,128,78,206,70,55,52,184,5,3,2,5,3,3,2,3,2,1,1,21,20,20,18,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
销售费用(万元),177,5456,3105,2758,1600,7940,4990,3151,1596,2428,1721,348,200,1548,1846,1640,1396,1297,665,347,121,539,307,134,51,175,125,68,28,144,112,86,65,131,50,26,13,37,24,8,64,8,
管理费用(万元),532,5913,4013,3341,1442,7449,3932,2646,1367,5935,4109,1862,940,6052,4485,2912,1502,5533,3564,1908,963,3602,2844,1775,876,3676,2755,1801,635,2886,3084,2067,849,4323,2159,968,304,1829,1379,629,1196,1069,
财务费用(万元),486,-1207,1277,774,596,233,4,13,27,2282,1894,1318,736,4673,3641,2574,1298,5513,4194,2908,1272,4514,2066,1173,358,935,613,349,30,863,276,175,129,267,162,128,62,299,233,70,269,154,
资产减值损失(万元),142,66148,684,723,165,1206,196,50,-209,144,102,110,-24,-47,64,171,-6,-35,-84,-65,-109,197,74,235,-9,55,-10,37,-16,-9,5,60,-9,20,37,17,0,-19,11,0,2,-54,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
投资收益(万元),--,-88,45,45,4,16085,4,3,--,1,--,--,--,--,--,--,--,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,-21,
对联营企业和合营企业的投资收益(万元),--,-130,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业利润(万元),1275,-59204,6535,8883,7372,37313,8344,4732,1936,28267,5823,555,-61,24892,4760,4546,445,22500,9775,7716,306,15855,8270,7498,40,16156,9327,8133,145,9479,6321,5506,-703,4839,5557,5101,-372,4692,4131,-702,4513,3434,
营业外收入(万元),0,55,1,1,--,30,1040,722,332,9113,9864,759,399,1909,1337,859,452,1624,1207,800,403,1634,1234,835,438,13977,13374,113,52,5530,424,343,91,2262,128,118,5,255,123,5,81,15,
营业外支出(万元),1,3393,11,--,--,6,1,1,1,22,22,9,2,212,0,0,--,162,5,4,--,225,205,--,--,11963,11943,1,--,3445,38,19,--,204,102,101,0,5,3,0,153,13,
非流动资产处置损失(万元),--,--,--,--,--,--,--,1,--,14,10,1,--,212,--,--,--,31,--,--,--,16,--,--,--,11962,--,--,--,3429,--,--,--,--,--,--,0,--,--,0,0,0,
利润总额(万元),1274,-62542,6524,8884,7372,37337,9384,5453,2268,37357,15665,1305,337,26589,6098,5405,897,23962,10976,8513,709,17264,9299,8333,477,18170,10757,8245,197,11563,6707,5829,-612,6897,5583,5118,-366,4942,4252,-697,4442,3436,
所得税费用(万元),71,1213,71,82,197,1542,-1553,27,42,4735,2090,-20,4,1726,-1,65,3,1089,386,508,16,1011,617,775,-2,2078,1140,971,2,1531,904,816,0,877,701,640,0,628,554,0,560,282,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
净利润(万元),1203,-63754,6454,8802,7174,35795,10937,5426,2226,32622,13575,1325,333,24863,6099,5341,894,22873,10590,8005,693,16253,8682,7558,479,16092,9617,7274,195,10032,5804,5013,-612,6020,4882,4478,-366,4313,3698,-697,3882,3154,
归属于母公司所有者的净利润(万元),1204,-63571,6550,8884,7214,27137,6887,3689,1093,29568,13149,1325,333,24863,6099,5341,894,22873,10590,8005,693,16253,8682,7558,479,16092,9617,7274,195,10032,5804,5013,-612,6020,4882,4478,-366,4313,3698,-697,3882,3152,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
少数股东损益(万元),-1,-183,-96,-82,-40,8658,4050,1737,1133,3054,427,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,2,
基本每股收益,0.01,-0.45,0.05,0.06,0.05,0.19,0.05,0.04,0.01,0.31,0.14,0.01,0,0.26,0.06,0.06,0.02,0.5,0.23,0.18,0.02,0.61,0.32,0.28,0.02,0.6,0.72,0.54,0.01,0.75,0.43,0.75,-0.09,1.05,0.91,0.9,-0.07,0.86,0.74,-0.14,0.78,0.63,
稀释每股收益,0.01,-0.45,0.05,0.06,0.05,0.19,0.05,0.04,0.01,0.31,0.14,0.01,0,0.26,0.06,0.06,0.02,0.5,0.23,0.18,0.02,0.61,0.32,0.28,0.02,0.6,0.72,0.54,0.01,0.75,0.43,0.75,-0.09,1.05,0.91,0.9,-0.07,0.86,0.74,-0.14,0.78,0.63,
