报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),294,1274,959,628,290,1013,559,350,166,364,257,138,67,469,289,188,84,399,293,219,96,388,313,50,31,
销售费用(万元),2406,10479,7174,4561,2136,9459,6659,4487,2135,5964,3988,2744,1247,5193,3775,2662,1266,5113,3676,2584,1240,5086,5369,5301,4409,
管理费用(万元),2329,9211,6507,3982,1881,7613,5666,3758,1816,4936,3457,2311,988,4427,3267,2343,1349,3942,2795,1857,907,3474,3489,2953,2420,
财务费用(万元),712,2149,1510,922,409,961,560,326,179,383,290,178,64,788,601,434,283,1644,1222,824,404,1729,1522,1094,896,
资产减值损失(万元),19,4220,677,816,345,794,812,740,194,413,714,608,273,126,453,384,197,183,379,393,245,94,92,48,79,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-152,-798,-552,-346,-69,-296,-171,-168,-166,62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-152,-798,--,-346,-69,-296,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2802,12240,13039,8708,3384,16123,12883,8524,2931,7904,5812,3688,1106,4157,3260,1886,476,5484,4299,3141,1004,5904,7092,4963,1984,
营业外收入(万元),15,34,23,15,144,1004,808,130,113,190,51,22,12,516,315,118,29,258,187,145,13,281,59,103,311,
营业外支出(万元),17,274,153,123,102,127,105,98,1,124,76,52,27,36,10,10,0,10,3,0,0,7,86,138,11,
非流动资产处置损失(万元),--,--,109,106,100,92,91,86,--,78,31,--,--,23,--,--,--,--,--,--,--,--,0,133,4,
利润总额(万元),2800,12000,12909,8600,3427,17000,13585,8556,3043,7971,5787,3658,1091,4636,3566,1994,504,5732,4483,3286,1017,6178,7065,4928,2283,
所得税费用(万元),844,3703,3672,2429,965,4523,3589,2236,801,1799,1344,787,211,1241,900,339,49,903,756,565,158,1011,1179,745,298,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1957,8297,9237,6171,2462,12477,9996,6320,2242,6172,4443,2871,880,3395,2666,1655,455,4829,3727,2721,859,5167,5886,4183,1986,
归属于母公司所有者的净利润(万元),2118,8574,9399,6218,2479,12482,9999,6317,2241,6159,4436,2868,878,3394,2664,1654,454,4828,3727,2721,859,5167,5886,4183,1986,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3948,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-162,-276,-162,-46,-17,-5,-3,3,1,13,7,3,1,1,2,1,0,1,--,--,--,--,--,--,--,
基本每股收益,0.12,0.49,0.54,0.35,0.14,0.73,0.59,0.38,0.14,0.46,0.33,0.21,0.07,0.26,0.2,0.13,0.04,0.47,0.36,0.26,0.08,0.5,0.57,0.4,0.19,
稀释每股收益,0.12,0.49,0.54,0.35,0.14,0.73,0.59,0.38,0.14,0.46,0.33,0.21,0.07,0.26,0.2,0.13,0.04,0.47,0.36,0.26,0.08,0.5,0.57,0.4,0.19,
