报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
销售费用(万元),687,2527,1797,1026,444,1617,989,584,347,1983,1399,829,395,1813,1111,660,--,1537,1185,664,--,1331,1515,1053,937,
管理费用(万元),2725,9039,6148,3624,1791,7668,5828,3783,1973,7609,5244,3538,1846,4999,3988,2080,--,4092,3376,2249,--,3532,3290,2440,2074,
财务费用(万元),413,1491,1130,674,292,1214,921,592,297,486,288,44,-176,230,358,273,--,648,485,319,--,414,191,144,131,
资产减值损失(万元),-399,1784,1098,459,-22,2132,893,881,178,1308,1094,509,38,714,434,210,--,501,299,79,--,545,54,70,384,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),8,-67,-19,--,--,2919,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,7,320,-83,9,
对联营企业和合营企业的投资收益(万元),-43,-108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2484,9749,6253,5458,1730,12438,5999,4847,1853,7990,4937,4214,1454,4947,3798,3280,--,6397,3692,2801,1035,6326,5986,3950,2347,
营业外收入(万元),--,2,0,0,230,1100,867,356,39,541,380,301,213,1146,660,307,--,364,304,231,--,657,46,27,70,
营业外支出(万元),50,81,5,3,1,190,112,100,9,122,105,42,5,484,25,17,--,52,40,29,--,48,71,39,31,
非流动资产处置损失(万元),--,--,0,0,--,55,86,86,--,1,0,0,--,3,3,2,--,--,--,--,--,--,--,3,--,
利润总额(万元),2434,9670,6248,5455,1959,13348,6754,5103,1883,8409,5212,4474,1662,5609,4433,3570,--,6709,3956,3002,1036,6935,5960,3938,2386,
所得税费用(万元),630,2065,1281,1168,424,2996,1813,1155,367,1372,807,693,346,1007,1110,931,--,1094,695,477,--,1104,878,636,379,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1804,7605,4967,4287,1535,10352,4941,3948,1517,7037,4405,3781,1315,4602,3323,2639,--,5615,3261,2526,872,5831,5082,3302,2007,
归属于母公司所有者的净利润(万元),2067,6034,4451,3630,1386,8871,4051,3280,1266,5656,3620,3058,1125,4602,3323,2639,829,5615,3261,2526,872,5831,5082,3302,2007,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-12,-54,
少数股东损益(万元),-263,1571,516,658,149,1482,891,668,251,1381,785,723,191,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.16,0.5,0.37,0.3,0.12,0.74,0.34,0.27,0.11,0.47,0.3,0.25,0.14,0.66,0.5,0.44,--,0.94,0.54,0.42,--,0.97,0.86,0.72,0.46,
稀释每股收益,0.16,0.5,0.37,0.3,0.12,0.74,0.34,0.27,0.11,0.47,0.3,0.25,0.14,0.66,0.5,0.44,--,0.94,0.54,0.42,--,0.97,0.86,0.72,0.46,
