报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),742,492,183,917,643,476,157,987,524,286,99,525,306,200,81,379,273,179,38,300,218,179,54,412,293,238,71,388,240,160,163,91,111,
销售费用(万元),8378,5119,2230,11960,8757,5877,2847,12427,7725,4714,2063,8926,7161,4447,1769,8549,6226,3899,946,7717,5119,3174,1282,9981,7102,4742,2216,6810,4434,2690,4406,3516,2847,
管理费用(万元),4860,6025,2802,13500,9336,5943,2918,14419,7797,4885,2057,9279,6844,4594,1996,8405,5767,3783,1574,8187,4656,3397,1337,5529,3906,2542,1258,4884,3170,2060,3521,2905,2162,
财务费用(万元),2420,1632,913,3279,2433,1649,849,2579,1210,733,352,1343,990,587,242,963,739,471,215,575,382,259,-99,652,260,430,88,1536,1128,577,900,534,274,
资产减值损失(万元),214,244,-429,990,539,518,494,1793,1260,451,132,385,874,753,163,769,369,193,17,504,191,302,17,614,406,429,40,520,79,8,362,330,402,
公允价值变动收益(万元),-68,47,-342,-463,-198,-326,311,215,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
投资收益(万元),1508,861,248,4419,3756,2254,1197,2354,539,470,83,-874,-433,-153,-56,-74,-58,-119,-52,-170,-170,-170,-114,-289,-82,-82,--,9,--,--,0,--,--,
对联营企业和合营企业的投资收益(万元),-10,1591,652,2894,--,--,602,1396,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3806,2952,739,5260,6630,4256,1336,11225,9563,7752,2526,9906,4435,2200,1240,3299,2794,1548,1085,2965,2589,1895,1191,5184,4375,2651,1287,4729,3180,2189,3316,2420,1680,
营业外收入(万元),10,7,4,51,1183,229,160,1277,984,395,196,670,401,370,155,859,449,191,88,2119,1924,1710,62,2384,2435,1063,204,310,260,156,2238,319,212,
营业外支出(万元),68,30,22,164,133,130,124,44,25,23,--,21,3,2,1,23,4,--,--,18,7,7,39,13,13,13,--,4,3,--,--,1,31,
非流动资产处置损失(万元),--,--,--,--,1,0,0,23,23,23,--,6,--,--,--,--,--,--,--,--,--,--,--,13,13,13,--,--,--,--,--,--,2,
利润总额(万元),3748,2929,721,5147,7680,4355,1373,12458,10521,8124,2722,10555,4833,2567,1394,4135,3239,1740,1173,5066,4506,3598,1214,7555,6797,3701,1491,5035,3437,2345,5555,2738,1862,
所得税费用(万元),378,319,286,603,458,161,171,183,1528,1192,443,1507,674,432,191,911,471,310,148,832,708,677,201,940,690,532,245,887,535,393,959,563,616,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3371,2610,435,4544,7222,4194,1201,12275,8993,6931,2279,9048,4160,2136,1203,3224,2769,1430,1025,4234,3798,2921,1013,6615,6107,3169,1246,4148,2902,1952,4596,2175,1246,
归属于母公司所有者的净利润(万元),3075,2359,249,4231,7027,4199,1205,12557,8993,6931,2279,9048,4160,2136,1203,3224,2769,1430,1025,4234,3798,2921,1013,6365,5774,3177,1268,4427,3065,2007,4843,2375,1473,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),296,251,186,313,195,-5,-4,-282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,250,332,-8,-22,-279,-163,-56,-247,-201,-227,
基本每股收益,0.09,0.07,0.01,0.13,0.21,0.12,0.04,0.37,0.27,0.21,0.07,0.27,0.12,0.06,0.09,0.24,0.21,0.11,0.08,0.31,0.28,0.22,0.08,0.47,0.43,0.24,0.09,0.41,0.31,0.2,0.48,0.24,0.15,
稀释每股收益,0.09,0.07,0.01,0.13,0.21,0.12,0.04,0.37,0.27,0.21,0.07,0.27,0.12,0.06,0.09,0.24,0.21,0.11,0.08,0.31,0.28,0.22,0.08,0.47,0.43,0.24,0.09,0.41,0.31,0.2,0.48,0.24,0.15,
