报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),396,2109,1037,676,296,1591,849,544,265,1569,566,392,171,979,479,402,148,862,399,261,105,928,542,401,202,1231,989,1041,341,1408,691,624,142,1113,708,498,191,831,475,347,1390,1039,740,340,
销售费用(万元),11903,44853,33294,22824,10620,45669,34155,24131,10789,17540,8973,5228,2781,16319,7173,4269,2155,8567,4730,3180,1700,8913,5741,3939,2034,8474,5167,3280,1600,7657,4326,2450,1141,2899,2022,1365,780,1888,1506,983,1960,1251,1783,1275,
管理费用(万元),16899,71444,49160,38659,15938,74560,48470,31089,15450,66939,40898,28009,13593,58899,38436,24585,13373,56655,34739,23560,13432,50537,33030,22697,10955,42985,26888,16473,9764,37127,25911,13589,7505,25274,15862,10400,5713,22331,13825,8513,12087,7722,7984,3679,
财务费用(万元),1044,3796,2530,1914,1131,6884,5385,3311,1011,873,86,-114,-303,-1269,-1643,-1323,-727,-1792,-726,-610,-408,-3583,-1571,-836,-213,-2954,-1271,-986,-351,-2836,-1448,-964,-329,-3271,-2219,-644,-128,-450,-128,-64,-70,-20,9,-22,
资产减值损失(万元),--,7686,436,1469,1244,9207,1772,1379,-476,7179,1021,1455,643,5716,2178,1372,465,1712,3478,2137,565,1391,2096,1987,67,1674,1127,765,526,1704,1113,1964,681,1106,1064,1023,370,245,470,1187,278,776,-334,524,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),233,706,-119,19,-218,5524,5607,5419,703,19120,17151,16234,231,8019,5978,4679,2790,8032,7247,2512,104,550,338,387,-403,1027,355,315,128,3232,2766,2378,2228,353,--,--,--,--,--,0,0,0,-2,-10,
对联营企业和合营企业的投资收益(万元),183,-359,-431,-262,-292,-1116,-950,-555,-501,1011,1494,1653,231,1156,6239,4679,2790,7705,7247,2512,104,95,338,93,-403,1027,355,315,128,3232,2766,2378,--,353,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,0,613,--,--,--,--,--,--,--,--,--,--,441,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),-10722,6660,-18479,-16431,-4943,10648,-7607,-1414,697,47344,30199,19758,-491,29245,14832,8878,2938,61832,37436,22688,6972,52885,40862,30984,10359,40999,35132,26532,6983,36202,27750,21808,7744,35390,25128,17019,6090,28366,21016,12688,10504,5832,6778,1406,
营业外收入(万元),1,336,912,712,1,1332,1105,992,808,4178,2665,2185,1085,4936,2771,1674,808,3402,1744,1047,346,3515,1900,1000,671,3541,2308,1412,322,2504,1331,545,450,1325,949,752,489,1679,1303,743,1932,1528,2289,872,
营业外支出(万元),109,142,106,27,4,63,130,59,2,1889,33,25,10,40,25,12,3,92,64,31,19,55,17,10,8,30,12,7,1,38,12,9,0,175,174,82,--,4,4,4,20,20,0,15,
非流动资产处置损失(万元),--,--,--,--,--,--,57,0,1,1860,16,11,5,16,12,2,--,45,38,13,13,11,8,8,8,16,3,3,0,24,--,--,0,--,--,0,--,4,--,4,10,0,0,14,
利润总额(万元),-10830,6854,-17673,-15745,-4945,11917,-6632,-481,1504,49632,32831,21918,584,34141,17578,10539,3743,65142,39115,23704,7299,56345,42745,31974,11021,44510,37427,27937,7304,38669,29069,22344,8195,36541,25903,17689,6579,30041,22316,13428,12417,7340,9067,2264,
所得税费用(万元),40,-1030,-1183,-1431,-4,2211,-1234,-1190,-192,2727,273,-477,272,4763,1771,1259,464,4729,2971,1909,637,4899,7021,5229,1331,1820,7856,5927,1717,3299,3301,2358,803,3823,3795,2692,857,2992,2938,1725,362,365,231,69,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
净利润(万元),-10871,7884,-16489,-14314,-4942,9706,-5398,709,1695,46906,32558,22395,312,29378,15808,9281,3280,60412,36144,21795,6661,51446,35724,26745,9690,42691,29571,22010,5587,35369,25768,19985,7392,32718,22108,14997,5722,27048,19415,11702,12055,6975,8836,2195,
归属于母公司所有者的净利润(万元),-10570,8025,-15350,-13595,-4620,11955,-3665,1532,1873,50733,35029,24461,1499,35134,17911,11104,3938,62441,36542,21991,6761,51754,35925,26869,9745,42903,29706,22090,5624,35569,25917,20020,7401,32792,22171,14995,5716,27075,19453,11716,12055,6975,8831,2212,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,403,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-300,-140,-1139,-719,-322,-2249,-1733,-823,-178,-3827,-2471,-2066,-1187,-5756,-2103,-1824,-658,-2028,-398,-196,-99,-308,-201,-123,-55,-212,-135,-80,-37,-200,-150,-34,-9,-74,-63,2,6,-27,-38,-14,0,0,5,-17,
基本每股收益,-0.05,0.04,-0.08,-0.07,-0.02,0.06,-0.02,0.01,0.01,0.26,0.18,0.12,0.01,0.18,0.09,0.06,0.03,0.49,0.29,0.18,0.11,0.84,0.59,0.44,0.25,1.13,0.78,0.58,0.15,0.94,0.68,0.53,0.23,1.04,0.7,0.47,0.45,2.72,2.41,1.33,1.4,1.62,1.02,0.26,
稀释每股收益,-0.05,0.04,-0.08,-0.07,-0.02,0.06,-0.02,0.01,0.01,0.26,0.18,0.12,0.01,0.18,0.09,0.06,0.03,0.48,0.28,0.17,0.11,0.84,0.58,0.44,0.25,1.13,0.78,0.58,0.15,0.94,0.68,0.53,0.23,1.04,0.7,0.47,0.45,2.72,2.41,1.33,1.4,1.62,1.02,0.26,
