报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),39,261,166,121,28,124,91,52,28,111,84,49,24,130,107,75,37,302,--,141,71,244,180,32,8,
销售费用(万元),3323,12889,9102,5623,2788,11450,8248,5152,2585,9604,7015,4386,2159,8869,6428,4032,2055,7573,--,3454,1633,5593,3780,2332,1843,
管理费用(万元),883,3389,2443,1586,704,3480,2283,1513,769,2816,1975,1229,723,3197,2588,1946,1367,2564,--,1235,613,2039,1474,1211,743,
财务费用(万元),-130,-377,-255,-187,-95,-438,-332,-229,-101,-520,-441,-333,-159,-439,-222,-175,-55,-88,--,-33,-15,-13,31,-65,-104,
资产减值损失(万元),95,205,284,82,98,184,233,63,105,131,223,88,77,104,257,108,104,103,--,47,--,96,88,20,-56,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),297,761,552,304,133,343,205,178,96,154,56,56,54,125,60,--,--,--,--,--,--,--,--,29,124,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,-10,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6069,21622,17292,9092,4489,15597,12565,6368,3332,13412,10417,5792,2877,11241,8258,4116,1495,8169,--,3570,1830,6036,4117,1864,978,
营业外收入(万元),48,283,234,202,27,50,47,9,5,454,320,279,5,702,518,493,70,157,--,63,40,309,282,207,54,
营业外支出(万元),2,9,18,9,3,464,374,6,5,5,4,3,1,55,52,51,1,15,--,3,0,4,7,2,52,
非流动资产处置损失(万元),--,--,11,2,0,451,361,6,5,4,3,3,0,4,1,0,0,4,--,3,--,0,0,2,0,
利润总额(万元),6115,21897,17508,9284,4514,15183,12238,6372,3333,13862,10733,6067,2882,11888,8724,4559,1564,8311,--,3630,1870,6340,4393,2069,981,
所得税费用(万元),920,3287,2659,1411,693,2263,1980,959,485,2080,1607,934,468,1933,1215,625,230,1256,--,479,259,963,667,228,-71,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5195,18610,14849,7873,3821,12920,10258,5413,2848,11782,9127,5133,2414,9955,7509,3933,1334,7055,--,3152,1611,5377,3726,1841,1051,
归属于母公司所有者的净利润(万元),5195,18610,14849,7873,3821,12920,10258,5413,2848,11782,9127,5133,2417,9955,7510,3934,1335,7056,5608,3153,1611,5377,3726,1841,1051,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,-0,-0,-0,-3,-1,-1,-1,-1,-1,--,-1,-1,-0,--,--,--,
基本每股收益,0.32,1.15,0.92,0.49,0.24,0.8,0.63,0.33,0.18,0.73,0.56,0.32,0.15,0.62,0.47,0.25,0.13,0.78,--,0.35,0.18,0.6,0.41,--,--,
稀释每股收益,0.32,1.15,0.92,0.49,0.24,0.8,0.63,0.33,0.18,0.73,0.56,0.32,0.15,0.62,0.47,0.25,0.13,0.78,--,0.35,0.18,0.6,0.41,--,--,
