报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
研发费用(万元),26076,18552,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
营业税金及附加(万元),43895,35971,20112,8742,26006,19876,10726,4788,14420,5365,3618,1888,7353,5455,4070,1865,6976,4897,2728,375,7088,5153,3806,1226,8034,6339,4128,2090,8706,6593,4097,1035,7028,4443,2322,1336,6402,4715,3013,1320,7959,6621,3184,1486,5363,4255,2863,1437,3737,2676,1654,754,
销售费用(万元),107736,77142,50792,26044,98636,75617,49436,22282,101971,78010,50668,25803,109295,82996,53314,24809,127243,98255,67366,31761,131165,85318,52268,25966,104783,74541,47467,23401,99608,77187,51320,23012,90754,65940,43723,22884,82794,63353,43658,23185,69942,51343,38175,17153,70541,54972,35002,17844,50758,35449,22998,10812,
管理费用(万元),64639,47288,43439,23929,79180,49450,33777,16111,64942,55873,34678,17936,72368,53194,37082,18782,68066,64696,41985,19757,71160,54849,34552,16572,65941,46473,28549,13724,67041,48565,29748,13472,49456,31974,20863,10435,45076,25309,17268,7676,33441,30013,21651,10833,30516,20779,14481,6690,42000,30875,20781,10718,
财务费用(万元),54154,39745,26810,11704,54041,48597,31570,15171,84774,58195,36775,16019,96973,60416,42292,21481,92524,71158,49388,20743,77201,55835,32626,13883,52711,36327,20773,6186,40819,30456,18901,6499,20475,14225,9703,4069,9412,7049,4957,2912,11659,12341,7272,3921,7689,6328,3608,1531,5243,3479,1892,822,
资产减值损失(万元),91190,82439,22100,1940,61769,23127,11674,2057,13837,-974,537,1250,17796,2560,1652,444,17769,4685,2116,1823,9050,2415,1159,1381,2879,6800,6135,471,5307,3672,3261,652,5285,1580,288,1444,13246,7583,5008,128,-285,1826,1633,-467,1804,487,333,741,8199,4298,3637,745,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-9,-10,695,-9,-15,-23,-23,-21,-94,-2257,-110,270,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,
投资收益(万元),-8638,10408,3018,70,38210,8375,987,90,6855,745,704,5247,82326,70110,68766,22430,6090,3070,-57,4820,123891,11007,4197,3459,16507,18718,16744,7838,2992,1849,758,-9,5030,1594,1102,472,2780,2091,1490,1403,2238,1580,1172,557,586,26,20,12,27,-15,-13,-22,
对联营企业和合营企业的投资收益(万元),3400,6129,2018,70,-26268,1630,982,--,1032,-943,-939,37,35375,23384,23789,20591,819,1564,-4082,875,1249,2133,1572,2960,2412,17174,3021,476,2801,1549,758,-9,3128,1731,1109,472,1772,--,--,--,2238,--,0,0,0,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
营业利润(万元),337588,263714,170443,62706,173342,100014,53036,19251,14251,25317,20665,-1531,8033,-2414,23187,-1756,-43899,-14975,-5661,-1446,136606,57701,50574,45376,138471,108674,96896,50759,199691,173637,116692,53525,160520,117881,77023,32539,129427,119066,72936,20500,67738,73806,56801,25819,92065,73381,50568,23083,76725,54571,35800,12599,
营业外收入(万元),26156,3834,1822,351,32537,14308,11849,9596,78324,8061,5040,4134,104850,33734,7398,3858,150009,91248,61095,29864,14433,10624,8709,2838,41517,12927,9595,5164,21296,3377,2791,1894,16434,14087,9766,8788,6519,5899,5575,5046,14991,4888,3482,3282,6079,4534,4036,2762,5158,4979,4889,4500,
营业外支出(万元),62171,22171,14357,12668,50814,10501,4375,177,11967,1012,819,314,32673,708,468,44,5050,686,551,416,854,203,172,155,583,426,344,320,749,453,177,60,650,552,492,417,915,624,501,215,1580,1317,1202,36,1202,575,375,290,1406,556,402,96,
非流动资产处置损失(万元),--,--,--,--,--,4074,4052,--,2257,905,740,294,681,494,414,24,95,44,24,--,521,14,10,10,189,185,185,183,179,56,53,0,412,355,350,348,566,431,406,156,800,545,520,11,706,182,9,0,1166,376,266,54,
利润总额(万元),301572,245378,157909,50389,155065,103821,60510,28670,80608,32366,24887,2288,80210,30612,30117,2058,101060,75587,54883,28002,150185,68122,59112,48058,179405,121176,106148,55604,220238,176560,119306,55360,176304,131416,86296,40909,135031,124342,78010,25331,81149,77377,59081,29065,96943,77341,54229,25554,80478,58994,40287,17003,
所得税费用(万元),98169,57961,42752,12567,48502,24859,13013,6573,35559,7896,5050,1210,33507,10699,2874,672,45388,18659,11935,4139,41830,12090,9755,9224,27801,20393,20556,10216,44784,37587,24455,10795,21852,17259,9609,7277,29886,26471,15341,5889,7009,12546,7569,6924,22522,22640,15404,7404,23498,15444,9272,1538,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,
净利润(万元),203403,187417,115156,37821,106563,78962,47497,22097,45050,24470,19837,1079,46704,19913,27243,1386,55672,56928,42948,23863,108355,56032,49357,38834,151604,100782,85592,45388,175454,138974,94850,44565,154452,114157,76688,33632,105144,97871,62670,19442,74140,64831,51513,22141,74420,54701,38825,18151,56980,43550,31015,15465,
归属于母公司所有者的净利润(万元),210133,181059,113423,37759,109303,80815,50105,23058,44022,22697,18862,3910,59962,29323,34895,4610,83520,67068,50748,25417,103130,46137,40988,32698,126587,80287,68244,36016,146495,115828,80859,39193,135068,103092,70344,31713,87708,80994,47218,13533,51069,44857,35594,16511,58741,44048,31690,15222,47836,36119,25832,12593,
被合并方在合并前实现净利润(万元),85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,107,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-6730,6357,1733,63,-2740,-1852,-2608,-961,1027,1773,975,-2831,-13259,-9409,-7653,-3224,-27848,-10140,-7800,-1554,5225,9895,8369,6136,25017,20496,17348,9372,28960,23146,13991,5372,19384,11065,6344,1919,17437,16878,15451,5910,23071,19974,15919,5630,15679,10653,7135,2928,9143,7431,5183,2872,
基本每股收益,0.53,0.45,0.28,0.09,0.28,0.21,0.13,0.06,0.12,0.06,0.05,0.01,0.16,0.08,0.1,0.01,0.23,0.18,0.14,0.1,0.53,0.24,0.21,0.17,0.66,0.42,0.36,0.19,0.76,0.6,0.42,0.2,0.7,0.54,0.37,0.22,0.69,0.67,0.4,0.12,0.43,0.38,0.3,0.14,0.5,0.38,0.27,0.14,0.45,0.55,0.42,0.2,
稀释每股收益,0.53,0.45,0.28,0.09,0.28,0.21,0.13,0.06,0.12,0.06,0.05,0.01,0.16,0.08,0.1,0.01,0.23,0.18,0.14,0.1,0.53,0.24,0.21,0.17,0.66,0.42,0.36,0.19,0.76,0.6,0.42,0.2,0.7,0.54,0.37,0.22,0.69,0.67,0.4,0.12,0.43,0.38,0.3,0.14,0.5,0.38,0.27,0.14,0.45,0.55,0.42,0.2,
