报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4536,17776,25329,16996,9490,30878,22662,14198,4751,14742,15356,9988,3975,3357,5126,2435,3551,6961,8471,8129,5207,11864,7765,5016,4406,14469,13424,12154,5465,
营业外收入(万元),11,411,440,224,235,457,124,42,412,3574,1153,899,431,8055,6133,4902,1628,4539,1159,517,253,3704,2479,1636,237,3501,6984,3307,1897,
营业外支出(万元),37,694,362,290,108,2495,1692,348,199,3534,2853,2746,1125,95,9,9,125,415,312,312,108,122,75,38,12,302,1284,279,59,
非流动资产处置损失(万元),--,--,--,--,--,--,--,22,--,328,--,--,0,46,--,--,120,63,--,--,--,6,1,--,--,0,--,--,--,
利润总额(万元),4510,17493,25406,16930,9616,28839,21095,13892,4964,14781,13656,8141,3282,11317,11251,7328,5054,11085,9318,8334,5352,15447,10169,6615,4632,17668,19124,15182,7303,
所得税费用(万元),339,4234,3020,2363,1397,3083,1681,1278,199,510,400,135,65,-462,700,107,326,-643,-341,46,259,-533,-667,-738,0,695,430,2416,1031,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4170,13259,22386,14567,8219,25756,19414,12614,4765,14272,13256,8006,3217,11779,10551,7221,4728,11729,9658,8288,5093,15980,10836,7352,4632,16973,18693,12767,6273,
归属于母公司所有者的净利润(万元),4170,11844,20958,13140,6864,25345,18642,11775,4786,14451,13256,8006,3217,11779,10551,7221,4728,11729,9658,8288,5093,15980,10836,7352,4632,16973,18693,12767,6273,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-818,--,
少数股东损益(万元),0,1415,1427,1427,1355,411,772,839,-21,-179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.04,0.12,0.34,0.23,0.12,0.47,0.35,0.22,0.1,0.29,0.26,0.16,0.06,0.23,0.21,0.32,0.21,0.52,0.43,0.38,0.24,0.91,0.62,0.42,0.26,0.96,1.06,0.77,0.43,
稀释每股收益,0.04,0.12,0.34,0.23,0.12,0.47,0.35,0.22,0.1,0.29,0.26,0.16,0.06,0.23,0.21,0.32,0.21,0.52,0.43,0.38,0.24,0.91,0.62,0.42,0.26,0.96,1.06,0.77,0.43,
