报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
资产减值损失(万元),432,1261,545,545,480,133,219,219,187,162,132,127,131,214,216,83,121,73,108,63,94,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1087,582,285,285,285,685,350,298,286,729,390,140,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9443,25963,18519,12527,6272,17079,12010,7982,3768,12839,9541,6560,3151,11009,8574,5632,2614,8515,5957,6217,5279,
营业外收入(万元),217,1354,1533,1436,855,1336,1179,828,778,366,188,139,36,323,271,246,161,881,793,325,265,
营业外支出(万元),29,32,32,2,1,86,69,45,25,94,69,42,19,139,113,92,20,83,64,73,38,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,8,4,3,3,5,2,3,2,
利润总额(万元),9632,27285,20020,13961,7126,18328,13119,8765,4521,13111,9659,6657,3167,11194,8733,5786,2754,9313,6686,6469,5506,
所得税费用(万元),1360,3692,2786,1936,978,2576,1933,1280,651,1872,1434,985,477,1602,2256,1488,419,1351,1052,942,782,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8271,23593,17234,12025,6148,15753,11186,7485,3870,11240,8225,5671,2689,9592,6476,4297,2336,7962,5635,5527,4725,
归属于母公司所有者的净利润(万元),8212,23301,16932,11806,6044,15714,11186,7485,3870,11240,8225,5671,2689,9592,6476,4297,2336,7962,5635,5527,4725,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),59,292,301,219,104,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.5,1.59,1.2,0.85,0.43,1.13,0.8,0.53,0.28,0.84,0.62,0.43,0.21,0.93,0.63,0.42,0.23,0.78,0.55,0.54,0.46,
稀释每股收益,0.5,1.58,1.19,0.84,0.43,1.12,0.8,0.53,0.28,0.83,0.62,0.43,0.21,0.93,0.63,0.42,0.23,0.78,0.55,0.54,0.46,
