报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,289,246,231,-218,751,337,201,28,686,--,--,45,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2855,2026,656,-2102,-4274,7165,4624,-1956,-3692,4686,1840,1041,-603,7451,5753,3952,-278,7542,3729,3880,-533,7369,3138,6920,6371,
营业外收入(万元),1,5,3,2,1,7,2243,185,85,8545,8377,374,188,771,513,304,117,1138,437,130,1,651,365,834,788,
营业外支出(万元),82,23,0,0,--,0,18,17,40,5,1,1,--,4,4,4,--,8,7,5,--,22,2,2,1,
非流动资产处置损失(万元),--,--,--,--,--,--,17,17,15,4,1,1,--,--,--,--,--,0,--,--,--,--,--,--,--,
利润总额(万元),-2937,2008,659,-2101,-4274,7171,6849,-1788,-3647,13226,10215,1414,-415,8218,6262,4252,-161,8672,4158,4004,-532,7998,3501,7752,7158,
所得税费用(万元),29,516,186,6,-63,664,688,152,36,1007,487,306,87,1165,849,595,50,1277,632,573,30,1143,710,1112,1060,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-2966,1492,473,-2106,-4211,6507,6161,-1940,-3683,12219,9728,1108,-502,7052,5413,3657,-210,7395,3526,3431,-562,6855,2790,6640,6099,
归属于母公司所有者的净利润(万元),-2962,1482,517,-2080,-4177,6415,6026,-2029,-3667,12177,9691,1084,-457,6967,5354,3583,-170,7339,3520,3417,-523,6798,2749,6585,6064,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3,9,-44,-26,-34,92,136,89,-16,43,36,23,-45,86,59,74,-41,55,6,14,-39,57,41,55,35,
基本每股收益,-0.11,0.05,0.02,-0.08,-0.15,0.24,0.22,-0.07,-0.13,0.45,0.36,0.04,-0.03,0.51,0.39,0.26,-0.02,1.4,0.69,0.67,-0.1,1.33,0.54,1.29,1.19,
稀释每股收益,-0.11,0.05,0.02,-0.08,-0.15,0.24,0.22,-0.07,-0.13,0.45,0.36,0.04,-0.03,0.51,0.39,0.26,-0.02,1.4,0.69,0.67,-0.1,1.33,0.54,1.29,1.19,
