报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
营业税金及附加(万元),108,812,318,309,53,722,72,48,25,224,154,97,33,230,122,63,14,330,130,94,29,372,216,120,13,469,290,172,92,503,135,87,34,356,134,92,29,300,184,137,224,93,68,346,416,
销售费用(万元),282,1745,978,611,312,1507,1064,696,356,927,592,363,142,594,329,200,106,525,430,255,95,608,429,293,183,952,623,499,355,1221,830,359,162,1150,826,529,180,680,567,411,629,503,246,766,470,
管理费用(万元),1509,7900,4599,2821,1361,11165,4965,3389,1538,7624,3767,2291,1170,5441,3803,2659,1181,5597,4404,2741,1185,4698,3041,1778,1100,5188,2698,2137,1442,3816,1992,1203,650,3034,1818,1470,677,2196,1701,990,1925,1248,871,2687,1229,
财务费用(万元),926,5294,3732,2423,1349,5656,4043,2636,1253,5919,4312,2954,1468,4224,2912,2306,1228,3048,2450,1398,439,1554,1319,876,254,3434,2724,1844,755,5010,4377,2768,1189,5555,3765,2656,1034,6008,4394,2977,5141,4439,2235,5803,-209,
资产减值损失(万元),--,58731,85,655,--,10489,976,-67,--,3514,-66,123,--,2913,-715,-632,-667,-124,-2768,-1223,-508,2428,-1782,-980,-921,861,-441,-441,--,-18,-40,-40,--,475,533,240,--,186,--,0,-343,0,0,784,266,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27,27,--,-265,239,159,--,238,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
投资收益(万元),--,1664,1785,1785,1,-170,75,75,--,-75,-816,0,--,960,145,145,145,1596,1509,643,322,998,--,--,--,288,--,--,--,--,--,--,--,-16,-1,-1,--,--,74,0,--,0,0,--,--,
对联营企业和合营企业的投资收益(万元),--,-61,--,--,--,-245,75,--,--,-75,-816,--,--,960,--,--,145,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,22,--,0,1,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
营业利润(万元),-681,-57486,-2406,-1079,-965,-19479,-3155,-2092,-1084,-14090,-107,203,-877,-12945,-4046,-1363,-644,-8405,-3668,-3149,-974,-11056,1868,2385,1559,2224,8413,5792,2867,12466,8694,4757,2542,5682,5440,2146,1223,3200,5240,3603,7853,4520,2452,1773,2274,
营业外收入(万元),37,188,811,798,768,945,827,269,67,13755,262,59,43,13860,1949,573,51,9412,2125,1735,36,3785,1360,1349,2,18949,503,373,209,261,157,88,36,1527,711,563,360,2237,137,38,228,147,46,1350,600,
营业外支出(万元),4,128,4,1,0,27,6,6,1,8,8,3,0,290,294,284,163,10,8,2,2,167,9,2,0,10090,103,103,30,185,51,50,1,58,70,65,52,2,2,0,28,21,3,0,17,
非流动资产处置损失(万元),--,--,--,--,--,16,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
利润总额(万元),-647,-57426,-1598,-282,-198,-18561,-2334,-1829,-1018,-343,146,258,-835,625,-2390,-1073,-755,998,-1550,-1416,-939,-7438,3219,3732,1561,11083,8814,6063,3045,12542,8800,4795,2576,7150,6080,2644,1531,5435,5375,3663,8052,4646,2497,3123,2858,
所得税费用(万元),30,89,89,69,83,674,580,221,138,4,52,18,16,1482,100,76,46,183,318,204,64,771,489,523,193,1681,1326,901,355,1564,903,584,340,579,490,54,185,396,961,620,2391,971,536,806,1105,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,--,--,
净利润(万元),-677,-57515,-1687,-351,-280,-19235,-2914,-2051,-1156,-347,95,241,-851,-858,-2490,-1148,-802,815,-1869,-1620,-1003,-8209,2730,3209,1367,9402,7487,5162,2690,10978,7898,4211,2235,6572,5590,2590,1345,5039,4413,3044,5662,3675,1961,2317,1753,
归属于母公司所有者的净利润(万元),-646,-56759,-1477,-270,-240,-18561,-2715,-1874,-1072,1530,445,472,-937,1158,-1971,-918,-687,1492,-1459,-1310,-936,-5554,4246,3176,1004,7923,5852,4078,2001,7744,5779,3398,1851,5346,4357,2297,1218,4718,4096,2808,5444,3522,1882,2490,1743,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,
少数股东损益(万元),-31,-756,-211,-81,-40,-674,-199,-177,-84,-1877,-351,-232,86,-2015,-519,-230,-115,-678,-409,-310,-68,-2655,-1516,33,363,1479,1635,1084,689,3234,2119,813,384,1225,1233,293,128,321,318,236,218,153,79,-173,10,
基本每股收益,0,-0.3,-0.01,0,-0,-0.1,-0.01,-0.01,-0.01,0.02,0.01,0.01,-0.01,0.02,-0.03,-0.01,-0.01,0.02,-0.02,-0.02,-0.02,-0.09,0.07,0.05,0.02,0.16,0.1,0.09,0.04,0.18,0.14,0.09,0.05,0.15,0.12,0.06,0.03,0.23,0.21,0,0.3,0.19,0,0.14,0.1,
稀释每股收益,0,-0.3,-0.01,0,-0,-0.1,-0.01,-0.01,-0.01,0.02,0.01,0.01,-0.01,0.02,-0.03,-0.01,-0.01,0.02,-0.02,-0.02,-0.02,-0.09,0.07,0.05,0.02,0.16,0.1,0.09,0.04,0.18,0.14,0.09,0.05,0.15,0.12,0.06,0.03,0.23,0.21,0,0.3,0.19,0,0.14,0.1,
