报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1489,1026,440,2091,1210,696,321,1833,991,620,201,1330,747,435,121,760,452,297,76,649,425,275,60,404,260,229,90,
销售费用(万元),12570,8261,3658,17812,11348,7121,3430,17128,11525,7364,3369,9678,6369,4273,1511,7302,5092,3528,1244,6072,3778,2291,1065,3800,1757,1255,743,
管理费用(万元),9166,17990,8726,36717,26001,16790,7725,34140,25085,15746,6496,18327,10917,6974,2730,11725,7552,4797,2044,7784,5096,3212,1528,5802,4429,2957,1738,
财务费用(万元),7634,3348,1551,7433,5958,3584,945,4108,3040,1993,928,2644,1752,1223,498,1500,891,587,274,1521,1039,629,79,398,438,36,21,
资产减值损失(万元),9262,5721,1089,8500,6660,3421,599,6079,3260,2209,56,879,797,760,120,328,387,283,-45,162,182,119,5,112,-23,40,53,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-403,32,-4,-425,-2156,-1603,-1183,8628,-283,-251,-166,460,-398,-396,10,56,-16,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-2147,-1595,-583,-2500,-2998,-2308,-1199,559,-283,-251,-166,297,-551,--,--,--,-16,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),21982,14466,6744,42912,18215,11593,2371,32458,8263,4698,1327,24841,5310,2302,848,12884,3918,1773,695,8488,2806,1562,346,6697,4765,2590,1607,
营业外收入(万元),848,716,299,792,792,328,2740,7619,4532,3498,2225,5436,2542,2297,1901,2967,2446,1981,--,3009,1311,506,224,2406,1523,1273,919,
营业外支出(万元),143,5,5,206,215,25,5,159,135,132,--,7,5,5,--,32,1,1,--,--,--,--,--,--,0,3,36,
非流动资产处置损失(万元),--,--,--,--,19,19,1,134,134,132,--,6,5,5,--,32,1,1,--,--,--,--,--,--,--,2,36,
利润总额(万元),22687,15177,7038,43498,18792,11896,5105,39918,12660,8064,3552,30270,7847,4594,2749,15819,6363,3754,695,11497,4117,2068,570,9103,6288,3860,2489,
所得税费用(万元),3894,2657,896,5544,2757,1776,180,4597,1159,1077,412,3260,888,539,150,2076,639,296,144,1310,448,177,185,1281,857,279,222,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18794,12519,6142,37955,16035,10120,4925,35321,11501,6987,3139,27009,6959,4055,2598,13742,5725,3457,551,10187,3669,1892,386,7821,5431,3582,2267,
归属于母公司所有者的净利润(万元),19196,12810,6347,38471,16442,10449,5229,33471,11053,6749,3274,24850,6877,4054,2563,13579,5725,3457,551,10187,3669,1892,386,7821,5431,3582,2267,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-403,-291,-205,-516,-407,-329,-304,1850,448,238,-135,2159,82,2,35,163,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.23,0.15,0.07,0.46,0.19,0.12,0.06,0.42,0.14,0.08,0.04,0.84,0.23,0.14,0.22,1.16,0.49,0.3,0.1,1.94,0.7,0.36,0.07,1.49,1.03,0.7,0.52,
稀释每股收益,0.22,0.15,0.07,0.45,0.19,0.12,0.06,0.41,0.14,0.08,0.04,0.83,0.23,0.14,0.22,1.16,0.49,0.3,0.1,1.94,0.7,0.36,0.07,1.49,1.03,0.7,0.52,
