报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
资产减值损失(万元),123959,78345,45815,21922,222952,175704,142345,47178,159449,77863,51482,20335,136450,68047,49732,18908,121177,64552,38518,7280,91380,76427,51970,26205,43880,-8081,-1189,17136,138046,12891,5878,4906,45463,3527,2653,6658,8920,-15098,-13624,-3616,31250,18775,257,-92,11978,-5882,-6548,-1726,36846,15489,24352,33,
公允价值变动收益(万元),206,0,0,34,3205,0,0,37,--,2185,462,--,--,0,0,0,--,0,--,0,--,0,0,0,--,--,0,--,-6779,-867,-867,-867,6779,--,--,0,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,--,
投资收益(万元),30689,25857,16692,8360,11560,6115,1916,545,15101,11094,6499,2730,18719,13370,6466,3138,1345,1364,692,137,760,203,162,57,-548,-932,-375,-135,460448,-35,60,-128,-332,417,551,-196,-11556,-13705,-12377,-1429,-20603,2878,5091,4381,-12832,26273,22161,21787,138186,21841,14170,6616,
对联营企业和合营企业的投资收益(万元),-1393,-3199,-2958,130,17,-937,-1369,152,-1512,-987,-1118,-1038,475,1347,1056,294,357,585,439,137,9,-14,-55,57,-596,-1099,-577,--,-521,-378,--,--,-668,201,341,0,-20454,--,-12460,-1429,-28132,--,--,0,-8366,6247,0,0,41878,21977,0,--,
汇兑收益(万元),--,0,0,0,--,0,0,0,--,0,0,--,--,0,0,0,--,0,--,0,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,0,0,0,--,
营业利润(万元),400817,381420,339967,235851,967373,810780,550474,295244,50529,-164068,-231910,-132578,95370,184429,195279,109840,230763,161089,77957,32996,225784,167138,104943,32182,-72417,-131565,-122644,-76821,15691,-242259,-139494,-75978,-232026,-117714,-62752,-35265,-130534,-98951,-92459,-51943,-106030,7027,62963,37640,59452,42341,-7844,-19311,-190220,-271242,-181229,-50192,
营业外收入(万元),16943,12886,9664,3700,18042,9963,5451,14585,208597,193377,179373,144440,108272,65529,42477,11795,90424,69137,54836,42742,88687,30581,20600,8346,95765,41376,16009,6040,69822,12008,7324,1892,9317,5525,3071,1922,122633,6012,1406,510,13618,9687,5644,3720,27827,15854,12620,7935,13319,11247,7518,453,
营业外支出(万元),5531,3356,765,642,11308,6038,2443,1893,7886,1484,588,263,2318,1569,1335,816,3596,2366,901,321,12230,9093,6685,58,4742,1395,251,80,904,1090,755,82,1427,950,588,25,294,229,180,60,522,271,198,45,3199,727,129,113,504,194,142,113,
非流动资产处置损失(万元),--,--,--,--,--,5604,2186,1705,6407,947,226,88,1138,1070,925,639,1895,723,296,189,11395,8761,6409,56,4463,1194,160,52,207,968,691,34,1188,802,457,5,45,38,3,2,92,70,6,4,308,88,0,0,289,112,0,--,
利润总额(万元),412229,390949,348866,238909,974107,814706,553482,307936,251240,27825,-53125,11600,201324,248389,236421,120819,317591,227860,131892,75417,302241,188627,118857,40469,18605,-91584,-106885,-70861,84609,-231341,-132925,-74167,-224136,-113139,-60269,-33368,-8195,-93168,-91232,-51494,-92935,16443,68409,41315,84080,57468,4647,-11489,-177405,-260189,-173853,-49852,
所得税费用(万元),124242,93927,65957,45227,188066,135303,94026,47449,46723,12013,5626,1358,37513,49509,41106,23094,45999,28469,15602,6448,5028,7372,2329,456,167,728,825,192,15241,-173,-271,-82,2667,1629,1498,-167,-1668,949,680,208,6742,6112,5672,3319,-5631,1185,1016,321,1290,502,337,108,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,0,0,0,--,0,0,0,--,
净利润(万元),287987,297022,282909,193682,786041,679403,459456,260487,204517,15812,-58750,10242,163811,198879,195315,97724,271591,199391,116290,68969,297213,181255,116528,40013,18438,-92311,-107711,-71053,69368,-231168,-132654,-74085,-226803,-114768,-61768,-33201,-6526,-94117,-91913,-51701,-99677,10330,62737,37996,89711,56283,3631,-11810,-178695,-260690,-174190,-49961,
归属于母公司所有者的净利润(万元),343513,337907,297521,201869,756768,647567,430261,241302,188257,14067,-51647,10833,163627,199239,195117,97814,256213,185472,104164,58765,235337,135911,85929,28690,25813,-63527,-78688,-49456,56087,-214309,-121548,-67478,-200381,-98884,-54071,-29685,4968,-75700,-74943,-41076,-80753,10808,50496,30542,69095,49520,7467,-4356,-177080,-258530,-170177,-46430,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,
少数股东损益(万元),-55525,-40885,-14611,-8187,29273,31836,29196,19185,16260,1745,-7103,-591,184,-359,198,-90,15379,13919,12126,10203,61876,45343,30599,11323,-7375,-28784,-29022,-21597,13281,-16859,-11105,-6607,-26422,-15884,-7697,-3515,-11494,-18417,-16970,-10626,-18925,-477,12241,7454,20616,6763,-3836,-7455,-1615,-2160,-4013,-3531,
基本每股收益,0.1,0.1,0.09,0.06,0.22,0.19,0.12,0.07,0.05,0,-0.02,0,0.05,0.06,0.06,0.03,0.09,0.07,0.05,0.04,0.17,0.1,0.06,0.02,0.02,-0.05,-0.06,-0.04,0.04,-0.16,-0.09,-0.06,-0.24,-0.12,-0.07,-0.04,0.01,-0.14,-0.18,-0.13,-0.27,0.03,0.18,0.11,0.24,0.17,0.03,-0.02,-0.75,-0.9,-0.59,-0.16,
稀释每股收益,0.1,0.1,0.09,0.06,0.22,0.19,0.12,0.07,0.05,0,-0.02,0,0.05,0.06,0.06,0.03,0.09,0.07,0.05,0.04,0.17,0.1,0.06,0.02,0.02,-0.05,-0.06,-0.04,0.04,-0.16,-0.09,-0.06,-0.24,-0.12,-0.07,-0.04,0.01,-0.14,-0.18,-0.13,-0.27,0.03,0.18,0.11,0.24,0.17,0.03,-0.02,-0.75,-0.9,-0.59,-0.16,
