报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
投资收益(万元),-1803,-929,1,9,116,95,43,21,103,61,40,30,0,0,0,0,265,265,140,0,1,--,1,1,--,--,245,0,
对联营企业和合营企业的投资收益(万元),10,7,3,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5294,3173,1592,503,1746,2535,2251,942,5017,4227,3225,1443,6226,5425,3844,2096,10642,8904,6155,3040,11552,--,6119,3299,10738,9977,6263,4860,
营业外收入(万元),123,8,3,0,114,1,0,23,258,204,89,48,247,128,82,7,374,341,266,25,477,--,201,101,280,351,108,370,
营业外支出(万元),250,149,35,6,149,101,97,--,69,60,41,10,82,57,43,11,158,77,21,10,98,--,19,14,53,63,273,22,
非流动资产处置损失(万元),--,--,--,--,--,98,95,--,--,--,--,--,32,23,22,3,111,45,0,0,39,--,0,--,3,11,225,--,
利润总额(万元),5167,3031,1560,497,1711,2435,2155,965,5207,4371,3272,1481,6391,5496,3883,2091,10858,9168,6400,3055,11931,--,6301,3386,10965,10264,6098,5208,
所得税费用(万元),497,361,253,72,118,396,332,154,676,666,420,222,829,828,587,316,1465,1361,947,435,1648,--,957,516,1492,1391,988,942,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4669,2670,1306,425,1593,2040,1822,811,4531,3705,2852,1259,5562,4669,3296,1775,9393,7806,5453,2620,10283,--,5343,2870,9473,8873,5110,4266,
归属于母公司所有者的净利润(万元),4669,2670,1306,425,1593,2040,1822,811,4531,3705,2852,1259,5562,4669,3296,1775,9393,7806,5453,2620,10283,7800,5343,2870,9473,8873,5108,4266,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,-0,
基本每股收益,0.18,0.1,0.05,0.03,0.1,0.13,0.11,0.05,0.28,0.23,0.18,0.08,0.35,0.29,0.21,0.18,0.96,0.8,0.57,0.29,1.37,--,0.71,0.38,1.26,1.19,0.85,0.71,
稀释每股收益,0.18,0.1,0.05,0.03,0.1,0.13,0.11,0.05,0.28,0.23,0.18,0.08,0.35,0.29,0.21,0.18,0.96,0.8,0.57,0.29,1.37,--,0.71,0.38,1.26,1.19,0.85,0.71,
