报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6560,21323,16603,12065,4666,14085,13901,10720,5031,20183,17953,13675,5626,18842,16303,12288,5031,17031,15260,12073,4901,18668,14691,11371,18486,16740,12986,
营业外收入(万元),55,241,77,57,386,3569,2095,1477,716,1574,416,370,122,1665,572,418,394,1955,860,441,298,1804,794,596,1838,1114,1311,
营业外支出(万元),13,187,153,78,19,113,61,44,14,169,101,100,63,386,338,159,58,521,486,381,38,59,42,17,217,127,100,
非流动资产处置损失(万元),--,--,25,17,12,18,16,9,0,80,68,68,37,250,219,157,6,113,96,12,2,21,12,9,20,2,1,
利润总额(万元),6602,21377,16526,12044,5034,17541,15935,12153,5733,21588,18267,13945,5685,20122,16537,12548,5368,18465,15634,12134,5161,20413,15444,11950,20108,17727,14196,
所得税费用(万元),1169,4884,2956,2192,1108,3110,2449,1936,931,3692,2786,2212,913,3098,2544,1925,820,2762,2353,1825,777,3064,2298,1804,3047,2651,2126,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5433,16493,13570,9852,3926,14432,13486,10216,4803,17897,15482,11732,4772,17023,13993,10623,4547,15702,13281,10309,4384,17349,13146,10146,17061,15076,12070,
归属于母公司所有者的净利润(万元),5433,16493,13570,9852,3926,14432,13486,10216,4803,17922,15482,11758,4783,17027,13993,10623,4547,15702,13281,10309,4384,17349,13146,10146,17061,15076,12070,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,59,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,-25,--,-25,-11,-3,--,--,--,--,--,--,--,0,--,--,--,--,--,
基本每股收益,0.04,0.12,0.1,0.07,0.03,0.11,0.1,0.08,0.04,0.13,0.11,0.15,0.06,0.21,0.17,0.27,0.11,0.39,0.33,0.52,0.22,1.04,0.66,0.68,1.14,1.01,--,
稀释每股收益,0.04,0.12,0.1,0.07,0.03,0.11,0.1,0.08,0.04,0.13,0.11,0.15,0.06,0.21,0.17,0.27,0.11,0.39,0.33,0.52,0.22,1.04,0.66,0.68,1.14,1.01,--,
