报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
研发费用(万元),1841,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
营业税金及附加(万元),2288,1812,1184,647,2084,1574,865,398,1557,629,341,167,598,389,234,40,811,636,375,151,698,470,324,158,557,401,333,169,787,501,239,43,286,219,166,22,710,499,148,354,228,
销售费用(万元),12140,9316,5887,2651,13839,10330,7142,3052,14492,9946,6255,3239,11203,8245,5195,2327,12276,8721,5842,3000,12098,8830,5916,2541,11456,8258,5123,2392,11564,8806,4783,1726,8452,5904,4161,1786,6522,4802,983,6495,3877,
管理费用(万元),15166,11375,8124,3377,14776,11344,7409,3425,13053,9455,6125,2975,13269,8008,5189,2592,11950,8496,5456,2794,11465,8696,5296,2004,9382,6305,3746,1563,7288,4936,2851,1192,4951,2839,1768,854,3109,2243,922,3657,2480,
财务费用(万元),5383,3967,3017,2097,6763,5136,3260,1399,4910,3999,2796,1633,6976,5364,3882,1736,9207,6872,3916,1932,9653,6979,4637,2011,6663,4381,2694,1287,6204,4308,2173,642,3603,2831,1874,928,3464,2648,908,3811,1546,
资产减值损失(万元),553,1390,1509,668,5269,937,364,169,399,646,-70,149,3309,588,149,101,-1880,629,245,207,239,390,278,305,295,188,183,225,525,1324,860,532,547,543,614,286,299,633,-355,2138,-83,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
投资收益(万元),--,--,--,--,2,43,43,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,1,13,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
营业利润(万元),15907,11778,7536,3858,7275,8489,5096,2025,3185,1570,-721,-2377,-10378,-4568,-2585,-1077,-653,-1011,-816,-1833,13,-85,205,238,2897,3401,3414,1566,12713,9005,6036,2542,7570,6617,5235,2648,8761,5912,-1176,3921,8582,
营业外收入(万元),43,23,16,10,160,407,269,250,2259,879,331,226,1335,754,318,198,1638,1266,325,94,2490,1425,748,335,1831,746,553,296,2143,1233,198,145,1067,189,158,9,299,149,44,283,3523,
营业外支出(万元),539,53,43,35,20,292,276,4,920,123,7,2,668,104,100,45,114,56,27,0,125,68,3,3,112,51,45,6,101,22,11,11,142,132,132,10,8,4,3,270,352,
非流动资产处置损失(万元),--,--,--,--,--,261,275,3,837,78,3,--,288,4,--,--,34,--,--,--,122,--,--,--,85,--,--,--,--,--,11,--,0,--,--,0,3,--,0,139,0,
利润总额(万元),15411,11748,7509,3833,7414,8604,5089,2270,4524,2326,-397,-2153,-9711,-3917,-2367,-924,870,199,-518,-1740,2377,1271,950,570,4617,4096,3921,1856,14755,10216,6223,2676,8495,6674,5261,2647,9053,6057,-1134,3934,11754,
所得税费用(万元),2139,1946,1186,643,2453,1674,1059,534,1443,859,562,129,-1468,-753,-531,-59,-630,-110,-247,4,489,251,134,116,554,629,575,279,2379,1714,1039,437,1244,1642,1246,629,2126,1411,484,869,1368,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
净利润(万元),13272,9802,6323,3190,4962,6930,4030,1736,3081,1468,-959,-2281,-8243,-3164,-1837,-865,1500,309,-271,-1743,1888,1021,816,454,4063,3466,3346,1576,12376,8502,5185,2240,7251,5032,4016,2018,6927,4646,-1618,3066,10386,
归属于母公司所有者的净利润(万元),13272,9802,6323,3190,4996,6964,4064,1736,3082,1468,-958,-2281,-8243,-3164,-1837,-865,1500,309,-271,-1743,1951,1083,879,517,4405,3602,3317,1577,12223,8502,5185,2240,7251,5032,4016,2018,6927,4646,-1618,3066,10386,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-271,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,
少数股东损益(万元),--,--,--,--,-34,-34,-34,--,-1,-1,-0,--,--,--,--,--,--,--,--,--,-63,-63,-63,-63,-342,-136,30,-1,153,--,--,--,0,--,--,0,--,--,0,--,--,
基本每股收益,0.28,0.2,0.13,0.07,0.1,0.15,0.08,0.04,0.06,0.03,-0.02,-0.05,-0.17,-0.07,-0.04,-0.02,0.03,0.01,-0.01,-0.04,0.04,0.02,0.02,0.01,0.09,0.08,0.07,0.05,0.38,0.27,0.16,0.11,0.41,0.3,0.27,0.13,0.46,0.31,-0.11,0.2,0.69,
稀释每股收益,0.28,0.2,0.13,0.07,0.1,0.15,0.08,0.04,0.06,0.03,-0.02,-0.05,-0.17,-0.07,-0.04,-0.02,0.03,0.01,-0.01,-0.04,0.04,0.02,0.02,0.01,0.09,0.08,0.07,0.05,0.38,0.27,0.16,0.11,0.41,0.3,0.27,0.13,0.46,0.31,-0.11,0.2,0.69,
