报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
研发费用(万元),2014,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业税金及附加(万元),1215,1158,283,1576,1278,892,387,718,175,87,27,714,604,538,199,170,336,182,53,303,162,131,79,220,172,100,33,118,182,55,355,178,132,
销售费用(万元),3372,2269,965,4489,2871,1430,518,1870,1042,692,311,2063,1477,1042,484,2662,1721,1116,586,2576,1883,1255,589,2143,1499,972,329,2242,1547,1096,1894,1346,1068,
管理费用(万元),7127,6142,2868,10908,8355,5084,1663,6467,4422,2797,1369,6834,5188,3529,1574,6849,5230,3523,1616,5978,4034,2598,1170,3638,2211,1486,653,3735,2560,1583,3375,1824,1367,
财务费用(万元),6926,4475,2118,4735,2517,1365,447,1226,1479,1259,974,6384,4892,3618,1824,9514,6990,4631,2263,7625,5624,3973,2168,5383,4273,3360,1534,7341,5992,4178,4055,1757,2660,
资产减值损失(万元),4212,1945,35,3091,2660,889,470,1353,625,159,115,-2133,-1687,-1792,-1500,670,970,737,639,193,683,204,613,530,145,-218,298,130,471,210,215,1733,207,
公允价值变动收益(万元),--,-14,-48,513,14,--,--,260,260,260,--,-191,-23,-23,--,-36,--,--,--,-33,--,--,--,-75,--,0,--,75,--,--,0,--,--,
投资收益(万元),125,-249,-184,3434,-134,-246,-841,1949,654,481,705,-3937,-4567,-3358,-1008,-1461,1182,1182,1214,2042,2100,2100,--,80,--,0,--,276,--,--,0,389,-334,
对联营企业和合营企业的投资收益(万元),124,-321,-200,122,-368,-477,-844,-722,312,144,148,-5089,-4931,-3770,--,-2279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业利润(万元),21306,18697,9870,40881,30015,21534,6877,6632,4338,3601,472,4045,3724,4365,2399,-3479,1003,751,-849,4397,3975,3666,1183,4924,3605,2719,895,6118,3892,4408,7007,2967,3286,
营业外收入(万元),242,108,46,398,409,191,159,874,1067,800,58,7020,3274,489,40,637,771,462,343,139,205,20,18,396,171,110,--,869,869,214,282,130,240,
营业外支出(万元),91,24,21,181,226,211,115,286,269,247,50,514,349,230,101,349,284,196,82,331,258,180,94,352,193,131,60,508,430,381,341,201,127,
非流动资产处置损失(万元),--,--,--,--,53,52,44,62,70,70,20,279,160,68,63,63,41,37,22,34,13,4,4,--,--,--,--,9,9,9,62,--,--,
利润总额(万元),21457,18781,9895,41098,30198,21514,6921,7220,5136,4154,481,10551,6649,4624,2339,-3191,1491,1017,-588,4205,3922,3506,1106,4969,3584,2699,835,6478,4331,4241,6949,2897,3399,
所得税费用(万元),5179,4733,2613,9503,6821,5499,1923,1178,379,400,-21,1855,1622,1551,1418,1008,1120,689,77,339,420,340,217,999,703,505,224,650,310,413,662,279,332,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
净利润(万元),16278,14047,7281,31595,23378,16015,4998,6042,4756,3754,501,8696,5027,3073,921,-4199,371,329,-665,3866,3503,3165,889,3970,2881,2193,611,5828,4021,3828,6287,2618,3066,
归属于母公司所有者的净利润(万元),16278,14047,7281,30839,23352,16008,5002,6476,4839,3824,510,8320,5162,3181,946,-3914,544,462,-555,3811,3409,3137,880,3753,2602,1982,530,5293,3587,3529,5821,2391,2586,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,186,186,186,186,--,0,0,--,--,--,--,-54,--,--,
少数股东损益(万元),--,--,--,756,26,8,-3,-434,-83,-70,-9,376,-135,-108,-26,-285,-173,-133,-110,55,93,28,10,217,279,211,80,535,434,300,466,227,480,
基本每股收益,0.15,0.13,0.1,0.42,0.32,0.22,0.07,0.09,0.07,0.05,0.01,0.23,0.14,0.18,0.05,-0.22,0.03,0.03,-0.03,0.21,0.19,0.17,0.07,0.31,0.22,0.17,0.04,0.54,0.4,0.39,0.71,0.3,0.32,
稀释每股收益,0.15,0.13,0.1,0.42,0.32,0.22,0.07,0.09,0.07,0.05,0.01,0.23,0.14,0.18,0.05,-0.22,0.03,0.03,-0.03,0.21,0.19,0.17,0.07,0.31,0.22,0.17,0.04,0.54,0.4,0.39,0.71,0.3,0.32,
