报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),107,746,449,220,--,329,211,149,89,336,243,183,91,361,253,178,98,364,--,380,348,
销售费用(万元),2488,8823,6682,4353,2265,5660,3902,2596,938,5043,3681,2700,1160,4308,3500,2241,1165,3467,--,4172,2916,
管理费用(万元),1788,5674,4073,2546,1227,2545,1945,1364,487,2244,1647,1038,542,1874,1416,912,550,1781,--,1597,1193,
财务费用(万元),808,1908,850,378,298,1084,372,65,111,547,609,502,281,1348,952,596,271,924,--,823,314,
资产减值损失(万元),2,1337,487,478,--,275,116,116,--,595,589,589,--,381,401,129,--,115,--,99,61,
公允价值变动收益(万元),119,62,-20,110,--,97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-12,170,-69,-124,--,28,23,4,-9,-28,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-15,--,--,--,--,23,--,--,--,-28,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2025,6789,6531,-1174,-388,4143,5404,2517,1342,8946,6345,4807,1569,11622,8332,5419,1421,11918,8999,9963,7985,
营业外收入(万元),7,2637,2202,5686,1857,3983,86,50,4,376,195,90,26,256,30,28,11,310,--,86,27,
营业外支出(万元),19,51,18,--,--,257,27,1,1,36,30,0,--,21,21,--,--,34,--,40,30,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),2013,9375,8714,4513,1469,7869,5464,2567,1345,9287,6509,4897,1594,11858,8341,5447,1431,12194,9265,10010,7982,
所得税费用(万元),735,2575,2227,1205,302,2090,1508,754,436,2549,1849,1382,437,3120,2167,1439,385,3096,--,2675,1963,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1278,6799,6487,3308,1167,5780,3955,1813,908,6738,4660,3515,1157,8737,6175,4008,1046,9098,6960,7335,6019,
归属于母公司所有者的净利润(万元),949,6034,6088,3122,1167,5780,3955,1813,908,6738,4660,3515,1157,8737,6175,4008,1046,9098,6960,7335,6019,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,-761,--,-597,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),330,765,399,186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.18,0.18,0.09,0.03,0.19,0.13,0.06,0.09,0.69,0.48,0.37,0.12,1.16,0.82,0.53,0.19,1.21,--,0.98,0.8,
稀释每股收益,0.03,0.18,0.18,0.09,0.03,0.19,0.13,0.06,0.09,0.69,0.48,0.37,0.12,1.16,0.82,0.53,0.19,1.21,--,0.98,0.8,
