报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),23,245,199,110,51,289,188,132,63,277,194,116,53,195,130,72,28,127,83,57,29,105,63,39,17,138,75,97,73,48,
销售费用(万元),1089,4915,3535,2221,1076,5063,3589,2353,917,5673,3938,2464,871,4165,2760,1682,565,2877,1987,1120,468,2109,1563,775,296,1724,902,1928,1651,1939,
管理费用(万元),1348,7049,4344,2621,1013,5357,3791,2526,1041,4813,3471,2281,986,3954,2645,1709,738,3077,2101,1331,680,2579,1821,1160,557,2399,1179,2519,2042,1530,
财务费用(万元),-275,-719,-552,-267,-62,415,343,188,121,262,146,72,16,201,27,-71,-28,-455,-361,-299,-70,-176,-13,38,48,213,129,130,137,187,
资产减值损失(万元),207,-63,-183,-505,113,709,193,271,126,936,863,495,400,440,464,202,--,320,316,147,--,106,175,76,--,40,70,187,47,-9,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,-10,
投资收益(万元),179,581,417,170,--,18,18,18,--,18,18,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,7,4,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),971,4014,4681,4137,2490,9050,8051,5797,3319,13026,10219,6964,3471,8322,5410,2734,948,4278,3010,1977,878,3694,2519,1761,818,6487,3969,7330,5104,1163,
营业外收入(万元),108,978,1172,131,75,448,328,210,29,285,255,84,56,108,78,50,12,407,64,42,17,116,135,37,12,367,26,176,301,162,
营业外支出(万元),5,322,319,6,5,17,16,11,7,69,25,23,10,122,52,4,--,20,7,--,--,8,16,--,--,0,0,205,63,57,
非流动资产处置损失(万元),--,--,316,2,2,9,8,5,3,69,24,23,--,49,49,4,--,13,7,--,--,0,16,--,--,0,0,14,52,50,
利润总额(万元),1075,4670,5533,4262,2560,9480,8363,5996,3341,13241,10449,7025,3518,8309,5436,2779,960,4665,3067,2019,896,3801,2638,1797,830,6854,3994,7301,5342,1268,
所得税费用(万元),102,326,636,454,194,1218,1641,1100,400,1987,1624,1118,498,1318,876,458,128,642,461,332,126,554,358,231,104,917,593,1089,856,162,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),973,4344,4898,3808,2366,8263,6722,4895,2941,11254,8825,5907,3020,6991,4560,2321,832,4024,2606,1687,770,3247,2281,1567,726,5936,3402,6212,4486,1106,
归属于母公司所有者的净利润(万元),992,4378,4899,3808,2366,8263,6722,4895,2941,11254,8825,5907,3020,6991,4560,2321,832,4024,2606,1687,770,3247,2281,1567,726,5936,3402,6212,4486,1106,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-20,-34,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.04,0.19,0.21,0.17,0.1,0.41,0.34,0.25,0.15,0.56,0.44,0.3,0.15,0.35,0.23,0.12,0.08,0.4,0.26,0.17,0.08,0.35,0.26,0.19,0.1,0.79,0.45,0.83,--,--,
稀释每股收益,0.04,0.19,0.21,0.17,0.1,0.41,0.34,0.25,0.15,0.56,0.44,0.3,0.15,0.35,0.23,0.12,0.08,0.4,0.26,0.17,0.08,0.35,0.26,0.19,--,0.79,0.45,0.83,--,--,
