报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
公允价值变动收益(万元),-370,-46149,-30601,-32395,1658,74646,83652,92899,-6864,-60758,-28982,-45992,-23548,-22212,-30787,-23595,-9368,3250,-3099,-11778,-547,20098,-5138,1878,2290,-21757,-24738,3814,4191,-2507,-185,-13404,-2799,-7219,6885,1152,605,-5909,-7071,-3509,-5435,15713,3059,
投资收益(万元),72763,441092,402593,360751,49683,613748,657090,198,39401,185514,77127,59585,42943,232102,171275,128682,62421,537384,401562,298447,70016,299570,164593,102736,45126,199239,94954,79022,24807,155570,58297,46596,-408,21372,8224,9018,8478,32324,11617,9784,70144,108484,21369,
对联营企业和合营企业的投资收益(万元),71191,186522,254140,133305,48011,142400,118706,100590,38633,155862,65374,46590,41980,150695,139028,113154,62421,359771,312260,153785,56753,271325,109292,71635,25670,141420,54043,52606,22654,60970,22212,16005,-369,17453,9271,7534,8518,15561,12776,8802,46192,52108,16011,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
营业利润(万元),1375950,5969773,4427295,3246572,1187178,5115879,4201850,2772871,1070197,4708547,3360877,2468484,965718,4221356,2839986,2076849,829039,3820983,2557576,1710531,668294,2938121,1961491,1304804,466094,2515764,1763399,1189919,441355,1879008,1207933,822282,285344,1270834,772624,525119,188648,670473,482378,430873,943871,477191,284347,
营业外收入(万元),8869,105016,96489,65940,15095,122586,46036,41394,12402,86470,48639,29759,17604,127241,74884,55715,18448,87524,53308,28707,17231,95079,61677,45382,17693,93046,61479,36545,6545,137122,93962,88925,9906,28956,11899,7635,6086,27000,43139,9604,34765,19747,16825,
营业外支出(万元),3531,34827,20320,8484,2429,27186,9762,6096,2755,25339,19347,15759,966,14987,11790,6862,2221,28647,9123,4670,1253,17106,8953,4598,974,19592,11989,3176,704,52091,6227,4344,1804,11377,4855,1171,559,11323,4984,4229,13062,17335,8687,
非流动资产处置损失(万元),--,--,1908,1734,299,-5212,995,972,40,2716,723,793,209,4430,1502,1417,1074,2975,1351,828,185,2267,535,580,204,16196,901,1054,107,3947,850,814,70,5698,471,469,81,3555,175,840,4546,10239,2816,
利润总额(万元),1381288,6039961,4503464,3304027,1199844,5211279,4238124,2808169,1079844,4769679,3390169,2482485,982357,4333610,2903080,2125702,845266,3879860,2601761,1734569,684272,3016093,2014214,1345588,482813,2589217,1812890,1223288,447195,1964039,1295668,906862,293447,1288414,779668,531583,194175,686150,520533,436248,965573,479602,292484,
所得税费用(万元),329807,1375059,1036086,758601,285969,1094055,962106,663293,250991,1175398,875416,589620,231392,1015929,668303,492346,216141,946514,650440,447996,175979,738424,494756,351107,106195,665363,431038,321470,114046,492518,299054,204758,90242,380902,210150,149096,43696,222229,155598,130559,259049,120672,55167,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,
净利润(万元),1051481,4664902,3467378,2545426,913875,4117224,3276018,2144876,828853,3594281,2514754,1892865,750965,3317681,2234777,1633356,629125,2933347,1951321,1286573,508293,2277670,1519458,994481,376618,1923854,1381852,901818,333149,1471521,996614,702104,203205,907512,569518,382487,150479,463921,364935,305689,706524,358931,237317,
归属于母公司所有者的净利润(万元),814460,3294180,2578218,1803773,708348,2987010,2476562,1610031,638003,2606190,1904355,1373284,562484,2256997,1690184,1181539,462593,2039851,1342001,878945,356892,1573524,1067873,717396,255861,1353697,960152,652869,220531,923729,655986,463418,138627,572980,366621,234611,84260,274548,247660,188733,491697,241152,139544,
被合并方在合并前实现净利润(万元),--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,-679,--,-679,--,215,--,--,--,1657,--,0,0,0,0,0,--,0,0,0,96,2377,0,
少数股东损益(万元),237021,1370722,889160,741653,205527,1130214,799456,534845,190850,988091,610398,519581,188481,1060685,544593,451816,166532,893495,609320,407628,151401,704146,451586,277085,120757,570157,421699,248949,112619,547792,340628,238686,64578,334532,202897,147876,66219,189373,117274,116956,214827,117779,97773,
基本每股收益,0.27,1.07,0.83,0.57,0.24,0.96,0.79,0.51,0.21,0.84,0.6,0.43,0.19,0.75,0.57,0.4,0.15,0.68,0.45,0.29,0.12,0.52,0.36,0.24,0.09,0.45,0.32,0.22,0.07,0.31,0.22,0.15,0.05,0.25,0.12,0.13,0,0.15,0,0.1,0.29,0.14,0.08,
稀释每股收益,0.27,1.05,0.82,0.56,0.24,0.94,0.78,0.5,0.21,0.83,0.6,0.42,0.19,0.75,0.56,0.39,0.15,0.67,0.45,0.29,0.12,0.52,0.35,0.24,0.09,0.45,0.32,0.22,0.07,0.31,0.22,0.15,0.05,0.25,0.12,0.13,0,0.15,0,0.1,0.29,0.14,0.08,
