报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,
资产减值损失(万元),-30,-22,-0,874,-96,275,-52,124,-554,127,--,995,186,-106,-0,1298,-116,--,580,-80,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),6748,4602,1526,5994,4289,3573,1599,2229,1558,2085,265,3272,2943,2232,486,2603,2073,--,1121,3119,--,
对联营企业和合营企业的投资收益(万元),5881,3597,1581,3778,3795,3180,1529,1409,966,1411,58,1460,1218,949,-167,2189,1801,--,901,-1446,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),85992,55105,23696,97764,73631,46647,18734,99096,80323,55054,21316,112538,91481,67233,29755,111970,58786,--,103013,86965,--,
营业外收入(万元),1901,867,899,7139,3480,2038,948,5166,3397,3173,298,7721,2002,842,607,3926,315,--,2392,1333,--,
营业外支出(万元),62,30,19,547,115,75,29,417,114,54,19,306,107,52,21,565,128,--,894,1213,--,
非流动资产处置损失(万元),12,9,2,232,32,37,2,295,9,16,1,165,16,4,0,277,2,--,401,152,--,
利润总额(万元),87832,55942,24577,104355,76996,48610,19654,103845,83606,58173,21595,119952,93376,68023,30341,115331,58973,25800,104510,87085,58000,
所得税费用(万元),20704,13758,5674,25252,17743,11695,5134,25197,19214,14248,6095,28698,21404,14349,6813,27368,13051,--,26546,21041,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),67128,42183,18902,79103,59253,36915,14520,78648,64393,43925,15500,91255,71972,53674,23528,87962,45922,--,77964,66044,--,
归属于母公司所有者的净利润(万元),56275,35446,16294,67088,51719,32066,12538,67249,55833,37937,13806,80680,63483,47911,21324,78644,42364,--,71400,60487,--,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),10853,6737,2609,12015,7534,4849,1982,11398,8560,5988,1693,10575,8489,5763,2204,9318,3558,--,6564,5556,--,
基本每股收益,0.09,0.06,0.03,0.12,0.09,0.06,0.02,0.12,0.1,0.07,0.03,0.15,--,--,0.04,0.16,--,--,0.14,0.12,--,
稀释每股收益,0.09,0.06,0.03,0.12,--,0.06,--,0.12,0.1,0.07,0.03,0.15,--,--,0.04,0.16,--,--,0.14,0.12,--,
