报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),0,175,159,155,132,311,224,118,31,344,-195,-236,22,445,206,56,29,199,108,82,50,157,69,50,26,125,69,40,5,35,22,21,20,9,9,7,5,19,13,9,13,10,14,13,
销售费用(万元),268,2845,2604,1799,900,2693,2865,1881,780,2890,1892,1073,349,1520,1112,799,279,2469,1528,1098,575,3618,2513,1521,427,2366,1556,1016,445,2093,1448,1040,543,1726,1258,891,437,2043,1494,1097,1683,1214,1134,1246,
管理费用(万元),697,7346,2994,3158,1526,10110,6854,4781,2260,9055,4551,2786,1114,6610,3379,1359,793,3089,2113,1364,792,2874,1957,1229,532,2661,1860,1256,594,2260,1549,931,403,1673,1253,740,338,908,652,481,886,714,657,255,
财务费用(万元),516,4936,345,319,477,3884,2147,1360,596,571,355,141,21,94,46,18,-6,-134,-68,-75,-47,-518,-225,-228,-228,-1082,-788,-526,-177,-1201,-766,-579,-261,-1399,-1080,-728,-365,-140,-38,-24,9,10,79,168,
资产减值损失(万元),--,24025,-856,-84,--,4181,55,0,--,2977,778,674,-130,799,462,--,--,743,273,29,--,23,-484,-484,6,750,224,224,15,325,190,190,31,225,175,175,58,196,131,142,17,54,-41,200,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),--,200,200,200,--,--,--,--,--,0,0,0,0,--,--,84,50,144,24,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),-1350,-49379,688,881,584,31294,21913,14007,1606,29525,20954,9449,1422,30561,20255,74,12,864,1297,905,344,2815,3089,2420,721,4324,2872,2218,1137,5707,4071,2710,1465,6167,4571,3563,1971,7166,5227,3563,6508,4779,6181,5143,
营业外收入(万元),49,18713,116,62,3,1109,79,15,148,33,799,6,1,1236,1236,546,484,683,360,287,182,928,514,404,298,576,542,467,199,479,454,296,165,284,55,8,4,290,125,125,158,158,0,0,
营业外支出(万元),172,14068,93,27,9,80,20,12,12,136,23,7,1,14,0,8,7,46,28,25,3,68,70,66,3,2,2,0,0,33,33,38,28,107,107,107,92,1,1,1,13,13,66,32,
非流动资产处置损失(万元),--,--,--,--,--,--,0,0,--,1,1,1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,1,0,8,0,
利润总额(万元),-1472,-44734,710,916,578,32323,21972,14010,1742,29422,21730,9448,1421,31784,21491,612,489,1501,1629,1167,523,3676,3534,2758,1016,4898,3412,2685,1336,6152,4492,2968,1603,6345,4519,3463,1882,7455,5351,3687,6653,4924,6116,5111,
所得税费用(万元),-5,1261,386,293,227,5893,3929,2352,430,5318,4364,2036,282,5165,5130,93,79,246,276,205,96,732,578,474,155,735,512,403,200,923,674,445,240,988,888,705,467,911,668,458,835,562,742,-50,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),-1467,-45995,324,623,351,26430,18043,11658,1312,24104,17365,7413,1139,26619,16361,519,410,1255,1353,962,427,2945,2956,2284,861,4162,2900,2282,1135,5229,3818,2523,1363,5357,3631,2758,1415,6545,4683,3229,5819,4361,5374,5161,
归属于母公司所有者的净利润(万元),-1462,-45994,335,616,354,26409,18030,11653,1319,24090,17365,7406,1139,26619,16361,519,410,1255,1353,962,427,2945,2956,2284,861,4162,2900,2282,1135,5229,3818,2523,1363,5357,3631,2758,1415,6545,4683,3229,5819,4361,5374,5161,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,2900,2282,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-4,-1,-11,6,-3,21,13,5,-7,14,1,6,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
基本每股收益,-0.02,-0.62,0,0.01,0,0.35,0.24,0.16,0.02,0.32,0.23,0.1,0.05,1.4,1.07,0.05,0.04,0.12,0.13,0.09,0.04,0.27,0.27,0.21,0.1,0.5,0.35,0.28,0.14,0.63,0.46,0.3,0.16,0.65,0.44,0.33,0.17,1.06,0.76,0.52,0.94,0.71,0.87,0.84,
稀释每股收益,-0.02,-0.62,0,0.01,0,0.35,0.24,0.16,0.02,0.32,0.23,0.1,0.05,1.4,1.07,0.05,0.04,0.12,0.13,0.09,0.04,0.27,0.27,0.21,0.1,0.5,0.35,0.28,0.14,0.63,0.46,0.3,0.16,0.65,0.44,0.33,0.17,1.06,0.76,0.52,0.94,0.71,0.87,0.84,
