报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),129,691,477,283,121,515,59,13,7,181,115,61,15,218,125,72,24,218,157,92,36,267,189,93,28,352,212,126,283,251,214,
销售费用(万元),350,1728,1110,682,214,1570,1139,703,299,2143,1499,943,478,1987,1418,942,412,2451,1811,1281,561,2959,2183,1432,576,4252,2930,1911,3990,3349,3683,
管理费用(万元),2573,6978,4445,2397,1225,4549,3367,2275,1084,3713,2396,1629,843,3582,2702,1840,852,4310,3028,1934,975,4608,3084,1936,1084,4358,2792,1867,4135,3883,4372,
财务费用(万元),935,1369,601,-20,-108,-837,-670,-457,-237,-1129,-1041,-725,-501,-2439,-1992,-1391,-640,-2662,-2021,-1306,-658,-2612,-1950,-1265,-584,-291,161,123,660,692,1023,
资产减值损失(万元),-90,548,83,86,162,1646,256,110,-101,219,-305,-370,-413,-437,-453,-360,-115,105,-230,-227,--,560,253,34,--,305,82,145,-185,415,296,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),1297,7113,3622,2266,1208,4708,4045,2106,881,7325,3539,2688,921,674,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),1290,6891,3409,2092,1208,4506,--,2106,881,7325,--,2688,921,674,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-321,8168,2409,1340,312,207,2354,400,286,9100,6107,3950,1391,5064,2911,1601,418,4130,3604,2217,536,5662,4988,3138,524,9168,6494,2960,9117,7070,5681,
营业外收入(万元),4,47,1268,1227,245,778,310,135,56,438,308,221,65,435,294,212,122,660,424,207,99,895,439,330,140,1405,844,322,562,530,507,
营业外支出(万元),0,2,36,2,0,9,5,2,--,8,1,0,--,82,32,20,12,32,20,20,20,187,152,147,49,17,1,1,160,63,43,
非流动资产处置损失(万元),--,--,34,--,--,3,3,--,--,4,--,--,--,8,--,--,--,--,--,--,--,0,--,0,--,--,--,--,3,2,8,
利润总额(万元),-317,8212,3641,2565,557,976,2659,534,342,9530,6413,4171,1456,5416,3172,1793,528,4758,4008,2404,615,6369,5276,3322,614,10556,7337,3282,9519,7537,6145,
所得税费用(万元),155,825,410,97,-44,-471,-7,-36,13,493,631,404,160,691,560,325,120,891,705,414,135,926,891,634,82,1388,1185,756,1255,824,-217,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-473,7388,3231,2468,601,1447,2666,570,329,9037,5782,3767,1296,4725,2612,1468,409,3867,3303,1990,480,5443,4385,2688,532,9169,6153,2525,8264,6712,6362,
归属于母公司所有者的净利润(万元),-831,7192,3132,2468,601,1567,2786,633,351,9037,5782,3767,1296,4725,2612,1468,409,3867,3303,1990,480,5443,4385,2688,532,9169,6153,2525,8264,6712,6359,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),358,196,99,--,--,-120,-120,-63,-21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,3,
基本每股收益,-0.01,0.09,0.04,0.03,0.01,0.02,0.03,0.01,0.01,0.22,0.14,0.09,0.03,0.32,0.17,0.1,0.03,0.26,0.22,0.13,0.03,0.36,0.29,0.18,0.04,0.77,0.55,0.23,0.74,0.6,0.58,
稀释每股收益,-0.01,0.09,0.04,0.03,0.01,0.02,0.03,0.01,0.01,0.22,0.14,0.09,0.03,0.32,0.17,0.1,0.03,0.26,0.22,0.13,0.03,0.36,0.29,0.18,0.04,0.77,0.55,0.23,0.74,0.6,0.58,
