报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
研发费用(万元),2072,1378,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
营业税金及附加(万元),2246,1128,937,421,1789,1486,610,324,5748,5026,4869,2900,18526,11869,8664,3376,14829,9697,6206,2737,14509,10528,6312,2332,12306,8157,5580,2456,15145,9757,6787,2692,14770,10037,6317,2565,12319,7951,5231,2182,10488,5757,3656,1760,8702,5429,3509,1707,6386,4078,2571,1056,
销售费用(万元),3119,2125,1390,692,2936,1918,1220,788,2878,1873,1243,636,2774,1832,1199,757,780,95,78,56,207,136,87,33,384,348,282,94,498,346,250,168,486,376,280,210,507,356,303,192,641,487,381,234,1150,296,242,106,304,247,179,76,
管理费用(万元),19033,12790,9570,4653,18392,13008,8369,4159,18988,11724,8065,3968,22288,13881,9174,4944,21480,13365,8967,4964,24092,16033,10629,5829,20869,15827,10202,5688,22144,16830,10772,5493,18461,14322,9797,5305,17146,12379,8558,5105,14760,11011,7670,3611,7952,7290,4779,2801,8774,6753,4768,2694,
财务费用(万元),60794,44595,29799,15253,63583,47587,31076,15230,65823,49759,33454,16395,60398,43470,26473,14390,58320,44050,28895,15061,50162,37814,26189,15073,27744,24349,18086,9579,28038,18822,10690,5416,17448,13215,8474,3838,16033,13196,9387,4586,20928,16284,11112,5240,20857,16083,11408,5662,5991,4448,2710,1270,
资产减值损失(万元),597,-477,-288,-216,483,-310,-237,147,392,-33,68,-211,1945,-1358,-1355,69,906,715,334,-309,30275,451,532,-126,1038,-701,-177,-162,1298,-117,298,-72,926,528,1018,286,336,152,33,-222,367,-174,-146,8,200,189,170,-113,210,-88,-68,7,
公允价值变动收益(万元),-12,3,28,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,-247,-247,-247,-274,247,--,2,0,0,--,0,0,
投资收益(万元),3732,3591,1739,-326,1761,1330,1358,-190,55460,55908,55907,136,27451,2044,1982,391,3655,3819,2842,711,1178,304,398,-174,-354,938,583,-136,52,-103,270,255,201,115,37,98,849,298,187,111,1954,1602,802,-472,856,581,224,-138,3180,2115,1970,-190,
对联营企业和合营企业的投资收益(万元),94,-305,-25,-361,330,23,52,-190,-279,168,168,55,584,263,201,-35,63,739,474,204,195,-479,-304,-174,-956,336,-19,-136,43,-114,261,255,201,115,37,98,841,290,180,111,309,117,-41,-275,494,--,0,0,199,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,0,0,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
营业利润(万元),147512,84508,52022,32192,94461,83058,52018,32076,132971,117683,97929,25315,87783,69773,52137,31030,78398,72697,49224,27492,56728,70119,47642,22653,123866,102828,66915,31581,130586,102758,68910,35811,142245,105530,75357,37190,144903,103865,67618,32666,124264,93808,60687,25146,136010,93962,58603,25038,99129,67870,37556,16447,
营业外收入(万元),30595,30577,30575,610,51100,28919,28398,28284,6529,6061,447,199,31545,13926,13759,318,32294,14962,15210,202,32648,14776,14738,13,43047,23379,22941,242,28966,15744,15688,221,26102,14803,14512,239,22287,719,428,204,24274,15832,510,403,26672,13683,13521,400,13475,609,412,133,
营业外支出(万元),16247,355,355,25,11207,270,189,118,1462,1138,533,311,22199,17273,7720,277,20644,7336,7112,169,3385,1904,1489,184,1974,997,551,327,1518,759,483,184,2381,830,639,440,3944,1460,931,438,1992,1025,1020,869,8548,578,361,66,1174,487,357,102,
非流动资产处置损失(万元),--,--,93,--,--,0,--,--,21,41,6,4,20694,16476,7161,--,19240,6599,6599,-1,22,0,0,-20,224,34,4,--,2,1,0,--,947,-0,0,--,1989,--,0,0,269,--,--,--,7536,4,80,0,198,7,22,0,
利润总额(万元),161860,114730,82242,32777,134354,111707,80227,60242,138039,122606,97843,25203,97129,66426,58176,31071,90048,80323,57323,27525,85990,82991,60890,22482,164939,125210,89305,31496,158034,117742,84115,35847,165966,119503,89230,36989,163246,103123,67115,32432,146547,108615,60177,24680,154134,107068,71763,25373,111430,67991,37611,16478,
所得税费用(万元),51502,34785,25058,10672,42049,33578,23874,17286,43863,37577,28973,8778,37073,24103,19690,10248,32796,27486,19616,9668,31920,28610,20872,8331,42406,31577,22528,7797,38557,21461,15230,6761,30669,21662,16337,7138,29708,19904,13483,6275,27451,27536,15240,6337,35289,22988,15239,6152,23717,13517,8448,3603,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,--,--,--,
净利润(万元),110358,79944,57185,22104,92305,78129,56353,42957,94176,85029,68870,16425,60056,42322,38486,20823,57252,52837,37707,17856,54070,54381,40018,14151,122533,93633,66776,23699,119477,96281,68885,29086,135298,97841,72893,29851,133538,83219,53632,26157,119095,81079,44936,18343,118845,84080,56524,19221,87713,54475,29163,12875,
归属于母公司所有者的净利润(万元),116846,82987,59834,23062,98223,81744,58960,43571,103748,92069,73901,18718,71211,48906,42598,22715,69548,61115,43896,20731,65368,63073,45644,16673,116964,88693,63514,22236,110882,90768,65041,27578,125600,91987,68744,27882,122874,76720,49862,24450,109618,75745,41449,16560,109659,78427,53060,17829,82536,50932,27305,12014,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,-126,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-6488,-3043,-2650,-957,-5917,-3615,-2607,-615,-9573,-7040,-5031,-2293,-11155,-6583,-4112,-1892,-12297,-8278,-6189,-2874,-11297,-8692,-5626,-2522,5569,4940,3262,1464,8595,5513,3845,1508,9698,5853,4149,1969,10664,6499,3770,1708,9477,5334,3487,1783,9186,5653,3465,1391,5177,3542,1858,860,
基本每股收益,0.5,0.36,0.26,0.1,0.42,0.35,0.25,0.19,0.44,0.39,0.32,0.08,0.3,0.21,0.18,0.1,0.3,0.26,0.19,0.09,0.28,0.27,0.2,0.07,0.5,0.38,0.27,0.1,0.47,0.39,0.28,0.12,0.54,0.39,0.29,0.12,0.53,0.33,0.43,0.21,0.94,0.65,0.36,0.14,0.94,0.67,0.45,0.15,0.71,0.44,0.35,0.15,
稀释每股收益,0.5,0.36,0.26,0.1,0.42,0.35,0.25,0.19,0.44,0.39,0.32,0.08,0.3,0.21,0.18,0.1,0.3,0.26,0.19,0.09,0.28,0.27,0.2,0.07,0.5,0.38,0.27,0.1,0.47,0.39,0.28,0.12,0.54,0.39,0.29,0.12,0.53,0.33,0.43,0.21,0.94,0.65,0.36,0.14,0.94,0.67,0.45,0.15,0.71,0.44,0.35,0.15,
