报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1705,6294,4109,2535,1215,4059,2538,1807,966,2674,1892,1157,556,2468,1796,1148,524,2281,1754,1152,557,1798,1374,1089,905,
销售费用(万元),62519,215717,155233,98826,48674,175054,129800,85864,43697,147561,105556,67106,31663,112371,83055,54677,26951,91922,65604,41946,20371,69371,55190,44465,32798,
管理费用(万元),5568,35462,26145,17934,7918,31899,21500,13968,7252,28928,20785,13001,5303,23834,16779,10828,4208,17561,12631,8498,3454,15572,12889,10423,7744,
财务费用(万元),1127,5563,4117,2677,1369,3260,2070,1554,730,1201,401,-225,-374,377,511,548,264,997,708,470,221,1041,905,483,596,
资产减值损失(万元),2551,7991,5423,3744,1883,4744,2176,201,-910,5630,4969,3632,2414,5622,4689,2438,1467,1273,876,614,907,767,310,175,124,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),561,200,217,217,29,280,--,--,--,810,-3,-22,-47,50,36,21,-9,48,21,14,--,21,40,5,44,
对联营企业和合营企业的投资收益(万元),-21,-0,--,--,--,--,--,--,--,1,-3,-22,-47,50,36,21,-9,48,21,14,--,21,4,19,44,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15956,50742,34555,24098,11119,39258,30928,21805,11380,37901,27697,19290,10039,34443,24515,17599,8568,26434,19083,13018,7111,19889,15633,12395,10978,
营业外收入(万元),56,4625,1172,391,165,2137,834,389,138,1553,459,249,138,616,240,150,33,894,757,579,313,849,412,368,88,
营业外支出(万元),61,681,311,192,87,457,331,211,53,442,221,149,98,524,298,111,63,333,112,72,44,256,255,176,589,
非流动资产处置损失(万元),--,--,171,124,74,165,128,98,38,172,64,62,-11,146,85,60,34,81,52,28,11,40,45,47,48,
利润总额(万元),15951,54686,35416,24297,11197,40938,31431,21983,11465,39013,27934,19390,10079,34534,24457,17638,8539,26995,19728,13525,7381,20482,15790,12586,10477,
所得税费用(万元),2838,12411,3823,2683,1473,5581,3006,2359,889,4369,2798,1992,1021,5030,2091,1998,795,3059,2359,1576,791,2285,2514,2441,2000,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13113,42275,31593,21614,9724,35357,28425,19624,10576,34644,25136,17398,9058,29504,22366,15639,7744,23936,17369,11949,6589,18197,13276,10145,8476,
归属于母公司所有者的净利润(万元),13131,42271,31597,21615,9726,35338,28389,19634,10576,34644,25136,17398,9058,29731,22538,15755,7809,24085,17458,11988,6604,18255,13471,10295,8485,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-18,3,-4,-1,-3,19,36,-10,--,--,--,--,--,-226,-172,-115,-65,-149,-88,-38,-15,-58,-195,-150,-9,
基本每股收益,0.23,0.81,0.61,0.42,0.19,0.68,0.55,0.38,0.41,1.33,0.97,0.67,0.35,1.31,1.04,0.81,0.4,1.23,0.89,0.61,0.34,0.94,0.69,0.56,0.48,
稀释每股收益,0.23,0.81,0.61,0.42,0.19,0.68,0.55,0.38,0.41,1.33,0.97,0.67,0.35,1.31,1.04,0.81,--,--,0.89,0.61,--,--,--,--,--,
