报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),373,3114,1564,1120,299,1526,-60,649,745,2775,1879,1172,319,1615,768,654,101,1335,639,207,78,2021,1005,822,293,377,155,124,326,313,818,
销售费用(万元),1157,5752,4189,2687,1169,4479,3226,2365,1495,4964,4507,3114,1245,6239,4097,2279,1682,6373,5094,3970,2617,7734,6183,3959,1544,6932,5659,3331,3479,2812,2425,
管理费用(万元),6149,30570,21831,14702,6698,26143,17802,10943,4504,24895,16484,9928,4037,24629,15843,10349,5217,24201,18582,11328,6121,20068,13451,9514,4283,17047,10517,6372,13214,11173,10324,
财务费用(万元),6800,28790,21056,13520,5831,11168,7955,4874,2704,7719,5600,3669,1940,9232,4245,2548,1614,8470,6400,4143,1841,4526,2245,1723,776,2590,1892,1394,882,636,-500,
资产减值损失(万元),3490,15181,8812,4384,1676,14419,9669,6306,1716,8305,5482,5644,1495,7247,7096,6677,2563,4931,4887,3866,1683,4611,4651,782,605,4647,3346,1495,3372,1936,888,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1706,8838,8007,2531,1651,9844,7069,4326,384,5776,4821,2621,1698,3636,2293,1496,637,-565,-1365,-253,-199,-71,-13,-72,101,389,239,177,403,587,564,
对联营企业和合营企业的投资收益(万元),1706,4841,8007,2525,1651,9844,7069,4326,384,5776,4821,2621,--,3636,2293,1496,637,-565,-1365,-253,-199,-164,-106,-124,101,387,--,177,385,586,564,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2426,21222,14178,11181,2695,20213,19822,13339,4867,22191,21732,13651,2586,15749,13841,9769,3509,12747,9000,5214,2770,10135,9026,6628,2673,11053,9613,6131,9254,9759,10109,
营业外收入(万元),46,426,813,55,61,1517,1133,847,239,1337,679,607,506,1150,743,511,192,2462,2287,2050,400,1793,1117,64,30,908,297,279,864,984,733,
营业外支出(万元),186,195,930,155,153,242,162,136,12,45,21,13,4,33,22,8,8,256,238,236,52,27,46,12,97,108,75,22,21,31,179,
非流动资产处置损失(万元),--,--,13,1,2,10,4,--,1,9,8,8,--,11,10,8,8,170,0,--,--,6,4,4,--,13,--,7,9,11,54,
利润总额(万元),2286,21452,14061,11081,2603,21487,20792,14050,5094,23483,22390,14246,3088,16867,14562,10271,3694,14953,11049,7028,3118,11901,10097,6679,2606,11853,9835,6388,10097,10712,10663,
所得税费用(万元),419,2056,2904,2789,918,1040,3730,2519,1796,3076,3843,3205,142,1957,1921,1097,351,1813,834,507,517,1561,1239,784,440,1608,1278,772,1193,1210,1184,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1867,19396,11157,8293,1685,20448,17062,11531,3298,20408,18547,11040,2947,14910,12641,9174,3342,13140,10214,6520,2601,10340,8858,5895,2166,10246,8557,5616,8903,9501,9479,
归属于母公司所有者的净利润(万元),1853,19270,11089,8374,1821,20507,17641,11961,3502,19842,18819,11312,2947,14912,12643,9176,3344,13142,10216,6522,2601,10346,8864,5901,2171,10246,8559,5618,8906,9475,9431,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),14,126,68,-82,-136,-60,-579,-430,-204,566,-272,-272,-1,-2,-2,-2,-2,-2,-2,-2,-1,-6,-6,-6,-5,-0,-3,-2,-3,26,48,
基本每股收益,0.03,0.26,0.15,0.11,0.02,0.28,0.24,0.16,0.05,0.27,0.26,0.31,0.08,0.41,0.35,0.26,0.17,0.79,0.61,0.39,0.16,0.62,0.53,0.35,0.13,0.8,0.68,0.45,0.75,0.86,0.86,
稀释每股收益,0.03,0.26,0.15,0.11,0.02,0.28,0.24,0.16,0.05,0.27,0.26,0.31,0.08,0.41,0.35,0.26,0.17,0.79,0.61,0.39,0.16,0.62,0.53,0.35,0.13,0.8,0.69,0.45,0.75,0.86,0.86,
