报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
研发费用(万元),1943,782,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
营业税金及附加(万元),298,173,107,45,261,165,133,80,407,198,183,129,473,363,265,139,905,744,424,204,1053,786,577,270,1016,727,470,283,1178,754,437,209,879,642,420,197,750,511,181,647,320,
销售费用(万元),7120,4730,2954,1180,7046,5833,3974,2070,9636,6700,4549,2307,10080,7641,5034,2709,13765,10665,7401,3846,17599,13356,9170,4586,21134,15850,10439,4994,18959,13572,9044,4556,17752,12947,8621,3942,13406,9412,2892,11322,8360,
管理费用(万元),10487,7345,5345,2196,8065,5551,3987,2180,10798,5755,3999,1869,7878,5288,3425,1879,8463,6559,4314,1863,8869,6754,4493,2040,7006,4601,3131,1475,5518,3906,2614,1480,5023,3891,1908,965,3439,2551,892,2757,992,
财务费用(万元),-435,-602,-464,-267,-520,-409,-236,-36,-15,27,-35,-14,-546,-160,-130,-88,-397,-312,-228,-142,-755,-366,-168,-70,253,240,156,60,-721,-593,-327,-184,-96,67,265,147,391,253,61,221,165,
资产减值损失(万元),4492,18,-158,-42,704,764,647,25,693,-17,16,20,374,153,167,125,487,-502,-503,-85,1460,-42,3,--,694,190,283,--,315,378,363,--,-2,129,77,61,70,56,58,-32,37,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
投资收益(万元),12745,13012,13189,12994,8555,8081,6725,-1,1144,503,290,101,1261,366,32,--,3116,12,-10,7,347,325,37,8,8863,--,--,--,--,--,--,--,--,0,0,0,0,--,0,-9,-145,
对联营企业和合营企业的投资收益(万元),391,786,1077,1265,500,--,--,--,869,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,-9,-145,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
营业利润(万元),21666,20872,17765,15461,11295,9862,7303,-958,312,-1755,-508,-191,-441,-1763,-328,-1200,464,-3356,-2347,-1721,-6008,-1227,543,738,2853,-1535,-1594,449,1711,217,-570,449,2645,1476,1150,916,4534,2141,499,3195,2048,
营业外收入(万元),291,315,313,1,85,33,7,153,969,237,224,98,540,680,476,413,462,631,226,194,488,230,95,90,238,160,116,76,102,93,93,93,137,57,57,57,285,234,119,57,110,
营业外支出(万元),802,45,44,0,498,1041,615,22,81,6,6,2,20,19,15,13,9,6,0,0,50,39,32,11,10,1,1,--,2,0,0,0,3,2,2,0,5,47,0,3,5,
非流动资产处置损失(万元),--,--,--,--,--,548,532,2,8,4,4,1,19,--,--,--,9,--,0,--,28,--,--,--,--,--,1,--,--,--,--,--,--,0,0,0,1,--,0,2,0,
利润总额(万元),21155,21142,18034,15462,10883,8854,6695,-828,1200,-1524,-290,-96,79,-1102,133,-800,917,-2731,-2121,-1527,-5571,-1035,607,817,3081,-1376,-1479,525,1810,310,-477,542,2779,1531,1206,973,4814,2328,618,3249,2153,
所得税费用(万元),1625,410,-691,511,1560,1292,689,117,849,10,65,--,-38,-72,-12,--,114,64,5,5,399,116,260,243,246,19,24,163,257,24,48,125,455,285,176,179,608,158,86,464,153,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
净利润(万元),19530,20732,18725,14951,9322,7562,6006,-945,351,-1534,-354,-96,117,-1030,146,-800,803,-2795,-2126,-1532,-5970,-1152,347,574,2834,-1395,-1503,361,1553,285,-525,417,2325,1246,1030,795,4206,2170,532,2785,2000,
归属于母公司所有者的净利润(万元),19832,20611,18774,14996,9414,7869,6132,-784,1582,-428,474,215,1059,-606,366,-706,1054,-2546,-2069,-1482,-5445,-815,514,724,3227,-1243,-1441,383,1554,299,-503,428,2321,1225,1048,806,4181,2173,522,2734,1996,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,0,
少数股东损益(万元),-302,121,-49,-45,-92,-307,-126,-161,-1232,-1106,-828,-311,-941,-424,-220,-94,-251,-249,-57,-51,-525,-337,-167,-150,-393,-152,-62,-22,-1,-14,-22,-11,4,21,-18,-11,25,-3,10,51,4,
基本每股收益,0.37,0.39,0.35,0.28,0.19,0.16,0.13,-0.02,0.04,-0.01,0.01,0.02,0.08,-0.05,0.03,-0.05,0.08,-0.19,-0.15,-0.11,-0.41,-0.06,0.04,0.11,0.48,-0.19,-0.22,0.06,0.23,0.04,-0.08,0.06,0.39,0.21,0.2,0.16,0.83,0.43,0.1,0.55,0.37,
稀释每股收益,0.37,0.39,0.35,0.28,0.19,0.16,0.13,-0.02,0.04,-0.01,0.01,0.02,0.08,-0.05,0.03,-0.05,0.08,-0.19,-0.15,-0.11,-0.41,-0.06,0.04,0.11,0.48,-0.19,-0.22,0.06,0.23,0.04,-0.08,0.06,0.39,0.21,0.2,0.16,0.83,0.43,0.1,0.55,0.37,
