报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业外支出(万元),296,38,29,0,233,10,3,0,13,6,4,0,3007,3005,3005,5,170,166,48,30,11,0,--,--,300,300,--,--,1,--,--,--,--,4,
非流动资产处置损失(万元),--,--,--,--,--,9,2,0,5,2,1,0,6,5,5,5,8,7,7,0,11,0,--,--,0,0,--,--,--,--,--,--,--,3,
利润总额(万元),42004,16436,16028,5783,30763,13107,11914,3468,22402,12811,11069,3091,17882,8490,7611,4862,17995,7422,6537,2890,11088,3772,3054,1512,10254,3022,2273,1465,7862,2245,1545,4407,1204,1454,
所得税费用(万元),6228,3243,2485,914,3344,1813,1622,555,2958,2179,1796,593,3000,1647,1518,804,2408,1375,1209,353,1153,692,582,252,1185,324,199,220,1059,331,236,553,122,72,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),35776,13193,13543,4869,27419,11294,10292,2913,19444,10633,9273,2498,14882,6843,6093,4058,15587,6047,5328,2537,9935,3080,2471,1261,9070,2698,2075,1245,6803,1914,1309,3854,1082,1382,
归属于母公司所有者的净利润(万元),30245,11055,10866,3988,20112,8486,7967,2699,14111,8331,7839,2089,12492,6367,5750,3966,14367,5494,4970,2582,9429,3038,2445,1287,8789,2600,2012,1196,6552,1920,1314,3803,1108,1382,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,-106,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),5531,2139,2677,881,7307,2808,2325,214,5333,2301,1434,409,2390,475,343,92,1220,553,358,-45,506,43,27,-26,280,98,62,50,251,-7,-6,50,-26,--,
基本每股收益,0.73,0.25,0.24,0.11,0.54,0.23,0.22,0.07,0.38,0.23,0.21,0.06,0.37,0.2,0.18,0.12,0.45,0.17,0.15,0.1,0.35,0.11,0.09,0.1,0.66,0.19,0.15,0.18,1.07,0.32,0.24,0.76,0.22,0.28,
稀释每股收益,0.67,0.25,0.24,0.11,0.54,0.23,0.22,0.07,0.38,0.23,0.21,0.06,0.37,0.2,0.18,0.12,0.45,0.17,0.15,0.1,0.35,0.11,0.09,0.1,0.66,0.19,0.15,0.18,1.07,0.32,0.24,0.76,0.22,0.28,
