报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),171,1971,1376,1132,359,1623,788,243,84,448,137,77,3,230,194,172,57,253,145,135,55,190,106,82,23,289,243,194,1,77,49,66,
销售费用(万元),710,4253,2798,2000,1621,3445,2330,1512,649,2828,1376,663,279,1532,900,693,229,1196,1016,657,378,1482,888,682,312,1322,904,570,371,1162,769,706,
管理费用(万元),3353,13083,9277,6395,4040,10871,7118,4826,2269,5897,2776,1819,831,4062,2628,1699,630,3303,2480,1768,668,3010,2130,1499,727,2854,1921,1399,622,2133,1569,1343,
财务费用(万元),3048,12219,8036,5323,2575,7925,4269,2511,1208,6096,3908,2303,1095,4540,3456,2192,1079,5112,3634,2439,868,4041,2738,1978,882,2197,1274,776,536,1499,1082,526,
资产减值损失(万元),-97,-1250,790,-150,-128,2366,965,228,75,636,344,259,186,203,124,152,13,269,158,169,--,432,347,257,--,474,325,293,--,509,248,76,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),170,517,60,50,76,96,405,297,185,294,162,113,--,1,--,--,--,--,--,--,--,3,--,--,--,5,1,1,--,1,3,2,
对联营企业和合营企业的投资收益(万元),170,517,60,50,76,-100,219,185,44,--,162,113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),879,8051,10356,2945,413,15205,7475,2502,136,6215,2471,1483,178,3846,1697,1302,47,3685,1953,1961,73,3614,2254,1851,403,3620,2232,2181,3,3373,2594,2171,
营业外收入(万元),41,296,298,185,35,1155,513,444,45,426,202,170,30,235,200,171,138,219,115,63,70,293,106,60,28,178,69,45,22,268,201,59,
营业外支出(万元),1,222,207,1,0,41,27,27,10,22,1,0,--,16,15,5,2,11,10,6,1,6,1,0,0,8,3,1,0,13,8,78,
非流动资产处置损失(万元),--,--,1,0,--,22,19,19,--,--,--,--,--,2,0,0,0,1,--,1,--,5,--,--,--,4,--,--,--,--,4,12,
利润总额(万元),918,8125,10447,3128,448,16319,7961,2919,171,6619,2673,1653,208,4064,1882,1468,183,3894,2059,2018,142,3900,2359,1911,431,3790,2298,2224,24,3628,2788,2152,
所得税费用(万元),73,1065,1658,674,11,3001,1082,658,-70,1220,230,170,12,725,353,170,24,648,350,362,19,624,332,295,64,622,363,366,4,466,428,138,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),845,7060,8789,2454,437,13318,6878,2261,241,5399,2443,1483,196,3339,1528,1298,159,3246,1709,1656,123,3277,2028,1616,367,3168,1935,1859,21,3162,2360,2014,
归属于母公司所有者的净利润(万元),484,6533,8408,2362,378,12659,5902,2109,254,4740,2235,1467,178,3327,1477,1258,165,3216,1700,1587,122,3271,2017,1614,365,3072,1802,1758,21,2983,2353,2015,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),362,527,381,93,59,658,976,153,-12,659,207,17,18,12,51,40,-7,30,9,69,1,6,10,2,1,96,133,101,--,180,6,-2,
基本每股收益,0.01,0.16,0.19,0.05,0.01,0.3,0.25,0.15,0.02,0.46,0.22,0.14,0.02,0.33,0.14,0.12,0.02,0.42,--,--,--,0.42,--,--,--,0.4,--,0.23,--,0.39,0.32,0.32,
稀释每股收益,0.01,0.15,0.19,0.05,0.01,0.3,0.25,0.15,0.02,0.46,0.22,0.14,0.02,0.33,0.14,0.12,0.02,0.42,--,--,--,0.42,--,--,--,0.4,--,0.23,--,0.39,0.32,0.32,
