报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
投资收益(万元),--,83,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,-475,-475,-475,-19,165,185,50,-94,-52,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-19,165,--,--,-94,-52,--,
汇兑收益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-5236,4085,3283,3501,-4180,6290,2877,3147,-4402,12021,5857,6224,-4698,21484,5838,6221,-4851,14931,3400,3541,-5620,12117,3678,4690,12796,5242,9700,
营业外收入(万元),11,184,1270,875,412,1967,1437,939,447,2475,1617,1130,385,2697,1426,847,417,4265,3062,2609,628,2138,1948,1010,1801,1833,719,
营业外支出(万元),3,32,24,21,6,9,8,1,0,29,7,2,0,1463,7,7,7,46,-11,-20,26,201,688,130,12,254,67,
非流动资产处置损失(万元),--,--,8,6,6,3,2,1,--,--,--,--,--,--,--,--,--,--,--,--,--,185,--,--,--,--,--,
利润总额(万元),-5228,4238,4528,4356,-3773,8249,4306,4084,-3954,14467,7467,7352,-4314,22717,7257,7061,-4441,19150,6473,6170,-5018,14053,4938,5570,14584,6822,10352,
所得税费用(万元),-9,638,788,821,-11,1298,757,707,-8,2752,1341,1238,13,3828,1552,1336,-38,3554,1220,1038,-58,1671,792,859,2324,1097,995,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-5219,3600,3740,3535,-3762,6951,3549,3378,-3947,11714,6127,6114,-4326,18889,5705,5725,-4403,15596,5253,5132,-4960,12382,4146,4711,12259,5725,9357,
归属于母公司所有者的净利润(万元),-5156,3574,3660,3510,-3751,7013,3551,3442,-3980,11865,6186,6139,-4371,18969,5848,5787,-4361,15666,5277,5132,-4960,12382,4146,4711,12259,5725,9357,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-9,-8,
少数股东损益(万元),-64,26,81,25,-12,-62,-2,-64,33,-150,-60,-25,44,-79,-144,-63,-43,-70,-24,--,--,--,--,--,--,--,--,
基本每股收益,-0.05,0.04,0.04,0.04,-0.04,0.08,0.04,0.04,-0.04,0.12,0.06,0.06,-0.08,0.36,0.11,0.11,-0.11,0.39,0.13,0.13,-0.16,0.47,0.16,0.2,0.53,0.25,--,
稀释每股收益,-0.05,0.04,0.04,0.04,-0.04,0.08,0.04,0.04,-0.04,0.12,0.06,0.06,-0.08,0.36,0.11,0.11,-0.11,0.39,0.13,0.13,-0.16,0.47,0.16,0.2,0.53,0.25,--,
