报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),448,2834,618,159,51,1928,738,861,701,2542,1703,922,383,1346,718,287,79,441,203,80,17,408,234,128,47,287,131,201,145,176,
销售费用(万元),12634,49389,35041,23197,10890,39476,28357,18462,8897,20366,11836,7207,3527,14635,8900,5212,2552,8389,5490,3482,1748,5645,3933,2259,1014,5025,2210,4430,3339,1905,
管理费用(万元),14363,61820,40964,26978,12913,45581,31872,19513,9179,23784,13755,7640,3996,12147,8022,4968,2155,9085,5983,3752,1613,6358,4155,2629,1192,4805,2301,3981,1878,2365,
财务费用(万元),4688,23028,18984,10650,1619,10898,7717,4902,2290,3849,2036,1141,649,1505,950,417,173,366,-30,-224,-30,-67,-52,172,126,465,227,308,152,88,
资产减值损失(万元),-190,10164,4044,3332,294,5546,1817,1075,134,3073,604,689,-139,2554,655,669,--,2259,400,400,--,1293,270,270,--,283,130,232,364,-167,
公允价值变动收益(万元),-94,33,39,62,-451,1003,-103,-202,-208,-2,-672,-642,-770,858,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120,-120,
投资收益(万元),231,731,260,-253,-3,4384,24,49,25,-54,636,609,611,1040,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-101,12,
对联营企业和合营企业的投资收益(万元),--,-25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),36027,120652,68234,37356,19091,70190,31368,19128,8766,30780,16424,5621,486,16200,7852,4041,261,7139,3814,2448,504,5950,4192,2869,1585,5468,2794,4175,1850,831,
营业外收入(万元),118,1379,4003,3005,1427,6545,4797,2721,1235,8643,5767,4444,3871,3731,2714,1873,996,2181,1076,882,441,815,471,161,--,1214,224,1052,646,1009,
营业外支出(万元),31,897,1011,653,42,753,652,362,86,348,113,44,41,454,184,37,1,61,35,25,0,102,209,21,5,208,85,115,197,12,
非流动资产处置损失(万元),--,--,100,70,16,468,362,282,14,136,39,25,23,34,16,11,1,24,13,3,--,43,8,5,--,--,--,--,--,--,
利润总额(万元),36115,121134,71226,39709,20475,75982,35512,21487,9915,39076,22078,10021,4316,19478,10382,5877,1256,9259,4856,3306,945,6663,4455,3009,1580,6473,2933,5112,2299,1828,
所得税费用(万元),5841,45,8991,2653,3200,9355,5547,3417,1860,5871,3524,1766,881,3099,1183,454,190,1237,500,238,119,842,513,275,214,858,378,938,321,207,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),30273,121089,62235,37056,17275,66627,29965,18070,8055,33204,18554,8255,3434,16379,9199,5423,1066,8023,4356,3067,826,5821,3941,2734,1366,5616,2555,4173,1978,1620,
归属于母公司所有者的净利润(万元),30449,120978,63355,37091,17247,66883,30376,18358,8190,33079,18480,8135,3405,16132,9059,5399,1066,8023,4356,3067,826,5821,3941,2734,1366,5616,2555,4173,1978,1620,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-175,111,-1120,-35,28,-256,-411,-288,-135,125,73,121,30,247,140,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.18,0.74,0.39,0.23,0.21,0.87,0.4,0.24,0.11,0.48,0.28,0.13,0.11,0.52,0.29,0.18,0.07,0.53,0.29,0.2,0.08,0.62,0.43,0.31,0.18,0.75,0.34,0.69,0.33,0.27,
稀释每股收益,0.18,0.74,0.39,0.23,0.21,0.87,0.4,0.24,0.11,0.48,0.28,0.13,0.11,0.52,0.29,0.18,0.07,0.53,0.29,0.2,0.08,0.62,0.43,0.31,0.18,0.75,0.34,0.69,0.33,0.27,
