报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2431,1812,819,3530,2826,1899,986,2433,692,448,323,953,480,473,295,987,796,505,260,972,--,591,281,737,817,214,76,
销售费用(万元),3821,2630,1210,4889,3481,2378,1229,4547,3512,2527,1105,5159,3802,2471,1300,6181,4892,3244,1588,5093,--,2611,1361,5140,4470,3350,2837,
管理费用(万元),10875,10750,4828,18078,14250,8390,4550,15473,12881,8698,4465,16193,11726,8359,4374,14033,9506,6918,3738,11901,--,6030,3265,11624,10426,8929,7755,
财务费用(万元),10322,7193,4375,14227,9359,5839,2557,9390,7759,5457,2460,10259,6798,4800,2329,12518,8973,5199,2587,11971,--,6148,2889,10280,8832,6491,2490,
资产减值损失(万元),960,744,141,565,74,350,352,883,343,133,-92,1078,302,493,-82,693,275,776,427,11,--,343,202,-66,273,342,-80,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),37,--,--,124,91,--,--,238,238,--,--,238,238,--,--,234,234,--,--,150,--,150,--,150,143,150,279,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7838,6420,3826,5970,7209,6111,2752,4453,4749,4170,2198,7220,7783,5938,2018,11619,10896,9126,3603,18328,--,10438,3570,20427,18074,8056,5846,
营业外收入(万元),1,15,--,23,50,47,354,1291,763,553,290,1498,922,368,167,942,491,215,93,1011,--,491,201,774,787,2009,1193,
营业外支出(万元),12,9,0,49,2,2,--,72,53,17,2,133,81,72,--,42,20,20,--,55,--,--,--,58,29,49,40,
非流动资产处置损失(万元),--,--,--,--,--,--,--,11,11,--,--,74,72,--,--,32,--,--,--,--,--,--,--,1,3,21,9,
利润总额(万元),7827,6426,3826,5944,7257,6156,3106,5671,5458,4706,2486,8585,8624,6234,2185,12519,11367,9321,3696,19284,--,10929,3771,21144,18831,10016,6998,
所得税费用(万元),924,811,521,299,636,626,22,329,548,629,387,1040,1621,1101,427,1615,1909,1512,541,2683,--,1812,643,3364,2704,483,706,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6903,5615,3305,5645,6621,5531,3084,5343,4910,4078,2099,7545,7004,5133,1758,10903,9459,7809,3155,16601,--,9117,3128,17779,16127,9533,6293,
归属于母公司所有者的净利润(万元),6966,5696,3280,6017,6729,5603,3137,5468,5146,4147,2191,7501,6881,5036,1716,10630,9259,7678,3116,16272,11315,8965,3096,17544,15948,9506,6194,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-63,-81,25,-372,-108,-73,-52,-126,-236,-69,-93,45,122,97,42,273,199,131,39,329,--,152,32,236,179,28,99,
基本每股收益,0.16,0.13,0.08,0.14,0.16,0.13,0.07,0.13,0.13,0.1,0.05,0.19,0.17,0.13,0.04,0.27,0.24,0.2,0.08,0.51,--,0.28,0.1,0.55,0.51,--,--,
稀释每股收益,0.16,0.13,0.08,0.14,0.16,0.13,0.07,0.13,0.13,0.1,0.05,0.19,0.17,0.13,0.04,0.27,0.24,0.2,0.08,0.51,--,0.28,0.1,0.55,0.51,--,--,
