报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
分保费用(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),535,2545,1890,1205,546,2108,1455,938,401,4457,3763,2821,1128,6555,4212,2690,877,5709,3777,2363,735,4937,3111,2109,571,4557,4230,3374,2891,
销售费用(万元),19067,70906,53338,35303,16344,58237,39116,27555,13940,51306,38040,24397,13563,42385,35549,22098,10924,37092,28171,17797,8667,32479,23630,15023,7899,26645,25198,22055,18879,
管理费用(万元),9461,33495,25314,22743,11722,40924,32786,20326,9127,31728,21409,14217,5679,26424,14936,10890,5587,16830,12185,7235,4063,13300,8586,5681,2714,10241,8817,7908,5668,
财务费用(万元),164,692,303,263,89,63,169,78,68,25,-28,-58,-67,-121,-131,-126,-108,-828,-897,-873,-429,-684,-398,-308,-151,-485,-573,-347,-104,
资产减值损失(万元),274,2303,1162,655,-96,851,393,315,-46,867,337,83,-344,-234,363,1,-187,755,466,252,-13,1305,568,404,18,507,602,217,312,
公允价值变动收益(万元),0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),478,4736,4033,1798,840,3330,2604,1999,1493,1792,1293,980,573,2861,2205,1553,574,2168,1261,205,--,--,--,--,--,--,--,-50,--,
对联营企业和合营企业的投资收益(万元),-88,-255,-158,-89,-38,-148,1143,1187,1192,-499,--,-121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,-148,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-7490,37996,18539,6864,-4625,34485,11916,3318,-4956,25025,5699,-162,-5857,16176,-1577,-566,-6593,14365,3112,2450,-4949,12679,2712,2378,-6504,8775,8464,5674,5119,
营业外收入(万元),749,1674,1008,592,213,895,603,475,59,931,503,304,195,553,240,151,68,1052,864,566,169,880,606,400,112,740,677,699,466,
营业外支出(万元),-15,113,202,167,84,631,558,297,55,430,615,28,26,1737,-37,-37,8,54,70,68,-57,71,43,152,15,130,-3,266,43,
非流动资产处置损失(万元),--,--,--,--,--,--,43,28,1,18,5,3,2,1545,19,19,2,9,3,1,0,14,--,6,1,14,8,3,--,
利润总额(万元),-6725,39556,19345,7288,-4495,34748,11961,3496,-4952,25526,5586,113,-5688,14991,-1300,-378,-6533,15363,3906,2947,-4723,13488,3275,2626,-6407,9385,9145,6107,5542,
所得税费用(万元),544,8769,5585,2835,693,7456,3851,1948,449,5213,1883,513,254,3420,1094,1061,88,3733,1375,981,374,2927,1065,915,41,2062,2148,2190,2004,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-7269,30787,13759,4453,-5189,27292,8110,1547,-5401,20313,3703,-400,-5942,11571,-2395,-1439,-6621,11630,2531,1967,-5097,10561,2210,1711,-6448,7323,6997,3917,3538,
归属于母公司所有者的净利润(万元),-7969,25265,8447,1097,-6207,21758,4233,-768,-5873,17287,1498,-1344,-6214,9837,-2604,-1547,-6621,11630,2531,1967,-5097,10561,2210,1711,-6448,7323,6997,3917,3538,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-6656,11187,2298,1872,-5386,--,--,--,-6410,--,--,--,--,
少数股东损益(万元),700,5523,5312,3356,1019,5534,3877,2315,472,3026,2205,945,272,1734,210,108,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.3,0.97,0.32,0.04,-0.24,0.86,0.17,-0.03,-0.23,0.69,0.06,-0.05,-0.25,0.39,-0.14,-0.11,-0.53,0.96,0.21,0.17,-0.41,1.05,0.22,0.17,-0.64,0.73,0.69,0.39,0.35,
稀释每股收益,-0.3,0.97,0.32,0.04,-0.24,0.86,0.17,-0.03,-0.23,0.69,0.06,-0.05,-0.25,0.39,-0.14,-0.11,-0.53,0.96,0.21,0.17,-0.41,1.05,0.22,0.17,-0.64,0.73,0.69,0.39,0.35,
