报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
投资收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,
对联营企业和合营企业的投资收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1250,236,2641,2071,1428,597,1119,475,380,60,4017,2870,2342,1506,3175,1464,904,336,2842,2930,2712,
营业外收入(万元),2,14,484,66,45,235,1507,681,467,297,1538,706,257,135,1525,991,802,15,1446,1317,1071,
营业外支出(万元),5,2,11,3,0,0,4,0,0,--,4,--,--,--,0,0,0,--,2,1,41,
非流动资产处置损失(万元),--,--,--,--,--,--,1,0,0,--,--,--,--,--,0,--,--,--,1,--,41,
利润总额(万元),1247,248,3115,2134,1473,831,2621,1156,847,357,5551,3576,2598,1641,4700,2455,1706,351,4285,4246,3742,
所得税费用(万元),3,-94,66,321,291,107,477,80,46,32,608,377,279,313,474,236,153,129,440,538,475,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1243,342,3049,1813,1182,724,2144,1076,802,325,4942,3199,2319,1328,4225,2218,1553,223,3846,3708,3267,
归属于母公司所有者的净利润(万元),467,147,1714,1135,872,670,2061,998,802,325,4942,3199,2319,1328,4225,2218,1553,223,3846,3708,3267,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),776,195,1334,677,310,55,83,78,--,--,0,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.03,0.01,0.11,0.07,0.05,0.04,0.13,0.06,0.05,0.04,0.71,0.48,0.29,0.22,0.7,0.37,0.26,0.04,0.64,0.62,0.54,
稀释每股收益,0.03,0.01,0.11,0.07,0.05,0.04,0.13,0.06,0.05,0.04,0.71,0.48,0.29,0.22,0.7,0.37,0.26,0.04,0.64,0.62,0.54,
