报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
营业税金及附加(万元),709,533,375,219,761,625,466,226,1180,692,566,388,2060,1380,985,427,2333,1493,882,409,1935,1342,631,318,1242,719,457,244,1305,801,499,231,1059,635,409,192,980,653,467,175,1178,894,559,180,1051,735,413,212,773,405,372,103,
销售费用(万元),11317,8765,5778,2937,11232,8359,5398,2743,10379,7878,6423,2719,15308,11231,7405,3484,22095,16967,11538,5904,23679,16295,10729,5253,33157,20815,14343,6809,27937,21626,15108,7463,23553,18450,12725,6139,19476,15348,10307,4725,18450,15245,10352,5290,19310,14383,10296,4994,17640,12413,8339,3597,
管理费用(万元),21254,13917,9235,4470,20348,13605,9111,4345,21232,14348,9567,4284,26030,16706,10668,5127,25298,17110,11046,5208,23783,16427,10439,5134,22590,12430,7809,3898,17775,11957,8244,3978,17302,12245,7934,3923,14015,9750,6314,2955,12443,8705,5960,2995,12062,8195,5429,2289,12863,8450,5232,2471,
财务费用(万元),623,428,281,154,1164,824,669,301,3974,3546,3290,1732,22475,17299,11733,6041,34152,27474,18644,8798,31543,23269,13653,8683,27896,21113,14731,5367,20282,13578,8060,3142,11453,8690,5645,2442,8287,6083,4159,2288,9666,8222,5636,3177,8571,6217,3967,2049,6755,4969,3338,1596,
资产减值损失(万元),-191,-251,-256,-268,-78,-124,-120,-116,-888,-665,-132,-66,160738,81865,16387,1831,13318,-1618,-1586,-57,14587,2228,2253,11,19079,-157,-71,-10,2965,-292,-292,-266,1915,488,1011,241,2275,-901,-897,-950,1092,225,241,-20,504,107,107,-0,-542,-309,-180,-212,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
投资收益(万元),2444,2049,1465,590,3530,1874,1318,843,3308,2220,1410,841,2297,1913,1281,678,19677,2401,1515,775,30192,2070,1491,792,9721,2025,1366,673,3715,2323,1491,636,5817,2440,1717,757,9763,4908,3639,1085,6210,3679,2585,1487,7087,3562,2471,692,3595,2911,1705,802,
对联营企业和合营企业的投资收益(万元),2425,2032,1454,590,3477,1848,1296,843,3107,2037,1253,841,2300,1913,1281,678,3329,2352,1514,775,3038,2040,1489,792,2926,1776,1118,673,3569,--,1384,597,3575,2296,1611,757,3964,2564,1741,809,2824,2126,1732,825,2937,0,1470,0,2799,0,1704,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,0,--,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
营业利润(万元),6370,5748,4285,2172,5794,3770,2432,1473,1983,1777,397,1171,-174133,-79585,-9243,2222,5736,4295,3767,2045,16266,3183,3491,2065,-55836,-5211,6684,2738,13492,9068,7219,3516,12703,9003,6244,2616,9917,6903,4133,1038,8526,6968,5096,2023,9179,7537,4932,2053,9855,7219,4303,1480,
营业外收入(万元),664,332,196,13,741,970,646,146,2553,2102,1499,708,8141,1118,490,304,5395,1162,824,481,3262,1141,703,356,1570,641,406,136,828,555,396,125,682,385,255,97,570,725,573,377,676,441,266,64,504,68,57,26,187,100,95,69,
营业外支出(万元),154,79,18,16,536,644,739,4,277,286,110,24,1360,664,634,9,3089,28,16,8,9413,1003,13,3,83,58,36,2,43,18,14,17,147,31,34,6,356,240,128,31,277,258,203,24,62,42,36,31,63,71,10,6,
非流动资产处置损失(万元),--,--,--,--,--,66,55,2,53,109,58,23,21,12,6,5,44,3,3,0,307,4,8,1,29,9,2,0,19,13,10,8,56,30,24,2,76,5,4,4,10,5,3,0,15,1,1,0,32,4,4,--,
利润总额(万元),6880,6001,4463,2170,5999,4096,2340,1615,4260,3592,1786,1855,-167352,-79131,-9387,2517,8042,5429,4575,2517,10116,3321,4181,2417,-54349,-4629,7055,2873,14277,9605,7602,3625,13238,9358,6465,2706,10131,7388,4578,1384,8925,7151,5158,2063,9621,7563,4953,2049,9979,7247,4388,1543,
所得税费用(万元),1775,1271,893,322,2008,1273,755,223,1860,1248,1043,516,1125,866,1137,684,3496,2723,2014,901,6200,3276,1886,967,1964,2348,1487,735,2331,1588,1197,604,1968,1277,897,368,2222,799,425,245,1624,1120,842,433,1491,1265,773,361,2270,1409,940,396,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,--,0,0,--,
净利润(万元),5105,4730,3570,1848,3992,2823,1584,1393,2400,2344,743,1339,-168476,-79997,-10525,1832,4546,2706,2561,1616,3916,44,2295,1451,-56313,-6976,5567,2138,11945,8017,6405,3020,11270,8081,5568,2338,7908,6589,4153,1139,7301,6031,4316,1630,8129,6297,4180,1687,7709,5838,3448,1147,
归属于母公司所有者的净利润(万元),4408,4078,3086,1622,3248,2312,1237,1155,1471,1659,193,978,-158440,-61765,-11569,1027,1434,44,777,733,1819,-1907,808,679,-59326,-9236,4116,1589,10627,7106,5747,2725,10277,7326,5057,2201,7157,5945,3744,927,7078,5782,4090,1524,7353,5556,3670,1407,6490,4843,2820,899,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),697,652,485,226,744,511,347,238,929,685,550,361,-10036,-18232,1045,806,3112,2662,1784,883,2097,1952,1488,771,3013,2259,1451,549,1318,911,658,296,993,754,511,137,751,643,409,212,223,249,226,106,776,742,510,280,1219,995,628,248,
基本每股收益,0.09,0.08,0.06,0.03,0.07,0.05,0.03,0.02,0.03,0.03,0,0.02,-3.19,-1.25,-0.23,0.02,0.03,0,0.02,0.02,0.04,-0.04,0.02,0.01,-1.2,-0.19,0.08,0.03,0.21,0.14,0.12,0.05,0.21,0.15,0.1,0.07,0.27,0.24,0.15,0.04,0.28,0.23,0.16,0.06,0.29,0.22,0.15,0.06,0.26,0.19,0.11,--,
稀释每股收益,--,0.08,0.06,--,--,0.05,0.03,0.02,0.03,0.03,0,0.02,-3.19,-1.25,-0.23,0.02,0.03,0,0.02,0.02,0.04,-0.04,0.02,0.01,-1.2,-0.19,0.08,0.03,0.21,0.14,0.12,0.05,0.21,0.15,0.1,0.07,0.27,0.24,0.15,0.04,0.28,0.23,0.16,0.06,0.29,0.22,0.15,0.06,0.26,0.19,0.11,--,
