报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1177,4506,2696,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),498,2285,1660,1145,551,1780,1074,665,304,1072,496,313,156,418,276,175,82,394,298,208,98,211,150,92,44,177,130,82,40,150,103,87,94,
销售费用(万元),20152,75446,51475,31997,14357,37760,20386,12027,3389,11324,7031,4542,2222,7547,4988,3374,1575,6375,4118,2761,1248,669,546,380,144,687,443,371,141,655,574,442,242,
管理费用(万元),4524,12950,10635,8590,4695,16134,10021,6549,3115,15628,11313,7487,3347,10677,6978,4623,2124,7767,5560,3496,1647,5340,4317,2751,1304,5433,4086,2411,1098,4334,3502,3065,1910,
财务费用(万元),349,764,506,232,196,-900,-733,-523,-126,-989,-839,-555,-296,-707,-621,-493,-235,-1051,-803,-544,-298,-1708,-1280,-826,-302,-1149,-629,-326,50,313,507,272,421,
资产减值损失(万元),2062,1830,2141,1320,933,887,1161,960,977,166,258,43,35,-31,111,85,39,171,135,55,20,12,10,10,10,5,1,-3,--,-14,-31,42,-12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-106,1441,-288,-193,-124,1424,1977,1966,1963,97,46,-21,1,2308,2559,2547,2576,-424,-345,-181,-36,7,--,--,--,--,--,--,--,--,4,7,23,
对联营企业和合营企业的投资收益(万元),-108,-432,-290,-193,-124,-596,1900,1900,1897,10,0,-40,1,2308,2559,2547,2576,-425,-346,-182,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10426,56454,34421,22494,8105,42936,27281,18875,7983,32566,21687,12724,4702,19229,13699,8995,5593,12939,8755,5300,2465,9383,6452,4240,2023,8256,5921,3742,1908,7164,5358,4253,3390,
营业外收入(万元),766,1315,1331,1321,940,1033,1240,1127,827,427,208,129,39,722,256,239,340,702,660,474,33,429,404,358,19,624,608,252,37,541,764,70,30,
营业外支出(万元),100,544,246,6,1,907,906,351,332,178,155,21,8,192,103,79,62,50,24,21,2,36,26,21,5,13,8,3,3,21,194,57,1608,
非流动资产处置损失(万元),--,--,--,--,--,--,11,1,27,40,27,6,3,90,13,5,2,20,8,5,--,0,--,--,--,0,--,--,--,1,68,54,--,
利润总额(万元),11092,57224,35506,23810,9043,43061,27616,19651,8478,32815,21739,12832,4733,19759,13852,9154,5870,13591,9391,5753,2496,9776,6830,4578,2037,8866,6522,3991,1942,7683,5928,4265,1812,
所得税费用(万元),1864,8716,5676,3912,1490,6568,4733,3549,1603,5060,3400,2026,807,3055,2205,1481,961,2071,1443,892,412,1540,1130,763,343,1351,1064,608,303,1160,930,1115,746,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9227,48508,29831,19898,7554,36493,22883,16102,6875,27755,18339,10805,3926,16705,11646,7673,4909,11520,7947,4861,2084,8236,5699,3815,1694,7515,5458,3384,1639,6523,4998,3151,1066,
归属于母公司所有者的净利润(万元),8920,46917,28636,19096,7253,35659,22356,15773,6746,27204,17968,10570,3854,15180,10433,7067,4522,10418,7098,4446,1927,8240,5699,3815,1694,7515,5458,3384,1639,6523,4998,3148,1071,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),307,1590,1194,802,301,834,527,328,129,551,371,235,72,1525,1213,606,387,1102,850,415,157,-4,--,--,--,--,--,--,--,--,--,3,-6,
基本每股收益,0.21,1.11,0.68,0.46,0.18,0.89,0.56,0.39,0.25,1.02,0.67,0.4,0.14,0.66,0.46,0.62,0.6,1.37,0.94,0.59,0.25,1.09,0.75,0.5,0.22,1.06,0.79,0.51,0.22,1.15,0.88,0.65,0.24,
稀释每股收益,0.21,1.11,0.68,0.46,0.18,0.89,0.56,0.39,0.25,1.02,0.67,0.4,0.14,0.66,0.46,0.62,0.6,1.37,0.94,0.59,0.25,1.09,0.75,0.5,0.22,1.06,0.79,0.51,0.22,1.15,0.88,0.65,0.24,
