报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),4172,2858,2183,1479,5059,1552,759,-31,-13167,-463,-1041,-208,-9160,-766,237,127,-1855,1735,1037,548,6029,2399,1297,-152,337,448,445,-79,518,605,177,279,2150,2123,1674,828,3464,2120,1307,2977,1677,808,386,
营业外收入(万元),521,433,413,47,463,622,485,253,8646,1924,1755,796,17991,1114,497,217,1399,933,623,232,722,448,388,293,1237,922,755,252,1221,723,642,318,1615,1105,628,417,974,830,555,981,597,3,39,
营业外支出(万元),29,6,6,6,28,59,24,3,227,226,52,1,79,4,2,0,762,136,39,2,142,121,118,16,40,12,12,7,10,8,5,4,15,14,13,0,25,0,0,18,10,0,0,
非流动资产处置损失(万元),--,--,--,--,--,40,22,3,1,0,0,0,53,1,1,0,160,47,13,2,20,5,6,5,10,4,4,--,0,-1,-1,--,--,--,--,--,0,0,0,8,0,0,0,
利润总额(万元),4663,3285,2590,1521,5494,2115,1220,219,-4748,1235,662,587,8752,344,732,344,-1219,2532,1621,778,6609,2726,1567,125,1533,1358,1188,166,1729,1321,815,593,3749,3214,2289,1245,4413,2951,1862,3940,2264,811,426,
所得税费用(万元),859,-76,-246,14,573,458,236,153,1810,434,177,292,2491,-741,-464,-96,-1864,-133,-162,-81,654,131,-29,-196,-78,79,102,107,31,14,12,-27,298,288,214,97,300,164,95,274,158,-17,-1,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
净利润(万元),3805,3361,2836,1507,4921,1658,984,66,-6558,801,485,295,6261,1085,1196,440,645,2664,1783,859,5955,2596,1595,321,1611,1279,1086,58,1699,1307,802,619,3451,2927,2075,1148,4113,2787,1768,3666,2106,828,427,
归属于母公司所有者的净利润(万元),3636,3308,2751,1436,5030,1887,1204,331,-4973,842,414,346,6520,1566,1325,605,-2204,2791,1910,750,5103,2728,1751,385,1669,1317,1052,182,1854,1239,1041,663,3552,2916,2079,1148,4113,2787,1768,3668,2115,834,427,
被合并方在合并前实现净利润(万元),--,--,--,--,819,--,871,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,
少数股东损益(万元),168,52,85,70,-109,-230,-220,-265,-1585,-41,70,-51,-260,-481,-129,-165,2849,-127,-127,110,852,-132,-156,-64,-58,-38,34,-124,-156,69,-238,-44,-101,11,-4,--,-0,-0,-0,-2,-9,-6,0,
基本每股收益,0.14,0.13,0.11,0.06,0.19,0.07,0.05,0.01,-0.19,0.03,0.02,0.01,0.25,0.06,0.05,0.02,-0.08,0.11,0.07,0.03,0.2,0.1,0.13,0.03,0.13,0.1,0.08,0.01,0.14,0.1,0.08,0.05,0.29,0.23,0.17,0.14,0.55,0.37,0.24,0.49,0.28,0.12,0.06,
稀释每股收益,0.14,0.13,0.11,0.06,0.19,0.07,0.05,0.01,-0.19,0.03,0.02,0.01,0.25,0.06,0.05,0.02,-0.08,0.11,0.07,0.03,0.19,0.1,0.13,0.03,0.13,0.1,0.08,0.01,0.14,0.1,0.08,0.05,0.29,0.23,0.17,0.14,0.55,0.37,0.24,0.49,0.28,0.12,0.06,
