报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),8,189,-111,-5,38,123,-45,31,36,962,570,401,260,939,659,283,90,611,651,533,363,1113,575,570,330,901,389,601,217,110,
销售费用(万元),1071,6848,4688,3332,1832,7182,5379,3799,2250,7787,5898,4130,2712,7816,5535,3653,2578,6939,4130,2977,1835,5409,3889,2559,1164,4176,1620,2340,955,329,
管理费用(万元),1565,8760,6981,4014,2106,10721,7975,5201,2839,9626,7184,5160,2633,10696,7384,4660,2386,8924,5675,3740,2104,7136,5394,3905,1414,4869,2178,3038,1836,1218,
财务费用(万元),80,1262,1047,629,466,1808,1517,954,552,1856,1519,966,383,1195,975,471,91,587,330,152,15,856,738,480,212,656,191,253,136,3,
资产减值损失(万元),-325,9767,1876,613,419,7469,1960,999,187,5044,1748,883,-862,3337,1537,693,-384,2563,2342,868,399,1258,1365,1041,262,914,412,650,505,106,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
投资收益(万元),-74,-99,494,-320,-172,14510,-282,-193,-45,-107,-73,-38,0,1,1,0,0,--,--,--,--,0,0,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-74,-1200,-608,-359,-197,-1037,-283,-194,-46,-108,-73,-39,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1241,-15123,-3978,-1390,-1492,1493,-5448,-3191,-3067,512,89,-124,128,910,283,-1496,-2071,-6758,85,1434,1318,8612,5114,3134,2168,9794,3583,6807,3741,404,
营业外收入(万元),--,719,338,335,25,24,13,1,0,271,25,22,1,13,11,9,7,333,328,106,35,173,166,109,0,144,2,92,0,0,
营业外支出(万元),0,34,31,25,15,31,10,8,3,35,14,13,0,20,11,10,10,126,11,9,1,37,18,2,1,5,15,34,5,7,
非流动资产处置损失(万元),--,--,7,6,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
利润总额(万元),1240,-14437,-3671,-1079,-1481,1486,-5445,-3197,-3070,748,100,-115,130,903,284,-1498,-2074,-6550,402,1532,1353,8748,5262,3241,2167,9933,3570,6865,3736,398,
所得税费用(万元),539,-457,739,360,-100,-27,-642,-435,-331,51,-247,-297,29,288,45,-52,256,-710,51,33,285,1574,636,276,341,1760,1083,1151,658,249,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),701,-13981,-4410,-1439,-1382,1513,-4803,-2762,-2739,697,347,182,101,615,239,-1446,-2331,-5839,350,1499,1068,7174,4625,2965,1826,8173,2487,5714,3078,149,
归属于母公司所有者的净利润(万元),155,-14181,-3748,-1407,-1353,1968,-4534,-2615,-2686,912,531,325,185,913,407,-1374,-2304,-5839,350,1499,1068,7174,4625,2965,1826,8158,2472,5572,3044,229,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
少数股东损益(万元),546,200,-662,-33,-28,-455,-269,-147,-54,-216,-185,-142,-85,-299,-168,-72,-27,--,--,--,--,0,0,--,--,15,15,142,35,-80,
基本每股收益,0.01,-0.44,-0.12,-0.04,-0.04,0.06,-0.14,-0.08,-0.17,0.06,0.03,0.02,0.01,0.06,0.03,-0.09,-0.14,-0.36,0.02,0.09,0.1,0.75,0.5,0.35,0.23,1.02,0.31,0.79,0.53,0.06,
稀释每股收益,0.01,-0.44,-0.12,-0.04,-0.04,0.06,-0.14,-0.08,-0.17,0.06,0.03,0.02,0.01,0.06,0.03,-0.09,-0.14,-0.36,0.02,0.09,0.1,0.75,0.5,0.35,--,1.02,0.31,0.79,0.53,0.06,
