报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1024,684,434,250,1181,811,624,166,812,479,318,185,1151,818,636,349,1837,801,440,148,948,261,150,101,2360,1767,1104,537,2261,1331,766,315,1161,712,371,134,778,499,284,552,352,406,261,
销售费用(万元),4649,3169,2205,1156,5832,3637,2471,1262,4382,3055,2045,1027,4380,3125,2082,1155,4147,2917,1977,905,4070,2876,1933,1013,3341,2328,1485,732,2779,1798,1105,449,1751,1058,637,198,838,459,284,557,342,555,429,
管理费用(万元),8119,6229,6953,3575,17591,12272,7971,3928,14141,9401,5999,3146,12254,8558,5559,2659,10951,7743,5070,2441,8767,6616,4377,2103,9943,6999,4721,2362,7716,4664,2682,983,3258,1798,1043,393,2603,1548,895,2173,1395,947,845,
财务费用(万元),6062,4611,3170,1671,5181,3480,2179,1063,3170,2278,1464,723,2125,1535,972,458,1416,984,623,273,1308,1033,690,310,1254,910,540,213,268,87,0,-68,-88,-66,-52,-44,78,56,30,49,34,32,23,
资产减值损失(万元),1347,-147,395,210,27681,948,535,1040,2720,1788,1476,208,3969,1516,1074,667,3624,1295,581,4,1729,521,644,427,1130,520,371,287,1495,874,546,136,371,205,109,46,196,190,157,74,106,171,4,
公允价值变动收益(万元),-11271,--,--,--,11271,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),13922,272,-319,22,55,34,57,14,650,400,163,1,42,6,8,1,-18,-0,-1,5,-92,-12,-7,-88,-52,-23,-14,-42,203,186,156,133,796,667,425,66,175,-16,-3,0,0,18,0,
对联营企业和合营企业的投资收益(万元),-473,-380,-339,2,-8,-11,-2,-2,584,353,121,-18,-30,-19,-17,1,-18,-0,-1,5,-74,-12,-7,--,-52,-23,-14,-42,204,186,156,133,796,667,425,--,175,-16,-3,0,0,0,0,
汇兑收益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),-2064,-6610,-4591,-1941,-14213,4548,4445,1133,9211,4247,3433,679,12867,5815,3351,635,10904,4708,2941,834,7279,131,-297,387,5388,3263,2383,1543,5546,3949,2283,989,4686,2874,1500,680,2789,1713,896,1883,697,1702,1161,
营业外收入(万元),511,167,110,3,270,678,557,270,256,172,34,29,290,182,136,54,551,312,232,108,823,240,202,130,454,387,233,186,636,221,206,191,516,447,353,330,319,216,213,169,56,70,125,
营业外支出(万元),55,43,17,2,397,187,94,20,89,58,49,23,158,147,45,25,124,75,44,25,99,32,20,9,84,76,41,16,67,39,27,7,97,51,30,6,35,46,34,39,23,14,8,
非流动资产处置损失(万元),--,--,--,--,--,39,8,1,22,14,8,6,19,10,2,2,17,4,4,2,13,3,1,1,7,16,11,3,20,13,13,--,32,27,14,4,16,13,9,10,9,0,0,
利润总额(万元),-1609,-6485,-4498,-1941,-14340,5038,4908,1382,9378,4360,3419,686,12998,5850,3442,663,11331,4945,3130,916,8002,338,-115,509,5758,3574,2575,1712,6116,4130,2462,1174,5105,3270,1824,1004,3073,1884,1075,2013,730,1759,1278,
所得税费用(万元),-69,-362,224,138,697,1239,1001,437,1748,874,607,223,2177,1249,696,257,2207,935,658,238,1465,420,198,164,1053,762,520,345,1044,657,373,144,649,441,230,144,430,321,192,261,133,376,266,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),-1539,-6123,-4723,-2079,-15037,3800,3907,945,7630,3486,2812,463,10822,4601,2746,407,9124,4011,2471,678,6538,-81,-313,345,4705,2812,2055,1368,5071,3473,2089,1029,4456,2829,1594,861,2644,1563,883,1752,597,1382,1012,
归属于母公司所有者的净利润(万元),1093,-3618,-3121,-1257,-13345,2187,2586,387,7498,3565,2789,521,10849,4735,2768,501,8900,4012,2618,755,6285,-347,-725,25,2802,1861,1382,889,3793,2674,1583,877,3970,2603,1527,860,2637,1570,884,1744,578,1383,997,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-2633,-2505,-1602,-822,-1692,1613,1322,558,132,-79,23,-57,-28,-134,-22,-94,224,-1,-147,-77,253,265,412,320,1903,951,672,479,1278,799,506,152,486,225,68,0,6,-7,-1,8,19,-1,15,
基本每股收益,0.03,-0.08,-0.07,-0.03,-0.31,0.05,0.06,0.01,0.17,0.08,0.07,0.02,0.51,0.22,0.13,0.02,0.42,0.19,0.12,0.04,0.36,-0.02,-0.05,0,0.18,0.12,0.09,0.07,0.32,0.22,0.13,0.07,0.5,0.33,0.19,0.22,0.83,0.52,0.29,0.58,0.19,0,0,
稀释每股收益,0.03,-0.08,-0.07,-0.03,-0.31,0.05,0.06,0.01,0.17,0.08,0.07,0.02,0.51,0.22,0.13,0.02,0.42,0.19,0.12,0.04,0.36,-0.02,-0.05,0,0.18,0.12,0.09,0.07,0.32,0.22,0.13,0.07,0.5,0.33,0.19,0.22,0.83,0.52,0.29,0.58,0.19,0,0,
