报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5297,17637,12505,8332,4007,13012,6099,4257,2280,7716,5416,3408,1678,5871,4035,2553,1201,4934,3537,2316,1086,4813,3301,2150,1091,3996,2743,1827,834,2905,1196,3122,2073,1245,
销售费用(万元),69078,227644,162252,103294,50218,163343,117013,77862,39277,122570,88631,58821,30646,106231,76768,50159,24047,78926,57027,37585,18858,67865,49004,31887,16170,54638,40734,27390,14564,45742,23307,37904,31678,22529,
管理费用(万元),47464,163567,124196,74814,39005,126809,94318,61141,32613,107790,76976,48820,26654,77144,54260,34921,17098,55726,39499,26063,13748,46524,33964,22144,11315,38753,28878,19641,10725,32111,16807,31102,24789,17054,
财务费用(万元),17294,70968,53507,37226,15057,66246,51178,31337,12586,50899,38286,24884,12269,39373,29623,19518,9643,36085,25337,16417,9175,28577,20624,14169,6708,17433,12402,7248,2871,12348,6770,7545,7833,5300,
资产减值损失(万元),6507,9392,18455,13929,12166,9293,7056,6594,6117,5261,7958,6777,4096,2928,7661,3343,2841,1896,3449,2483,1668,950,1928,1065,1086,1140,1325,718,1081,459,328,373,545,295,
公允价值变动收益(万元),-430,-1094,-626,-455,-169,703,--,--,--,--,--,--,--,31,31,31,31,164,134,-42,-5,-196,-55,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1500,3988,2099,1488,1094,873,258,-361,1040,4754,2141,1404,1875,4128,562,305,-43,5767,308,367,197,9131,-169,60,-66,574,-67,355,261,-198,-133,234,524,263,
对联营企业和合营企业的投资收益(万元),1070,1186,1091,853,575,1750,1386,801,355,-1178,-908,-886,-394,22,-7,30,-106,267,81,289,169,213,-208,24,-64,332,-105,--,--,-50,-133,-97,-53,255,
汇兑收益(万元),340,702,585,431,98,-381,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),29856,194156,77865,57247,21643,104916,53833,39922,17170,85998,46961,34367,14757,64154,32602,23021,10355,51331,24558,18063,8486,49281,21855,17944,9874,34999,20857,16592,8855,43925,15121,35808,25470,19715,
营业外收入(万元),985,964,54243,51503,1387,10114,5815,4173,1400,11410,5351,2663,1204,12608,6658,4669,3898,9908,6288,4960,4058,6679,4151,2091,970,14644,1972,1355,857,3991,1356,2454,2051,986,
营业外支出(万元),389,2647,2068,867,338,4465,3310,2185,777,1827,1690,1475,958,1424,386,188,60,561,668,567,379,715,266,106,42,678,288,178,104,718,400,507,1134,454,
非流动资产处置损失(万元),--,--,121,54,167,624,79,45,27,49,34,19,13,111,55,15,2,130,23,--,3,61,57,32,1,69,49,--,--,81,18,97,67,25,
利润总额(万元),30452,192473,130040,107884,22691,110565,56338,41909,17793,95581,50621,35556,15002,75338,38875,27502,14192,60678,30179,22456,12165,55245,25740,19929,10802,48965,22542,17769,9609,47198,16077,37755,26387,20247,
所得税费用(万元),7971,45182,33243,27711,3924,20131,9536,10500,3808,25194,12661,10296,3398,18511,8787,6471,2822,13590,6655,5051,2803,13985,7123,5347,2790,11409,6383,4997,2430,11172,4225,7376,6121,4304,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),22481,147292,96797,80173,18766,90434,46802,31409,13985,70387,37960,25259,11604,56827,30087,21031,11370,47088,23524,17405,9362,41260,18617,14582,8012,37556,16159,12772,7179,36026,11852,30379,20266,15943,
归属于母公司所有者的净利润(万元),22147,144551,95492,79299,18580,87674,45738,31009,14150,69453,37532,25056,11852,56071,29573,20896,11287,47793,24101,17769,9780,41272,18926,14843,8335,37413,16069,12637,7189,35343,11527,29789,20264,15978,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,--,--,--,--,--,--,--,--,
少数股东损益(万元),333,2741,1306,874,186,2760,1064,400,-165,933,428,203,-249,756,514,134,83,-705,-577,-364,-418,-12,-310,-262,-323,142,90,135,--,683,325,589,2,-35,
基本每股收益,0.12,0.87,0.59,0.49,0.11,0.54,0.28,0.19,0.09,0.43,0.23,0.15,0.07,0.36,0.19,0.14,0.08,0.34,0.17,0.13,0.07,0.29,0.13,0.1,0.06,0.26,0.11,0.09,0.05,0.27,0.09,0.25,0.17,0.34,
稀释每股收益,0.12,0.85,0.58,0.48,0.11,0.54,0.29,0.19,0.09,0.43,0.23,0.15,0.07,0.36,0.19,0.14,0.08,0.34,0.17,0.13,0.07,0.29,0.13,0.1,0.06,0.26,0.11,0.09,0.05,0.27,0.09,0.25,0.17,0.34,
