报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
管理费用(万元),5569,16432,12532,8197,4411,16772,11729,7946,4186,14733,10261,6561,3294,11541,8641,5951,3195,9982,7399,4933,2482,6839,4969,2461,3912,2253,1800,
财务费用(万元),174,1279,969,534,154,455,218,185,87,196,128,2,-68,-119,-23,-4,8,136,123,110,85,661,860,383,250,227,235,
资产减值损失(万元),16,2298,752,834,316,1314,734,400,170,244,14,389,-175,667,712,555,220,620,504,298,--,322,238,13,749,417,244,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,23,23,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,2,2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2415,12861,11398,6795,2859,14899,10080,5090,2641,15301,9018,4947,2540,16303,12289,7883,4840,13984,11241,7557,4829,10719,6979,3062,6030,2562,1652,
营业外收入(万元),117,5117,774,393,170,1468,793,536,222,1825,693,457,291,2172,463,367,115,1719,294,182,67,323,1591,1399,383,245,226,
营业外支出(万元),1,252,303,159,125,143,44,22,12,58,32,23,20,176,159,67,63,252,207,185,5,87,431,312,113,52,64,
非流动资产处置损失(万元),--,--,126,114,--,66,--,1,--,22,--,10,8,55,52,45,41,157,122,118,4,7,5,--,62,--,--,
利润总额(万元),2531,17726,11869,7029,2904,16224,10829,5603,2852,17068,9679,5381,2811,18299,12593,8184,4892,15451,11328,7555,4891,10956,8139,4150,6299,2755,1815,
所得税费用(万元),136,1686,1326,799,332,1912,1334,618,320,1729,1084,497,306,2608,1676,1260,658,1954,1536,1048,734,1419,1115,716,981,484,270,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2395,16040,10543,6230,2572,14312,9495,4984,2532,15339,8595,4884,2505,15691,10917,6924,4234,13498,9792,6506,4157,9537,7023,3434,5318,2271,1545,
归属于母公司所有者的净利润(万元),2395,16040,10543,6230,2572,14312,9495,4984,2532,15339,8595,4884,2505,15691,10917,6924,4234,13498,9792,6506,4157,9537,7023,3434,5318,2263,1546,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,-1,
基本每股收益,0.05,0.37,0.25,0.15,0.06,0.33,0.22,0.11,0.1,0.62,0.36,0.21,0.11,1.35,0.94,0.6,0.6,2.05,1.48,0.99,0.63,1.44,1.06,0.52,0.86,0.38,0.26,
稀释每股收益,0.05,0.36,0.24,0.14,0.06,0.32,0.22,0.11,0.1,0.62,0.36,0.21,0.11,1.35,0.94,0.6,0.6,2.05,1.48,0.99,0.63,1.44,1.06,0.52,0.86,0.38,0.26,
