报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
汇兑收益(万元),111,86,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
营业利润(万元),123871,106682,65895,22765,62026,36832,37912,6115,-199593,-111479,-34314,3833,38398,33435,26182,11253,132560,121887,96008,49425,277693,220398,138742,52808,248222,207909,142808,82880,335634,264932,172253,70142,275590,190568,112742,51721,165265,139631,85358,39390,154173,114049,82451,49052,242455,86101,48578,23863,248316,71637,42106,15726,
营业外收入(万元),16329,3533,2962,387,21644,23538,20272,17092,21942,8729,5250,1799,22791,6621,4750,2248,20492,7544,4605,2050,20648,9460,7235,4297,23389,9719,6036,3777,25541,8303,5567,2573,20400,8435,5769,2503,22219,4179,2697,1249,51776,13022,4513,1516,8874,2929,1856,1006,8779,3338,2556,771,
营业外支出(万元),12652,8041,7642,22,30328,14131,14812,952,16755,5818,5303,188,7900,4628,4794,2247,2817,440,290,88,19592,3893,2398,536,9744,1921,1325,155,6769,570,356,177,11472,4390,3249,1527,29747,16409,6531,3052,198621,38963,32021,85,2338,189,78,28,2599,185,130,77,
非流动资产处置损失(万元),--,--,--,--,--,432,188,22,884,88,62,24,404,287,351,39,371,133,149,80,248,142,133,39,293,110,58,129,1360,213,195,142,772,366,83,83,699,194,72,5,--,31117,30965,43,--,0,--,0,--,0,--,--,
利润总额(万元),127547,102174,61216,23129,53342,46239,43372,22254,-194406,-108568,-34367,5445,53290,35428,26138,11254,150234,128991,100322,51388,278749,225965,143578,56569,261866,215707,147519,86503,354406,272666,177464,72538,284518,194614,115262,52697,157737,127401,81525,37587,7327,88108,54943,50483,248991,88841,50357,24840,254495,74790,44532,16421,
所得税费用(万元),11720,9600,7825,1148,-14965,-1385,1018,4636,-18463,-3633,-646,3809,7340,8985,7384,-269,18173,16135,13446,7405,38809,32977,22371,9996,36494,29724,21234,12147,42584,41110,20634,9923,16916,16355,11354,2161,-1853,20148,12261,5360,-13735,11233,10163,7757,31354,12315,6673,3525,28645,9447,4908,2135,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,0,--,--,--,0,--,--,
净利润(万元),115827,92574,53390,21982,68307,47624,42354,17618,-175944,-104935,-33721,1636,45950,26443,18754,11522,132062,112856,86877,43983,239940,192987,121207,46573,225372,185983,126285,74356,311822,231555,156830,62615,267601,178258,103908,50535,159590,107253,69264,32226,21062,76875,44780,42725,217637,76526,43684,21315,225850,65343,39624,14286,
归属于母公司所有者的净利润(万元),112883,90045,51430,21362,67308,43107,37709,15297,-178431,-106494,-34165,439,43907,24605,16837,10771,127826,108935,83929,41786,234943,188849,118615,47440,219113,182504,124396,74678,305623,227825,153791,61928,257697,170677,100243,47074,157166,105814,68700,31859,17600,75953,44296,42494,198986,76514,43666,21316,207051,65332,39620,14283,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2943,2529,1961,620,999,4517,4645,2321,2487,1559,444,1196,2042,1839,1917,751,4236,3920,2947,2197,4997,4138,2592,-866,6259,3479,1889,-322,6199,3730,3039,686,9904,7581,3664,3461,2423,1439,564,367,3462,922,484,231,18652,12,17,-1,18799,11,4,3,
基本每股收益,0.37,0.29,0.17,0.09,0.29,0.18,0.16,0.07,-0.76,-0.46,-0.15,0,0.19,0.11,0.08,0.05,0.64,0.54,0.42,0.21,1.17,0.94,0.59,0.24,1.09,0.91,0.62,0.37,1.53,1.14,0.77,0.31,1.29,0.85,0.5,0.47,1.76,1.2,0.78,0.36,0.21,0.93,0.54,0.52,2.44,1.7,0.97,0.47,2.53,1.45,0.88,0.32,
稀释每股收益,0.37,0.29,0.17,0.09,0.29,0.18,0.16,0.07,-0.76,-0.46,-0.15,0,0.19,0.11,0.08,0.05,0.59,0.54,0.42,0.21,1.17,0.94,0.59,0.24,1.09,0.91,0.62,0.37,1.53,1.14,0.77,0.31,1.29,0.85,0.5,0.47,1.76,1.2,0.78,0.36,0.21,0.93,0.54,0.52,2.44,0,0.97,0.47,2.53,0,0.88,0.32,
