报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业税金及附加(万元),382,217,105,479,289,185,85,319,48,50,27,54,26,8,3,104,12,9,5,20,13,24,23,112,21,
销售费用(万元),2259,1516,611,3108,1838,1054,401,2345,1134,668,287,1975,1278,840,315,1315,731,482,241,1401,998,1050,686,633,422,
管理费用(万元),4877,6014,2520,10062,5536,3800,1887,9292,7911,5112,2214,7294,4751,2636,1343,4450,3645,2383,1634,5300,3827,4974,6395,4582,2914,
财务费用(万元),-270,-244,-170,1757,441,302,114,-1319,-361,-307,107,-2083,-1517,-535,-359,-991,-675,-464,-321,-78,-49,-368,-384,5,50,
资产减值损失(万元),2731,2626,30,13705,619,1631,152,13190,2223,191,3,3391,1156,-274,-114,1908,408,11,-12,766,-247,1009,38,-112,-475,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-339,339,--,
投资收益(万元),373,298,144,21320,2514,2356,174,7823,784,590,283,785,931,255,124,1230,--,--,--,--,--,2044,427,136,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-8470,-6048,-1550,11228,4955,3193,1639,-8602,-5974,-2533,-1310,-7571,-4002,-2344,-1045,5077,867,-2365,-1537,16766,1308,18392,14798,13869,878,
营业外收入(万元),5,4,1,47,34,28,122,2080,515,359,220,1331,722,410,302,897,571,347,210,781,567,1118,227,171,60,
营业外支出(万元),22,1,1,15,1,1,1,29,28,28,0,12,11,10,--,5,5,5,5,0,--,1,2,214,5,
非流动资产处置损失(万元),--,--,--,--,0,0,--,0,0,0,0,12,11,10,--,5,5,5,5,0,--,0,1,1,--,
利润总额(万元),-8487,-6045,-1550,11260,4988,3221,1760,-6550,-5487,-2202,-1090,-6251,-3292,-1944,-744,5969,1433,-2023,-1332,17547,1875,19508,15023,13826,933,
所得税费用(万元),-1503,-1048,-258,3565,1635,893,326,-195,-830,-255,-268,-955,-749,-394,-120,-1560,-6,-160,-108,2904,591,3239,1640,1949,178,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-6984,-4998,-1292,7695,3353,2328,1434,-6355,-4658,-1947,-822,-5296,-2543,-1550,-624,7528,1439,-1863,-1224,14643,1284,16270,13383,11877,755,
归属于母公司所有者的净利润(万元),-7345,-5248,-1299,7009,2839,2037,1319,-7070,-4913,-2170,-966,-5533,-2609,-1550,-624,7528,1439,-1863,-1224,14643,1284,16270,13383,11532,591,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-755,3699,--,--,-465,--,--,--,--,--,--,
少数股东损益(万元),360,251,7,686,515,291,114,715,255,223,144,237,66,--,--,--,--,--,--,--,--,--,--,345,164,
基本每股收益,-0.31,-0.22,-0.05,0.29,0.12,0.08,0.06,-0.29,-0.2,-0.09,-0.08,-0.46,-0.22,-0.13,-0.06,0.77,0.16,-0.21,-0.14,1.63,0.14,1.81,1.49,1.28,0.07,
稀释每股收益,-0.31,-0.22,-0.05,0.29,0.12,0.08,0.06,-0.29,-0.2,-0.09,-0.08,-0.46,-0.22,-0.13,-0.06,0.77,0.16,-0.21,-0.14,1.63,0.14,1.81,1.49,1.28,0.07,
