报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业税金及附加(万元),647,420,133,1437,568,407,107,1359,551,367,101,1087,357,176,29,983,434,255,48,1221,--,312,27,964,910,417,184,
销售费用(万元),29594,19806,8231,41993,26871,16753,7851,32807,21230,12946,6021,25593,15199,9479,4562,19092,13298,8367,3985,16117,--,5954,3234,13800,12862,9350,8387,
管理费用(万元),9716,20436,8400,40155,25710,17347,8071,33210,21671,12930,6668,29839,20941,14043,6268,25251,17064,11316,5477,25339,--,12866,5479,18866,12183,8851,6078,
财务费用(万元),325,274,172,189,-1,135,75,-435,-217,59,74,-907,-787,-702,-263,-859,-394,-303,-119,-259,--,-29,-35,-295,-98,-60,-27,
资产减值损失(万元),1092,895,-340,2321,726,832,425,1882,1204,643,215,1108,-1506,-1573,71,1450,84,-163,43,1400,--,302,-62,714,231,-64,811,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2495,1792,331,3861,789,32,--,1804,1060,1060,--,-83,--,--,--,3,--,--,--,--,--,--,--,11,585,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,-83,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-4548,-6598,-2767,18145,-7784,-5261,-6227,17849,-1531,-1226,-3935,11929,-5559,-4215,-5622,8908,-3518,-4405,-4947,5466,--,-640,-4225,8010,7656,5041,2780,
营业外收入(万元),127,108,20,173,2442,713,924,8174,3985,2612,720,9699,4541,3328,1387,7023,2867,3956,2452,6404,--,2102,1227,3406,3602,2729,1553,
营业外支出(万元),29,24,13,57,41,26,12,152,77,47,24,113,43,35,10,39,29,16,5,17,--,8,8,27,33,30,19,
非流动资产处置损失(万元),--,--,--,--,39,25,12,78,55,39,18,89,43,35,--,28,18,6,5,17,--,8,8,26,28,19,9,
利润总额(万元),-4449,-6514,-2760,18262,-5383,-4574,-5316,25870,2377,1339,-3239,21515,-1061,-922,-4245,15892,-679,-465,-2501,11853,--,1453,-3006,11389,11225,7740,4315,
所得税费用(万元),-64,-406,106,2997,482,100,103,3873,977,1096,125,2167,373,383,245,1446,133,194,-2,800,--,454,11,1912,1923,1165,514,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-4385,-6107,-2866,15265,-5865,-4674,-5419,21997,1400,243,-3364,19348,-1434,-1304,-4490,14446,-812,-659,-2499,11053,--,998,-3017,9477,9302,6574,3801,
归属于母公司所有者的净利润(万元),-4353,-6068,-2849,15237,-5814,-4640,-5402,22012,1450,283,-3338,19432,-1364,-1279,-4479,14450,-812,-659,-2499,11053,1854,998,-3017,9477,9302,6574,3801,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-32,-39,-18,28,-51,-34,-17,-15,-50,-40,-26,-85,-70,-25,-10,-4,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.06,-0.08,-0.04,0.2,-0.07,-0.06,-0.15,0.61,0.04,0.01,-0.09,0.55,-0.04,-0.04,-0.33,1.08,-0.06,-0.05,-0.31,1.47,--,0.13,-0.4,1.26,1.24,0.88,0.51,
稀释每股收益,-0.06,-0.08,-0.04,0.2,-0.07,-0.06,-0.15,0.61,0.04,0.01,-0.09,0.55,-0.04,-0.04,-0.33,1.08,-0.06,-0.05,-0.31,1.47,--,0.13,-0.4,1.26,1.24,0.88,0.51,
