报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2206,8128,5015,3431,1934,3446,664,1000,829,-16127,-6787,-5322,-2476,803,695,450,284,-5381,-5682,-3506,-1722,7563,5758,4564,10370,9421,8005,
营业外收入(万元),10,224,216,68,5,226,219,95,3,220,121,72,57,230,166,138,11,518,407,389,345,677,551,500,663,1100,377,
营业外支出(万元),1,204,104,10,5,65,53,53,53,680,4,3,3,1,0,0,--,16,0,0,0,5,2,1,2,42,3,
非流动资产处置损失(万元),--,--,1,1,--,9,--,--,--,3,1,--,--,0,0,0,--,0,0,0,0,0,0,0,1,-43,-15,
利润总额(万元),2215,8148,5127,3490,1934,3608,830,1043,779,-16586,-6670,-5252,-2422,1032,860,588,295,-4879,-5276,-3117,-1377,8235,6306,5064,11031,10479,8378,
所得税费用(万元),105,743,418,201,70,114,191,2,65,-764,-177,-64,-31,-8,207,50,12,319,368,264,276,2214,1637,1353,2747,2436,1778,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2110,7405,4709,3289,1864,3494,639,1040,714,-15821,-6493,-5187,-2391,1040,653,538,283,-5197,-5644,-3381,-1653,6021,4669,3711,8284,8043,6601,
归属于母公司所有者的净利润(万元),1719,5903,4331,2869,1644,2737,63,489,505,-16042,-6608,-5067,-2369,740,265,490,278,-5193,-5632,-3371,-1643,5834,4522,3642,8153,8021,6584,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),391,1502,378,420,219,757,576,552,209,221,116,-121,-22,301,388,48,5,-4,-12,-10,-10,187,148,69,131,22,16,
基本每股收益,0.04,0.13,0.1,0.07,0.04,0.1,0,0.02,0.03,-0.79,-0.33,-0.25,-0.12,0.04,0.01,0.02,0.01,-0.26,-0.28,-0.17,-0.08,0.35,0.29,0.24,0.54,0.53,0.44,
稀释每股收益,0.04,0.13,0.1,0.07,0.04,0.1,0,0.02,0.03,-0.79,-0.33,-0.25,-0.12,0.04,0.01,0.02,0.01,-0.26,-0.28,-0.17,-0.08,0.35,0.29,0.24,0.54,0.53,0.44,
