报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-03-31,2008-12-31,2007-12-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
营业税金及附加(万元),487,2452,1641,955,421,2244,1584,695,302,1348,227,135,18,267,196,95,51,585,434,228,31,517,302,74,38,456,314,167,55,566,455,408,117,600,377,229,51,437,130,303,183,
销售费用(万元),2330,8831,7039,4625,2145,9788,6478,4137,2047,9001,6364,3972,1977,8665,6164,3952,1711,7782,5800,3855,1519,6672,4634,2871,1248,5293,3771,2602,1163,7723,6395,4729,2777,5115,3816,1709,750,3258,688,2918,1272,
管理费用(万元),2387,12513,9461,8746,3700,13063,7707,5394,2722,9888,6978,4665,2338,11897,7461,4727,2495,9534,5708,3993,1887,7984,5512,3671,1458,6748,4493,2909,1222,5196,3391,2146,1091,4107,2082,1199,512,1890,261,1721,820,
财务费用(万元),706,11123,8635,3810,368,1945,3787,2590,1332,10533,5476,3681,1559,9859,5006,2947,888,1823,1538,1266,180,497,-132,34,-193,-205,-533,-280,46,-1615,-1557,-1013,-668,-887,-200,679,617,1483,327,645,419,
资产减值损失(万元),-6,6265,297,81,-273,9598,683,-173,174,14676,612,477,-366,6128,497,-797,-481,-30,274,-72,221,2425,810,-196,246,1474,487,193,-25,1182,1045,660,392,-302,-224,-510,418,334,599,525,-50,
公允价值变动收益(万元),8,6,800,885,--,40,107,-126,--,-54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),45,3861,1975,469,-126,3457,2353,2667,15,2114,854,690,-111,194,-277,-124,-142,321,178,224,-25,185,34,-104,-99,-217,-249,-106,-106,17,204,180,148,-33,-3,-0,0,-1,0,0,161,
对联营企业和合营企业的投资收益(万元),39,1189,820,--,--,667,63,-73,--,1232,530,660,-111,1825,-314,-124,-142,86,178,224,-25,185,34,-104,--,-217,--,-106,--,17,--,180,--,-33,0,-0,0,-1,0,0,3,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
营业利润(万元),7519,41353,30475,14801,3832,26339,17519,8018,2807,-1567,7714,1892,-1792,-22752,-10785,805,479,10927,10797,7319,2790,8773,6841,4344,1579,12464,10191,7371,2753,21229,20514,14300,6356,19667,14178,6794,2158,19567,5882,11031,5004,
营业外收入(万元),6,74,0,30,24,752,545,430,224,4062,1457,1075,234,1825,625,413,212,786,531,290,127,920,404,258,147,1955,454,271,169,904,586,475,164,1272,589,576,13,423,0,143,47,
营业外支出(万元),8,785,123,115,1,112,61,9,5,56,10,2,0,76,42,32,22,259,26,20,-0,159,110,98,68,1704,21,18,3,14,13,10,0,62,34,22,0,25,0,8,0,
非流动资产处置损失(万元),--,--,--,--,--,--,52,0,--,17,1,--,--,8,8,8,--,219,0,0,--,90,68,67,--,6,--,--,--,0,--,--,--,25,0,0,0,0,0,1,0,
利润总额(万元),7517,40643,30352,14717,3855,26979,18003,8439,3026,2440,9161,2965,-1558,-21003,-10202,1186,669,11454,11301,7590,2917,9534,7136,4504,1657,12716,10623,7625,2919,22119,21088,14765,6519,20877,14733,7348,2171,19965,5882,11166,5051,
所得税费用(万元),1393,6734,4316,2345,602,5095,1455,547,469,-1904,59,18,3,2062,108,739,444,2218,2024,1484,528,1248,1089,985,346,2966,1970,1397,697,4904,4393,2984,1290,3679,2493,1243,358,3182,917,1861,1741,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
净利润(万元),6124,33909,26036,12372,3253,21884,16548,7892,2557,4344,9101,2947,-1561,-23065,-10310,447,225,9236,9278,6106,2389,8287,6047,3519,1311,9749,8654,6227,2222,17214,16695,11781,5229,17197,12240,6105,1813,16783,4965,9305,3309,
归属于母公司所有者的净利润(万元),5753,32569,25236,12532,3050,20945,15796,8045,2548,7634,9463,3199,-1310,-21017,-9389,973,298,9187,9170,6105,2287,8107,6059,3434,1311,9649,8542,6115,2120,16865,16415,11657,5232,17199,12241,6105,1813,16783,4965,9305,3308,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
少数股东损益(万元),371,1340,799,-160,203,939,752,-153,9,-3290,-361,-251,-251,-2048,-920,-526,-73,50,107,1,101,180,-12,85,-0,100,111,112,102,349,280,124,-2,-1,-1,0,0,0,0,0,1,
基本每股收益,0.08,0.48,0.37,0.18,0.05,0.31,0.23,0.12,0.04,0.11,0.14,0.05,-0.02,-0.31,-0.14,0.01,0.01,0.27,0.27,0.18,0.07,0.24,0.18,0.1,0.05,0.37,0.33,0.24,0.08,0.65,0.63,0.45,0.2,1.19,0.83,0.71,0.22,2.15,0.66,1.24,0.55,
稀释每股收益,0.08,0.48,0.37,0.18,0.05,0.31,0.23,0.12,0.04,0.11,0.14,0.05,-0.02,-0.31,-0.14,0.01,0.01,0.27,0.27,0.18,0.07,0.24,0.18,0.1,0.05,0.37,0.33,0.24,0.08,0.65,0.63,0.45,0.2,1.19,0.83,0.71,0.22,2.15,0.66,1.24,0.55,
