报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),180,790,569,401,186,326,152,86,54,182,147,76,39,204,148,99,37,85,45,46,11,107,96,89,30,128,112,52,93,65,52,
销售费用(万元),1417,5084,3200,2012,972,2355,1633,1101,644,1970,1508,1082,471,1323,998,659,325,961,700,387,174,690,428,266,139,537,448,207,321,469,112,
管理费用(万元),3114,12056,8245,5270,2586,7217,6487,4324,1947,7463,6101,4011,1948,8155,6103,3605,1707,5595,3517,2237,1058,3436,2156,1328,587,2331,1570,540,1452,1739,1015,
财务费用(万元),471,1161,887,544,240,3,47,20,11,-19,-38,26,-10,10,-20,-46,-27,-302,-261,-215,-150,-87,-17,18,4,42,57,35,85,61,54,
资产减值损失(万元),658,1710,1160,1128,628,2144,773,422,125,1766,477,328,152,1601,273,256,195,706,263,220,35,363,193,159,103,58,49,7,112,120,120,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,
投资收益(万元),12,226,146,84,31,195,139,92,28,171,130,70,14,--,--,--,--,--,--,--,--,420,14,12,12,-0,--,0,--,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,420,--,--,--,--,--,0,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),1985,9188,6645,3854,1086,1560,-162,-378,235,-927,-805,-763,-204,-1436,409,499,149,-264,545,203,4,1914,2147,1937,461,4187,3679,1525,2656,2135,792,
营业外收入(万元),26,241,538,319,279,1974,1560,1104,276,1871,1377,932,302,2185,945,413,247,1563,847,646,494,1563,799,384,181,568,401,140,578,661,369,
营业外支出(万元),131,168,30,25,0,103,3,2,--,61,24,22,20,15,15,15,--,32,11,0,0,6,6,--,--,5,--,0,55,11,60,
非流动资产处置损失(万元),--,--,2,0,0,3,3,2,--,28,22,20,--,10,10,10,--,20,--,--,--,6,--,--,--,5,--,0,--,6,60,
利润总额(万元),1880,9262,7153,4147,1365,3431,1395,724,511,883,549,147,78,734,1340,897,396,1267,1381,849,498,3470,2940,2321,642,4749,4080,1665,3178,2785,1101,
所得税费用(万元),339,1601,1336,771,313,637,552,368,166,531,427,338,135,570,416,245,110,309,161,80,77,473,423,316,98,708,590,224,503,430,237,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
净利润(万元),1541,7661,5817,3376,1051,2794,843,356,344,352,122,-191,-58,164,924,652,287,957,1220,769,420,2997,2517,2005,543,4042,3490,1441,2675,2355,863,
归属于母公司所有者的净利润(万元),1639,8124,6100,3570,1170,3164,1105,531,452,958,471,93,39,791,1309,891,400,1376,1459,883,423,2974,2494,1969,556,4072,3442,1418,2661,2338,858,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
少数股东损益(万元),-98,-464,-283,-193,-119,-370,-262,-175,-108,-606,-350,-284,-96,-627,-386,-239,-113,-419,-239,-113,-2,23,24,36,-12,-31,48,24,14,17,5,
基本每股收益,0.07,0.36,0.27,0.16,0.05,0.17,0.06,0.03,0.02,0.05,0.03,0.01,0,0.09,0.14,0.1,0.06,0.22,0.24,0.14,0.07,0.55,0.48,0.42,0.12,0.88,0.74,0.3,0.57,0.56,0.29,
稀释每股收益,0.07,0.36,0.27,0.16,0.05,0.17,0.06,0.03,0.02,0.05,0.03,0.01,0,0.09,0.14,0.1,0.06,0.22,0.24,0.14,0.07,0.55,0.48,0.42,0.12,0.88,0.74,0.3,0.57,0.56,0.29,
