报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),136,459,268,218,80,705,317,198,106,293,69,33,4,29,8,6,1,21,12,8,7,53,31,18,9,179,461,320,262,
销售费用(万元),690,2155,1719,964,893,1632,1015,619,313,1059,773,531,177,1155,612,383,162,1149,880,497,204,564,409,240,139,356,256,429,348,
管理费用(万元),1761,8269,6535,15108,7783,24417,16592,10587,4922,17044,11871,7214,3300,13086,9575,6305,2720,10423,7702,5040,2629,8488,6520,3958,2109,6685,5765,4054,2354,
财务费用(万元),189,-545,-599,-564,-251,-1952,-1432,-1188,-807,-916,-757,-161,-30,-225,-207,-116,-70,-35,-27,-16,3,60,44,26,10,100,79,-41,-9,
资产减值损失(万元),188,2841,1268,996,369,391,556,461,127,476,531,206,125,69,396,197,65,109,64,110,47,24,127,74,12,270,300,138,92,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,
投资收益(万元),262,466,-119,-138,-99,3480,997,686,342,1319,264,-65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,68,
对联营企业和合营企业的投资收益(万元),-109,-112,-336,-281,-135,2792,388,133,55,1089,142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3036,19268,13767,8757,2836,24274,10011,5966,1784,12126,3274,2210,130,6268,1029,709,-878,4443,807,390,-1029,4011,548,418,-1094,4186,3775,3653,2808,
营业外收入(万元),0,55,50,50,0,4,75,51,1,794,160,95,5,120,61,61,56,491,143,141,51,392,152,139,57,192,264,46,39,
营业外支出(万元),2,2,1,0,0,11,12,10,1,26,9,2,0,17,0,0,0,6,6,5,0,7,7,1,--,13,13,4,0,
非流动资产处置损失(万元),--,--,--,--,--,--,0,--,--,4,4,2,0,--,--,--,--,2,2,1,--,7,7,--,--,13,12,3,--,
利润总额(万元),3034,19320,13816,8807,2836,24267,10075,6006,1784,12894,3424,2303,135,6371,1090,770,-821,4928,945,526,-978,4396,692,555,-1037,4365,4026,3695,2847,
所得税费用(万元),316,1184,1572,1069,341,2190,1344,733,208,714,343,280,16,588,122,114,-10,289,53,6,-5,361,102,79,-2,647,622,541,279,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2718,18136,12244,7738,2496,22078,8730,5273,1576,12180,3081,2023,119,5783,968,657,-812,4639,891,519,-973,4036,590,476,-1035,3718,3404,3154,2567,
归属于母公司所有者的净利润(万元),2624,17778,11788,7569,2544,20846,8345,5010,1489,12104,3088,2054,162,5842,1026,656,-812,4639,891,519,-973,4036,590,476,-1035,3718,3404,3154,2567,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),94,358,456,169,-48,1231,385,263,87,76,-7,-31,-43,-58,-58,1,--,--,--,--,--,0,--,--,--,--,--,--,-0,
基本每股收益,0.04,0.24,0.16,0.1,0.03,0.28,0.11,0.07,0.05,0.42,0.11,0.08,0.02,0.53,0.09,0.06,-0.07,0.42,0.16,0.1,-0.18,0.9,0.13,0.11,-0.23,0.83,0.76,0.7,0.61,
稀释每股收益,0.04,0.24,0.16,0.1,0.03,0.28,0.11,0.07,0.05,0.42,0.11,0.08,0.02,0.53,0.09,0.06,-0.07,0.42,0.16,0.1,-0.18,0.9,0.13,0.11,-0.23,0.83,0.76,0.7,0.61,
