报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),14816,7000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),32970,24806,16337,7544,29883,23328,15592,7936,17961,7830,4182,1383,11825,9525,6668,3692,17320,12204,8663,4558,23937,18245,12319,6472,23890,12592,8780,4131,18346,13794,--,--,1043,960,640,309,1194,865,510,311,1081,812,480,239,761,518,243,126,455,280,173,71,
销售费用(万元),14022,10167,6711,3359,13635,9439,6296,3183,16177,13388,7767,3008,18914,13188,8533,4016,28714,27796,20837,12889,25774,18016,9578,4543,31378,10705,7179,3521,15786,11707,--,--,2522,1961,1152,512,1429,918,590,276,970,581,359,159,1005,775,522,277,748,525,339,164,
管理费用(万元),78811,57843,40551,21652,95416,80388,58405,28254,73159,51577,35319,17537,78349,57068,36511,18607,97668,73055,52385,30167,113974,83928,55393,28684,121463,72363,51279,23577,110025,75758,674,673,8353,6475,4439,3486,8055,5184,3196,1589,6759,4446,2893,1599,4019,2369,1365,623,2438,1648,1084,310,
财务费用(万元),27434,22553,16319,10038,29297,20233,13264,4437,17545,8374,2639,441,3296,2259,1273,1007,1077,-2836,-1648,-544,-1631,-2033,-1223,167,-735,2653,1687,1368,7501,7305,-104,-85,-540,-378,-227,-149,-771,-521,-308,-148,-463,-250,-168,-141,-259,-71,-58,-88,-106,-29,-77,-72,
资产减值损失(万元),5832,-450,-2818,-2020,21261,8974,2105,973,79824,7493,7493,618,18739,2892,2571,285,10955,4227,4363,487,7757,2151,2382,837,2571,1536,341,396,1101,171,--,--,18,304,353,8,96,162,195,231,372,767,509,291,201,127,18,133,29,158,103,234,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,0,--,44,38,10,--,0,--,
投资收益(万元),--,--,--,--,-9145,-2216,-1738,-498,-12127,-4095,-2731,-1395,-6052,-4508,-3023,-1427,-2211,-608,706,137,2325,577,401,303,-491,--,--,--,0,0,--,--,2283,--,0,0,0,0,0,--,--,6,6,--,50,51,7,7,75,-69,-56,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,-9145,-2809,-2331,-781,-12127,-4095,-2731,--,-6052,-4508,-3022,--,-4452,-3199,-1204,--,292,577,--,--,-491,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,0,--,0,7,0,--,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),91965,81362,53591,31766,44214,44354,30581,16952,-182971,-114719,-80497,-37667,-123378,-58012,-22752,-5137,29221,24254,19651,15467,166042,147208,117373,70292,239856,154498,114156,52354,189836,170097,-569,-588,1497,1773,2155,431,6053,5988,3132,2015,4773,3698,2124,1159,2639,1882,549,114,1205,709,682,244,
营业外收入(万元),7679,5854,4939,4807,18356,10508,6780,305,1102,976,62,9,337,1765,1704,707,2208,524,108,40,1969,1225,1014,229,3369,613,97,14,543,208,--,--,644,216,214,202,653,399,399,2,165,102,41,41,12,8,6,1,35,74,29,16,
营业外支出(万元),6744,6301,5708,4780,18049,8466,4595,586,29779,21191,16217,11919,22471,12239,8471,4529,15936,733,272,75,665,477,251,190,2904,267,262,117,1468,751,--,--,32,31,22,2,36,7,11,11,136,5,5,1,34,11,10,0,8,8,8,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,1070,--,--,--,31,--,--,--,78,--,--,--,2008,--,--,--,491,--,--,--,0,--,22,0,31,--,0,--,--,--,0,--,0,--,0,0,0,--,0,--,
利润总额(万元),92900,80916,52822,31792,44521,46396,32767,16671,-211648,-134934,-96653,-49576,-145512,-68486,-29520,-8959,15493,24045,19488,15433,167346,147957,118136,70332,240321,154844,113992,52250,188911,169554,-569,-588,2109,1958,2346,632,6671,6381,3520,2007,4802,3795,2161,1198,2617,1879,545,115,1233,776,703,259,
所得税费用(万元),30978,12958,7535,2316,2576,11096,7749,4092,-4987,475,3530,69,-419,-143,-339,280,5783,11809,9213,5510,46772,34987,27752,15105,53176,38524,27658,12531,48085,41923,--,--,1207,409,416,141,872,989,568,333,453,414,275,253,48,276,200,25,102,156,99,32,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),61922,67958,45287,29477,41945,35299,25018,12579,-206661,-135409,-100182,-49645,-145092,-68344,-29181,-9239,9710,12236,10274,9923,120575,112970,90384,55227,187145,116320,86334,39719,140826,127632,-569,-588,902,1549,1930,491,5799,5392,2952,1673,4349,3380,1886,946,2570,1603,345,90,1131,620,604,227,
归属于母公司所有者的净利润(万元),65128,67304,44849,29079,48039,41375,28973,15136,-196263,-128614,-95965,-47236,-128833,-57992,-23233,-6670,11057,12653,10464,9845,119363,112119,89819,54078,178855,106819,78085,36470,128254,115881,-569,-588,509,40,367,9,2190,1845,837,364,1298,978,479,261,584,128,7,5,528,149,260,108,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,83,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-3206,654,438,397,-6094,-6076,-3955,-2557,-10398,-6795,-4217,-2409,-16260,-10351,-5948,-2569,-1347,-417,-190,79,1212,851,565,1149,8289,9501,8249,3249,12572,11751,--,--,393,1509,1563,483,3609,3547,2115,1309,3051,2402,1406,685,1986,1475,338,85,603,471,344,118,
基本每股收益,0.27,0.28,0.19,0.12,0.2,0.17,0.12,0.06,-0.82,-0.54,-0.4,-0.2,-0.54,-0.24,-0.1,-0.03,0.05,0.05,0.04,0.04,0.5,0.47,0.38,0.45,1.5,1.28,0.94,0.44,1.56,1.39,-0.04,-0.05,0.04,0,0.03,0,0.17,0.14,0.07,0.03,0.1,0.08,0.04,0.02,0.05,0.01,0,0,0.04,0.01,0.02,0.01,
稀释每股收益,0.27,0.28,0.19,0.12,0.2,0.17,0.12,0.06,-0.82,-0.54,-0.4,-0.2,-0.54,-0.24,-0.1,-0.03,0.05,0.05,0.04,0.04,0.5,0.47,0.38,0.45,1.5,1.28,0.94,0.44,1.56,1.39,-0.04,-0.05,0.04,0,0.03,0,0.17,0.14,0.07,0.03,0.1,0.08,0.04,0.02,0.05,0.01,0,0,0.04,0.01,0.02,0.01,
