报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业税金及附加(万元),160,798,617,427,150,490,177,145,115,1776,1585,355,126,1596,1423,283,--,1280,1140,244,--,1386,1159,618,747,
销售费用(万元),294,897,701,541,385,718,503,380,207,695,383,262,165,696,271,14,--,757,641,548,--,672,422,237,205,
管理费用(万元),1013,4074,3404,2224,879,4304,2316,1137,534,3110,2323,1269,590,3878,2974,1453,--,3015,1721,1164,--,3598,2980,1129,845,
财务费用(万元),8,-247,-185,-180,-137,-230,-51,-39,-16,-970,-746,-166,-88,-342,-135,-66,--,-241,-129,-101,--,-2,-44,-27,-317,
资产减值损失(万元),25,73,30,24,10,90,9,9,1,15,22,13,0,-5,7,12,--,4,3,3,--,2,-19,17,6,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-3200,9478,9777,-3914,-2853,10404,11878,-536,-1194,13529,15484,-440,-762,10586,12369,-1033,--,8058,9931,-1481,-1527,9656,8465,2925,6110,
营业外收入(万元),2,549,195,191,69,253,217,100,0,162,10,10,10,223,148,135,--,240,64,14,--,300,362,--,15,
营业外支出(万元),0,315,68,68,25,175,2,--,--,5,--,--,--,8,3,14,--,8,0,--,--,17,51,21,6,
非流动资产处置损失(万元),--,--,43,43,--,18,--,--,--,--,--,--,--,--,0,--,--,2,0,--,--,1,0,21,6,
利润总额(万元),-3199,9711,9904,-3791,-2809,10483,12093,-436,-1194,13686,15494,-430,-752,10801,12514,-912,--,8290,9995,-1467,-1522,9939,8776,2904,6120,
所得税费用(万元),-7,2632,2613,-9,--,3371,3079,--,--,3630,3906,-78,--,2832,3136,-226,--,2064,2319,-162,--,2550,2278,272,556,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-3192,7079,7291,-3781,-2809,7111,9014,-436,-1194,10056,11588,-352,-752,7969,9377,-686,--,6226,7676,-1305,-1162,7390,6497,2632,5563,
归属于母公司所有者的净利润(万元),-3192,7079,7291,-3781,-2809,7111,9014,-436,-1194,10056,11588,-352,-752,7969,9377,-686,-1059,6226,7676,-1305,-1162,7390,6497,2632,5563,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,49,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.12,0.27,0.27,-0.14,-0.11,0.27,0.34,-0.02,-0.04,0.38,0.43,-0.01,-0.03,0.36,0.45,-0.03,--,0.31,0.38,-0.07,--,0.37,0.32,0.13,--,
稀释每股收益,-0.12,0.27,0.27,-0.14,-0.11,0.27,0.34,-0.02,-0.04,0.38,0.43,-0.01,-0.02,0.36,0.45,--,--,0.31,0.38,--,--,0.37,0.32,0.13,--,
