报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1140,5379,2000,663,120,2899,2459,1502,201,5075,3564,3035,-996,8601,6324,5209,-230,9755,10651,9176,5328,7581,4222,2045,
营业外收入(万元),--,0,2,1,1,1633,1527,1467,50,950,850,830,776,959,491,127,--,772,1062,657,7,676,186,251,
营业外支出(万元),--,16,1,0,0,47,23,8,8,9,5,5,5,1,1,--,--,2,10,--,--,5,--,9,
非流动资产处置损失(万元),--,--,1,0,0,31,9,8,8,--,--,--,--,1,1,--,--,2,10,--,--,--,--,8,
利润总额(万元),1140,5364,2002,664,121,4485,3963,2961,244,6016,4409,3860,-225,9560,6815,5336,-230,10525,11703,9833,5328,8251,4408,2288,
所得税费用(万元),195,1092,527,315,187,1033,893,666,295,1110,618,480,242,1789,1269,886,264,2204,3114,2606,1365,2104,1126,571,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),945,4272,1476,348,-66,3452,3070,2296,-52,4906,3791,3380,-467,7771,5546,4450,-494,8321,8589,7227,3970,6147,3282,1717,
归属于母公司所有者的净利润(万元),1011,4149,1476,349,-47,3487,3184,2298,-427,4066,4080,3538,-330,7834,5597,4482,-481,8321,8589,7227,3970,6147,3282,1717,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-66,123,-1,-1,-20,-35,-114,-2,375,840,-288,-158,-137,-63,-51,-32,-14,--,--,--,--,--,--,--,
基本每股收益,0.15,0.62,0.22,0.05,-0.01,0.52,0.48,0.34,-0.06,0.65,0.67,0.61,-0.05,1.57,1.12,0.9,-0.1,1.66,1.72,1.45,0.79,1.47,1.01,0.58,
稀释每股收益,0.15,0.62,0.22,0.05,-0.01,0.52,0.48,0.34,-0.06,0.65,0.67,0.61,-0.05,1.57,1.12,0.9,-0.1,1.66,1.72,1.45,0.79,1.47,1.01,0.58,
