报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),285,1006,575,410,210,768,308,184,93,478,324,271,143,441,330,227,119,353,251,186,97,343,282,234,516,160,128,
销售费用(万元),1977,7111,4366,2844,1542,7055,4324,2729,1071,4958,3485,2490,843,5500,3479,2526,1025,5007,3130,1845,751,3316,2334,1583,3588,3751,2564,
管理费用(万元),3261,11282,7655,5064,2659,11466,7645,5148,2692,11229,8058,5152,2479,9809,6880,4573,2315,7893,5494,3382,1587,6199,4191,2749,5455,4388,3509,
财务费用(万元),-40,-52,-47,10,-2,-184,-155,-116,-136,395,466,493,293,1863,1285,779,403,1146,857,507,280,857,639,372,569,52,-6,
资产减值损失(万元),36,-20,-207,-192,24,427,83,90,--,242,42,42,--,169,51,96,--,135,-9,--,--,-198,-175,-175,-101,-152,218,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),143,798,584,473,209,716,434,266,90,1078,793,660,194,--,--,--,--,1067,1065,1065,19,-232,-137,-58,-13,115,27,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-42,-44,-44,19,-232,-137,-58,-13,115,27,
汇兑收益(万元),3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-882,3246,4566,4648,1755,6961,5655,4526,1920,5487,5115,3872,1668,3942,3471,2582,1298,4361,4407,3697,1375,6110,6436,5528,12163,11522,7269,
营业外收入(万元),3,26,24,11,353,1241,766,412,186,741,576,398,252,938,532,370,125,821,431,201,113,2090,395,314,541,447,425,
营业外支出(万元),38,40,87,78,31,143,118,89,42,241,183,156,19,664,49,36,13,107,157,134,10,250,62,26,114,103,29,
非流动资产处置损失(万元),--,--,72,66,21,56,43,31,20,145,125,121,4,524,1,1,1,28,8,0,0,16,13,1,32,13,5,
利润总额(万元),-917,3232,4503,4581,2077,8059,6304,4849,2064,5987,5508,4114,1901,4216,3954,2915,1410,5076,4681,3764,1477,7950,6770,5816,12589,11866,7665,
所得税费用(万元),15,558,658,552,266,1460,1092,820,303,794,941,686,333,568,707,570,315,523,577,422,244,1060,757,998,1525,1432,949,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-933,2673,3845,4029,1811,6599,5212,4028,1761,5194,4568,3427,1569,3648,3247,2346,1096,4553,4105,3341,1233,6889,6012,4818,11065,10434,6716,
归属于母公司所有者的净利润(万元),-555,3266,4108,3972,1795,6349,5084,3887,1683,5354,4842,3611,1633,4337,3687,2778,1372,4882,4355,3485,1332,7213,6270,4985,11287,10340,6636,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-378,-592,-262,57,16,250,129,141,78,-160,-274,-184,-64,-690,-440,-432,-276,-329,-250,-143,-99,-323,-258,-167,-222,94,80,
基本每股收益,-0.01,0.04,0.05,0.13,0.06,0.2,0.16,0.12,0.05,0.17,0.15,0.11,0.05,0.16,0.13,0.1,0.05,0.18,0.16,0.13,0.05,0.27,0.24,0.19,0.43,0.39,0.25,
稀释每股收益,-0.01,0.04,0.05,0.13,0.06,0.2,0.16,0.12,0.05,0.17,0.15,0.11,0.05,0.16,0.13,0.1,0.05,0.18,0.16,0.13,0.05,0.27,0.24,0.19,0.43,0.39,0.25,
