报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),35525,15822,20587,14690,364,-520,-241,-753,-686,-682,253,-634,-562,-418,215,-1395,-631,235,186,740,739,322,3130,3001,2637,1790,5814,3139,4871,3517,3428,
营业外收入(万元),130,1,41,256,75,82,1337,1222,1318,35,385,102,52,35,669,1807,340,311,1436,1399,1307,1300,235,394,16,0,156,20,39,28,104,
营业外支出(万元),-1023,-1037,39,26,0,0,5,3,3,2,--,--,--,--,16,17,16,--,--,--,--,--,0,0,0,--,--,--,16,1,30,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,--,--,
利润总额(万元),36678,16859,20589,14919,438,-438,1091,466,629,-650,637,-532,-510,-383,867,395,-308,546,1621,2140,2046,1621,3364,3396,2653,1790,5970,3160,4894,3543,3502,
所得税费用(万元),4988,2083,4439,2289,41,--,86,51,97,--,78,--,--,--,51,52,-8,82,197,321,307,243,486,476,365,269,849,797,702,416,454,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),31690,14777,16151,12630,397,-438,1005,415,532,-650,559,-532,-510,-383,817,343,-299,464,1424,1819,1739,1378,2878,2919,2288,1522,5121,2363,4192,3127,3048,
归属于母公司所有者的净利润(万元),31690,14777,16151,12630,397,-438,1005,415,532,-650,559,-532,-510,-383,817,343,-299,464,1424,1819,1739,1378,2878,2919,2288,1522,5121,2363,4192,3127,3048,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.67,0.31,0.5,0.47,0.02,-0.02,0.05,0.02,0.02,-0.03,0.03,-0.02,-0.02,-0.02,0.04,0.03,-0.02,0.04,0.12,0.15,0.23,0.21,0.46,0.48,0.39,0.3,1.02,0.47,0.89,0.69,0.68,
稀释每股收益,0.67,0.31,0.5,0.47,0.02,-0.02,0.05,0.02,0.02,-0.03,0.03,-0.02,-0.02,-0.02,0.04,0.03,-0.02,0.04,0.12,0.15,0.23,0.21,0.46,0.48,0.39,0.3,1.02,0.47,0.89,0.69,0.68,
