报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3250,-1308,1076,-338,-180,3912,2146,-3631,-1034,-7506,-3963,-2273,-1488,-2586,-432,639,-646,2906,2318,1650,-941,5218,4547,6554,4392,5695,2607,546,
营业外收入(万元),3,152,63,45,322,539,52,23,19,607,147,111,38,539,640,631,6,88,25,15,6,250,124,615,601,62,206,17,
营业外支出(万元),0,63,49,13,1,83,1,81,1,5,3,1,0,4,4,2,0,3,1,1,1,17,12,5,2,20,3,4,
非流动资产处置损失(万元),--,--,8,9,--,64,1,1,1,2,--,--,--,1,1,0,--,1,1,1,--,2,--,4,2,20,1,1,
利润总额(万元),3253,-1219,1090,-306,141,4368,2197,-3689,-1016,-6904,-3819,-2163,-1450,-2051,205,1269,-640,2991,2341,1664,-935,5451,4659,7164,4991,5737,2809,558,
所得税费用(万元),422,570,737,388,252,528,83,-107,52,-247,91,7,33,-1,131,251,45,520,273,249,17,955,640,1124,778,973,470,124,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2831,-1788,353,-694,-111,3840,2114,-3582,-1068,-6657,-3911,-2170,-1483,-2050,74,1018,-686,2471,2069,1416,-952,4496,4018,6041,4213,4764,2339,434,
归属于母公司所有者的净利润(万元),2513,-3279,-727,-1200,-226,2472,704,-3533,-1038,-6535,-3816,-2128,-1480,-2013,108,1039,-677,2475,2069,1416,-952,4496,4018,6041,4213,4763,2338,435,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),318,1491,1080,506,116,1368,1410,-49,-30,-122,-94,-42,-3,-37,-34,-22,-9,-3,-0,--,--,--,--,--,--,1,1,-1,
基本每股收益,0.07,-0.1,-0.02,-0.04,-0.01,0.1,0.03,-0.15,-0.04,-0.27,-0.16,-0.09,-0.06,-0.08,0,0.04,-0.04,0.15,0.13,0.09,-0.09,0.52,0.5,0.8,0.56,0.68,0.37,0.07,
稀释每股收益,0.07,-0.1,-0.02,-0.04,-0.01,0.1,0.03,-0.15,-0.04,-0.27,-0.16,-0.09,-0.06,-0.08,0,0.04,-0.04,0.15,0.13,0.09,-0.09,0.52,0.5,0.8,0.56,0.68,0.37,0.07,
