报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业税金及附加(万元),590,1085,723,627,333,1169,388,260,223,572,461,326,167,355,218,158,97,438,288,142,85,404,294,200,114,349,213,137,263,148,238,
销售费用(万元),3644,14533,9425,6272,3521,14037,9851,6021,2119,8573,5844,3865,1436,6489,4303,2622,1149,5413,3431,2185,1065,5369,3471,1892,871,3550,1993,1141,2662,2117,1388,
管理费用(万元),4783,17028,12910,8786,4691,16742,11129,7087,2626,10128,6756,4255,2101,7709,5226,3224,1289,5657,3848,2638,1181,5544,3865,2524,1162,4195,2653,1698,3231,2391,2027,
财务费用(万元),695,2502,1880,1118,465,-254,121,84,62,-471,-435,-232,-101,-408,-289,-246,-97,-90,-153,-107,-83,-472,-499,-377,-168,458,535,363,682,527,657,
资产减值损失(万元),-54,1253,34,116,49,1344,970,273,33,155,183,117,--,50,12,12,--,108,62,38,--,115,2,2,--,86,-46,-46,148,45,-114,
公允价值变动收益(万元),--,14,4,4,--,--,--,--,--,50,82,82,--,-56,-131,-131,--,6,--,--,--,-13,-34,-34,--,-57,3,3,70,106,-120,
投资收益(万元),-70,-180,-131,-70,-56,-152,-475,-137,-1,-129,228,175,81,456,247,214,119,455,257,175,107,122,12,21,5,292,198,146,-9,-106,11,
对联营企业和合营企业的投资收益(万元),-70,-231,-131,-70,--,-152,-475,-137,--,-180,--,--,--,612,--,--,--,423,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1492,11730,11895,8869,3898,14584,9757,3748,1121,4016,3317,1826,932,7832,6362,4675,1963,6652,4929,3594,1596,4583,3282,2829,1092,5405,3843,2621,4527,3367,2278,
营业外收入(万元),0,176,52,39,523,267,156,87,69,649,271,215,27,450,320,48,7,126,96,25,5,231,179,162,56,356,287,94,417,304,144,
营业外支出(万元),23,63,119,96,52,303,91,67,36,102,66,34,18,245,214,59,27,152,131,103,12,100,69,41,11,76,54,33,46,62,48,
非流动资产处置损失(万元),--,--,65,65,--,224,29,29,--,17,7,4,--,48,--,--,--,33,--,--,--,12,--,--,--,--,--,--,4,30,--,
利润总额(万元),1469,11843,11828,8812,4369,14548,9822,3768,1155,4563,3522,2006,942,8037,6469,4664,1943,6626,4894,3516,1589,4714,3392,2950,1138,5685,4076,2682,4897,3609,2373,
所得税费用(万元),369,1589,1467,1361,814,2855,1442,597,159,859,685,527,225,1005,802,560,236,778,552,404,188,638,663,607,284,662,494,346,665,520,615,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1100,10254,10361,7451,3555,11694,8380,3170,996,3704,2837,1479,717,7032,5667,4103,1707,5848,4343,3112,1401,4076,2730,2343,853,5023,3582,2336,4232,3089,1759,
归属于母公司所有者的净利润(万元),1197,10980,10615,7618,3619,11915,8480,3238,1036,3720,2837,1479,717,7032,5667,4103,1707,5848,4343,3112,1401,4076,2730,2343,853,5023,3582,2336,4232,3089,1758,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,-1924,-741,-2345,-1702,-1180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-97,-726,-254,-167,-64,-221,-99,-68,-39,-16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,
基本每股收益,0.03,0.27,0.26,0.19,0.13,0.44,0.31,0.12,0.05,0.2,0.2,0.08,0.08,0.77,0.62,0.45,0.19,0.64,0.48,0.34,0.15,0.45,0.3,0.26,0.09,0.68,0.52,0.34,0.62,0.45,0.26,
稀释每股收益,0.03,0.27,0.26,0.19,0.13,0.44,0.31,0.12,0.05,0.2,0.2,0.08,0.08,0.77,0.62,0.45,0.19,0.64,0.48,0.34,0.15,0.45,0.3,0.26,0.09,0.68,0.52,0.34,0.62,0.45,0.26,
