报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15705,19859,5211,4293,1423,6857,3057,2353,596,2752,1615,1434,348,1375,646,630,169,1023,1724,765,36,5295,4327,1522,22,8896,5798,8590,5030,2128,
营业外收入(万元),567,381,1410,199,137,182,130,124,3,67,34,31,25,113,39,35,2,236,193,172,150,317,58,30,30,361,220,1182,186,60,
营业外支出(万元),2,65,26,5,2,32,16,15,10,55,40,28,15,102,66,21,3,54,33,21,3,80,60,40,17,69,44,158,34,47,
非流动资产处置损失(万元),--,--,18,3,--,7,6,5,--,1,1,--,--,2,2,-1,--,2,-6,-6,--,1,1,--,--,1,1,6,--,--,
利润总额(万元),16270,20176,6595,4487,1558,7006,3172,2463,589,2764,1609,1437,359,1386,620,644,167,1204,1884,916,182,5531,4325,1512,35,9187,5974,9614,5181,2141,
所得税费用(万元),2486,3761,1633,1027,338,1773,809,562,122,530,395,331,127,199,150,135,37,191,228,138,35,1032,658,232,5,1348,917,1361,655,295,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13784,16415,4962,3460,1220,5233,2363,1901,467,2234,1214,1107,232,1187,470,509,130,1013,1656,777,147,4499,3667,1280,29,7839,5057,8252,4526,1846,
归属于母公司所有者的净利润(万元),13386,13193,2351,1930,551,2972,1604,1516,375,2191,1153,1013,228,1177,470,509,130,1013,1656,777,147,4499,3667,1280,29,7839,5057,8252,4526,1846,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),399,3222,2611,1530,669,2261,759,385,92,43,61,94,4,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.13,0.17,0.03,0.03,0.01,0.04,0.02,0.02,0.01,0.04,0.02,0.02,0.01,0.06,0.02,0.03,0.01,0.05,0.08,0.04,0.01,0.26,0.22,0.09,0,0.52,0.34,0.55,--,--,
稀释每股收益,0.13,0.17,0.03,0.03,0.01,0.04,0.02,0.02,0.01,0.04,0.02,0.02,0.01,0.06,0.02,0.03,0.01,0.05,0.08,0.04,0.01,0.26,0.22,0.09,0,0.52,0.34,0.55,--,--,
