报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),1028,1102,11988,5392,2769,857,10835,5538,2805,938,7749,3255,1161,380,5165,2693,1397,432,3792,2555,1735,629,4555,3164,1795,458,4526,3172,1923,847,4439,3287,2138,798,5883,4076,2394,4632,2704,4892,3164,
营业外收入(万元),423,190,590,869,409,447,1658,1078,642,286,1089,432,183,98,746,510,347,79,817,459,318,177,939,675,567,464,183,143,111,58,678,454,311,281,741,221,163,325,199,184,12,
营业外支出(万元),1,0,198,7,6,2,146,13,13,5,8,5,4,2,1,0,0,0,3,3,--,--,9,8,7,6,9,--,--,--,52,51,50,--,0,0,0,0,0,0,1,
非流动资产处置损失(万元),--,--,--,4,4,--,11,9,9,4,8,--,4,--,--,--,--,--,--,--,--,--,8,--,6,--,7,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
利润总额(万元),1450,1292,12380,6254,3172,1302,12347,6603,3433,1220,8830,3682,1340,477,5910,3203,1744,512,4606,3012,2053,806,5485,3831,2355,917,4701,3314,2034,906,5065,3689,2399,1079,6624,4297,2556,4957,2903,5076,3175,
所得税费用(万元),278,178,1792,1033,547,265,1307,793,336,269,1437,707,326,137,911,547,284,109,582,402,262,124,884,518,301,79,676,505,301,132,654,503,339,146,828,580,340,301,360,431,480,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),1172,1114,10589,5222,2625,1038,11039,5810,3097,951,7393,2975,1014,341,4999,2655,1460,402,4025,2609,1792,682,4601,3313,2054,838,4024,2809,1733,774,4411,3186,2060,932,5796,3717,2216,4656,2543,4645,2695,
归属于母公司所有者的净利润(万元),507,539,10010,4838,2507,1055,10678,5683,3134,1006,7515,3152,1159,380,4986,2648,1432,418,3864,2483,1683,646,4186,3017,1918,844,3832,2729,1733,774,4411,3186,2060,932,5800,3720,2217,4656,2543,4645,2695,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),665,575,579,383,119,-17,361,127,-36,-55,-122,-176,-145,-39,13,7,28,-16,161,126,108,36,415,296,135,-6,193,80,--,--,--,--,--,--,-3,-3,-1,0,0,0,0,
基本每股收益,0.01,0.01,0.21,0.1,0.05,0.02,0.22,0.12,0.07,0.04,0.36,0.16,0.06,0.02,0.26,0.14,0.07,0.02,0.2,0.13,0.09,0.05,0.32,0.23,0.15,0.07,0.29,0.21,0.13,0.06,0.34,0.25,0.16,0.14,1.14,0.76,0.46,1.03,0.57,6.08,5.39,
稀释每股收益,0.01,0.01,0.21,0.1,0.05,0.02,0.22,0.12,0.07,0.04,0.36,0.16,0.06,0.02,0.26,0.14,0.07,0.02,0.2,0.13,0.09,0.05,0.32,0.23,0.15,0.07,0.29,0.21,0.13,0.06,0.34,0.25,0.16,0.14,1.14,0.76,0.46,1.03,0.57,6.08,5.39,
