报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
营业税金及附加(万元),821,3142,2484,1933,786,3442,2563,1725,949,3162,1690,1265,717,1712,1295,975,524,1815,1270,837,391,1665,1105,769,427,1595,1290,836,460,1578,1060,686,449,1305,1043,758,485,1090,867,463,1173,438,
销售费用(万元),18561,65210,43922,27918,15547,67854,48538,32128,17128,59570,43217,28287,14923,50275,34223,20543,11358,44072,32865,20641,9914,38842,27715,17489,9271,37824,27777,16952,8064,39564,24961,15844,7976,36782,24589,16058,7840,26402,16542,5675,22770,18129,
管理费用(万元),4245,18167,12886,14780,7262,28402,19753,13075,6130,25811,18317,11776,5479,23624,17685,10968,4951,21771,16088,10255,5024,20631,14614,9645,4720,20508,14609,9300,3810,21076,14137,8673,3550,11123,7202,4813,2356,8733,5957,1755,7385,6613,
财务费用(万元),1559,2757,1328,1667,2641,4851,3298,1716,563,-825,78,79,326,-58,-143,447,198,911,611,359,324,2885,2193,1547,704,1256,637,398,326,1549,-639,-476,-111,1758,1972,1568,818,2752,2098,758,4752,4571,
资产减值损失(万元),235,2528,1388,1231,618,1142,1174,1128,1139,938,1131,476,592,981,2258,729,209,1439,1115,276,13,856,651,436,168,264,183,-269,-186,450,169,118,-91,338,235,135,-73,218,44,-497,-578,-2168,
公允价值变动收益(万元),196,81,-824,-702,-41,41,257,119,-87,24,24,24,21,63,-30,266,105,-149,96,268,-170,63,165,--,0,-372,-578,-560,-244,372,708,--,--,-188,-188,-188,-117,325,219,91,-137,0,
投资收益(万元),1014,-417,24,448,-50,1879,732,601,40,1483,1588,892,610,2873,1769,1113,573,1415,600,-37,41,346,124,--,0,179,275,329,239,2848,3,3,3,-101,-101,-101,45,66,-69,-24,-325,230,
对联营企业和合营企业的投资收益(万元),685,-264,-462,-379,-444,-187,-529,42,--,-322,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,-227,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
营业利润(万元),5203,15067,11025,10039,4789,18130,12258,8811,5747,15769,11481,8751,5384,13083,8552,7203,4108,9856,6670,4739,1865,4356,2032,1549,1729,3307,1624,1748,1879,2689,4011,4202,3056,7260,6032,4396,2841,10264,7667,2593,9913,9682,
营业外收入(万元),40,1379,520,333,52,5375,1583,1639,765,2373,1759,912,455,2307,1514,964,584,2419,1690,1088,500,6281,879,668,77,429,340,227,84,5930,159,71,36,581,522,132,37,138,117,110,479,300,
营业外支出(万元),76,1593,380,298,168,4561,1234,744,318,2021,1324,956,456,1736,1089,670,394,2056,1643,1013,468,5235,183,116,55,242,198,138,44,319,253,188,53,369,229,118,69,220,139,60,395,397,
非流动资产处置损失(万元),--,--,--,--,--,--,48,26,1,34,26,26,26,124,19,7,--,111,79,1,--,3641,0,0,0,2,--,0,--,2,--,--,--,47,--,--,0,37,--,0,169,128,
利润总额(万元),5168,14853,11165,10075,4673,18944,12606,9707,6194,16122,11916,8707,5383,13654,8977,7496,4298,10218,6717,4814,1896,5403,2728,2101,1751,3494,1766,1838,1920,8300,3918,4084,3039,7472,6325,4409,2809,10182,7646,2643,9997,9585,
所得税费用(万元),443,1531,534,1203,460,2755,2017,1690,1129,2694,1958,1418,958,2289,1550,1711,1029,1368,765,571,191,455,35,23,159,86,-268,-30,214,1167,704,707,540,773,833,810,563,1343,1665,609,1900,2948,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
净利润(万元),4725,13322,10631,8871,4214,16189,10590,8017,5065,13427,9959,7289,4425,11364,7427,5785,3269,8850,5951,4243,1705,4947,2692,2077,1592,3408,2035,1868,1706,7133,3214,3377,2499,6700,5492,3599,2246,8838,5981,2035,8096,6636,
归属于母公司所有者的净利润(万元),4834,14870,11423,9206,4303,17274,11317,8587,5337,13737,9959,7289,4425,11339,7402,5761,3244,8134,5389,3848,1637,4288,2370,1870,1534,3096,1795,1656,1654,6016,3207,3240,2459,6224,5173,3409,2103,8383,5571,1889,7525,6138,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1216,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,
少数股东损益(万元),-109,-1548,-792,-335,-90,-1085,-727,-570,-272,-309,--,--,--,25,25,25,25,716,562,395,69,660,322,208,58,312,239,212,52,1117,7,137,40,476,319,190,143,455,410,146,571,498,
基本每股收益,0.14,0.42,0.33,0.26,0.12,0.49,0.32,0.25,0.15,0.41,0.3,0.23,0.14,0.36,0.24,0.24,0.14,0.34,0.22,0.16,0.07,0.18,0.1,0.08,0.06,0.13,0.07,0.07,0.07,0.25,0.13,0.13,0.1,0.29,0.25,0.18,0.12,0.47,0.31,0.1,0.42,0.34,
稀释每股收益,0.14,0.42,0.33,0.26,0.12,0.49,0.32,0.25,0.15,0.41,0.3,0.23,0.14,0.36,0.24,0.24,0.14,0.34,0.22,0.16,0.07,0.18,0.1,0.08,0.06,0.13,0.07,0.07,0.07,0.25,0.13,0.13,0.1,0.29,0.25,0.18,0.12,0.47,0.31,0.1,0.42,0.34,
